variant,gamma,model_seed,total_cost,trace_seed
standard_dqn,0.99,806,82.79259004443884,3306009
standard_dqn,0.99,806,83.95929754376411,3306010
standard_dqn,0.99,806,68.19419398307801,3306011
standard_dqn,0.99,806,72.96723784804344,3306012
standard_dqn,0.99,806,73.37702655941249,3306013
standard_dqn,0.99,806,95.87048235535622,3306014
standard_dqn,0.99,806,77.27794712930918,3306015
standard_dqn,0.99,806,78.45107789337635,3306016
standard_dqn,0.99,806,71.54586194455624,3306017
standard_dqn,0.99,806,74.91708039641381,3306018
standard_dqn,0.99,806,80.91537132263184,3306019
standard_dqn,0.99,807,81.27107860296965,3307000
standard_dqn,0.99,807,93.29467406123877,3307001
standard_dqn,0.99,807,94.41384673416614,3307002
standard_dqn,0.99,807,66.6559782654047,3307003
standard_dqn,0.99,807,102.24290938675404,3307004
standard_dqn,0.99,807,101.1108538582921,3307005
standard_dqn,0.99,807,91.17847521603107,3307006
standard_dqn,0.99,807,75.14195112138987,3307007
standard_dqn,0.99,807,99.25909797251225,3307008
standard_dqn,0.99,807,95.40095494091511,3307009
standard_dqn,0.99,807,85.28069868683815,3307010
standard_dqn,0.99,807,66.49728508293629,3307011
standard_dqn,0.99,807,85.36371674537659,3307012
standard_dqn,0.99,807,86.52670754641295,3307013
standard_dqn,0.99,807,79.73886399865151,3307014
standard_dqn,0.99,807,77.95221094191075,3307015
standard_dqn,0.99,807,84.8728277310729,3307016
standard_dqn,0.99,807,66.6678512185812,3307017
standard_dqn,0.99,807,80.32852184027433,3307018
standard_dqn,0.99,807,81.16256934404373,3307019
standard_dqn,0.99,808,79.2532390654087,3308000
standard_dqn,0.99,808,70.83869441747666,3308001
standard_dqn,0.99,808,89.68652663379908,3308002
standard_dqn,0.99,808,85.91459169983864,3308003
standard_dqn,0.99,808,94.25989130139351,3308004
standard_dqn,0.99,808,91.3754295423627,3308005
standard_dqn,0.99,808,85.77338577210904,3308006
standard_dqn,0.99,808,71.98860250413418,3308007
standard_dqn,0.99,808,82.17670651078224,3308008
standard_dqn,0.99,808,82.53481076657772,3308009
standard_dqn,0.99,808,84.76923179626465,3308010
standard_dqn,0.99,808,55.05442041903734,3308011
standard_dqn,0.99,808,81.66404291987419,3308012
standard_dqn,0.99,808,81.58307623118162,3308013
standard_dqn,0.99,808,73.0946623697877,3308014
standard_dqn,0.99,808,76.50093969106675,3308015
standard_dqn,0.99,808,70.50774087160826,3308016
standard_dqn,0.99,808,83.16296904683114,3308017
standard_dqn,0.99,808,74.15022603571416,3308018
standard_dqn,0.99,808,85.57790132910013,3308019
standard_dqn,0.99,809,100.99090730547906,3309000
standard_dqn,0.99,809,77.43184137642383,3309001
standard_dqn,0.99,809,93.00436812639236,3309002
standard_dqn,0.99,809,76.48933115005494,3309003
standard_dqn,0.99,809,92.79510794579983,3309004
standard_dqn,0.99,809,74.97699800282717,3309005
standard_dqn,0.99,809,77.35575582236052,3309006
standard_dqn,0.99,809,81.01876006275415,3309007
standard_dqn,0.99,809,91.3393063172698,3309008
standard_dqn,0.99,809,75.25444727391005,3309009
standard_dqn,0.99,809,87.83545532077551,3309010
standard_dqn,0.99,809,82.2194907322526,3309011
standard_dqn,0.99,809,90.30156899243593,3309012
standard_dqn,0.99,809,74.16455503553152,3309013
standard_dqn,0.99,809,70.54887234568596,3309014
standard_dqn,0.99,809,70.29970046132803,3309015
standard_dqn,0.99,809,90.6665415108204,3309016
standard_dqn,0.99,809,78.44139156043529,3309017
standard_dqn,0.99,809,74.0124107465148,3309018
standard_dqn,0.99,809,85.40488984584809,3309019
standard_dqn,0.99,810,82.30134452283383,3310000
standard_dqn,0.99,810,76.74166356027126,3310001
standard_dqn,0.99,810,85.38106186687946,3310002
standard_dqn,0.99,810,76.91603458076716,3310003
standard_dqn,0.99,810,57.27833550423384,3310004
standard_dqn,0.99,810,82.52390467375517,3310005
standard_dqn,0.99,810,75.67059038728476,3310006
standard_dqn,0.99,810,74.07856593430043,3310007
standard_dqn,0.99,810,74.69383997619153,3310008
standard_dqn,0.99,810,78.30163815617561,3310009
standard_dqn,0.99,810,68.67988256514073,3310010
standard_dqn,0.99,810,77.76255962997675,3310011
standard_dqn,0.99,810,76.71750055253506,3310012
standard_dqn,0.99,810,82.85739828646183,3310013
standard_dqn,0.99,810,66.20359234958887,3310014
standard_dqn,0.99,810,67.93268129229546,3310015
standard_dqn,0.99,810,69.55715443193913,3310016
standard_dqn,0.99,810,69.72344383895397,3310017
standard_dqn,0.99,810,75.82755845785141,3310018
standard_dqn,0.99,810,82.5911186426878,3310019
standard_dqn,0.99,811,75.18093238919974,3311000
standard_dqn,0.99,811,97.87596044242382,3311001
standard_dqn,0.99,811,81.16634820401669,3311002
standard_dqn,0.99,811,80.93684213608503,3311003
standard_dqn,0.99,811,83.5893085449934,3311004
standard_dqn,0.99,811,64.41383772343397,3311005
standard_dqn,0.99,811,76.65054167807102,3311006
standard_dqn,0.99,811,69.4855344966054,3311007
standard_dqn,0.99,811,79.17651216834784,3311008
standard_dqn,0.99,811,78.13104076683521,3311009
standard_dqn,0.99,811,100.42053990066051,3311010
standard_dqn,0.99,811,76.3198081061244,3311011
standard_dqn,0.99,811,73.80928461998701,3311012
standard_dqn,0.99,811,85.44838021099568,3311013
standard_dqn,0.99,811,98.18703144341707,3311014
standard_dqn,0.99,811,86.67971917390824,3311015
standard_dqn,0.99,811,78.22881669104099,3311016
standard_dqn,0.99,811,82.4347348600626,3311017
standard_dqn,0.99,811,67.93408232927322,3311018
standard_dqn,0.99,811,79.85303047299385,3311019
standard_dqn,0.99,812,76.11027207523584,3312000
standard_dqn,0.99,812,101.26257659494877,3312001
standard_dqn,0.99,812,88.86185776591302,3312002
standard_dqn,0.99,812,67.1267852306366,3312003
standard_dqn,0.99,812,71.29362632483245,3312004
standard_dqn,0.99,812,72.10576658695936,3312005
standard_dqn,0.99,812,63.38691566884518,3312006
standard_dqn,0.99,812,86.68405910879373,3312007
standard_dqn,0.99,812,65.64900674074889,3312008
standard_dqn,0.99,812,93.71340323388577,3312009
standard_dqn,0.99,812,76.3419574201107,3312010
standard_dqn,0.99,812,85.67919190227985,3312011
standard_dqn,0.99,812,95.31348811239005,3312012
standard_dqn,0.99,812,71.60200370848179,3312013
standard_dqn,0.99,812,76.9524393081665,3312014
standard_dqn,0.99,812,61.46117513626814,3312015
standard_dqn,0.99,812,87.06723356246948,3312016
standard_dqn,0.99,812,80.09147670269013,3312017
standard_dqn,0.99,812,66.19331619143486,3312018
standard_dqn,0.99,812,71.99731299430132,3312019
standard_dqn,0.99,813,80.60560718923807,3313000
standard_dqn,0.99,813,69.59401556253434,3313001
standard_dqn,0.99,813,83.99203893691302,3313002
standard_dqn,0.99,813,86.23394233882428,3313003
standard_dqn,0.99,813,81.03343013823033,3313004
standard_dqn,0.99,813,72.17105188518762,3313005
standard_dqn,0.99,813,83.99600426852703,3313006
standard_dqn,0.99,813,91.09175741672516,3313007
standard_dqn,0.99,813,75.57563355118036,3313008
standard_dqn,0.99,813,72.32497072964907,3313009
standard_dqn,0.99,813,79.50673933625221,3313010
standard_dqn,0.99,813,77.02255107462406,3313011
standard_dqn,0.99,813,76.63964417725802,3313012
standard_dqn,0.99,813,75.46028196811676,3313013
standard_dqn,0.99,813,78.53174779713154,3313014
standard_dqn,0.99,813,71.37919741868973,3313015
standard_dqn,0.99,813,74.35235657542944,3313016
standard_dqn,0.99,813,76.64480817317963,3313017
standard_dqn,0.99,813,93.08565969765186,3313018
standard_dqn,0.99,813,88.33049558997155,3313019
standard_dqn,0.99,814,60.650276735424995,3314000
standard_dqn,0.99,814,64.66648386716842,3314001
standard_dqn,0.99,814,94.54408210515976,3314002
standard_dqn,0.99,814,80.62375978678465,3314003
standard_dqn,0.99,814,72.34174051135778,3314004
standard_dqn,0.99,814,66.65769246518612,3314005
standard_dqn,0.99,814,73.60192067176104,3314006
standard_dqn,0.99,814,63.74315846711397,3314007
standard_dqn,0.99,814,77.30038318783045,3314008
standard_dqn,0.99,814,76.96145206689835,3314009
standard_dqn,0.99,814,85.01847088336945,3314010
standard_dqn,0.99,814,76.37274470329285,3314011
standard_dqn,0.99,814,62.748862363398075,3314012
standard_dqn,0.99,814,94.96612992882729,3314013
standard_dqn,0.99,814,91.00254345834256,3314014
standard_dqn,0.99,814,98.68193600326777,3314015
standard_dqn,0.99,814,64.04592181742191,3314016
standard_dqn,0.99,814,77.33549404144287,3314017
standard_dqn,0.99,814,81.15865733027458,3314018
standard_dqn,0.99,814,80.26213277578354,3314019
standard_dqn,0.99,815,100.49214436113834,3315000
standard_dqn,0.99,815,80.36586686372758,3315001
standard_dqn,0.99,815,80.14461144804955,3315002
standard_dqn,0.99,815,104.04877451062202,3315003
standard_dqn,0.99,815,97.63147981762886,3315004
standard_dqn,0.99,815,91.8915054500103,3315005
standard_dqn,0.99,815,94.51232293248177,3315006
standard_dqn,0.99,815,86.0420897230506,3315007
standard_dqn,0.99,815,101.04781880229712,3315008
standard_dqn,0.99,815,97.03787623345852,3315009
standard_dqn,0.99,815,91.16128320246935,3315010
standard_dqn,0.99,815,82.47475889474154,3315011
standard_dqn,0.99,815,88.91357319056988,3315012
standard_dqn,0.99,815,84.50000345110894,3315013
standard_dqn,0.99,815,93.8388640075922,3315014
standard_dqn,0.99,815,83.61877851933241,3315015
standard_dqn,0.99,815,87.2233627513051,3315016
standard_dqn,0.99,815,110.92858475446701,3315017
standard_dqn,0.99,815,93.1036024838686,3315018
standard_dqn,0.99,815,86.06321976333857,3315019
standard_dqn,0.99,816,87.3180411234498,3316000
standard_dqn,0.99,816,173.2860040364282,3316001
standard_dqn,0.99,816,187.11014794454022,3316002
standard_dqn,0.99,816,95.53121117189329,3316003
standard_dqn,0.99,816,82.73296981304884,3316004
standard_dqn,0.99,816,118.58491889975787,3316005
standard_dqn,0.99,816,87.3935583506853,3316006
standard_dqn,0.99,816,86.33368512392045,3316007
standard_dqn,0.99,816,79.8611568287015,3316008
standard_dqn,0.99,816,88.84290848076344,3316009
standard_dqn,0.99,816,77.6276027187705,3316010
standard_dqn,0.99,816,69.87991585152649,3316011
standard_dqn,0.99,816,84.29270610573545,3316012
standard_dqn,0.99,816,133.04446011632322,3316013
standard_dqn,0.99,816,91.38023929595947,3316014
standard_dqn,0.99,816,77.15763180851937,3316015
standard_dqn,0.99,816,200.17949338839966,3316016
standard_dqn,0.99,816,92.88565453886986,3316017
standard_dqn,0.99,816,141.00218343453113,3316018
standard_dqn,0.99,816,86.17832770198584,3316019
standard_dqn,0.99,817,85.91838776469231,3317000
standard_dqn,0.99,817,77.48359205573797,3317001
standard_dqn,0.99,817,79.51476849019528,3317002
standard_dqn,0.99,817,72.21146028488874,3317003
standard_dqn,0.99,817,80.53068384677172,3317004
standard_dqn,0.99,817,88.36524732410908,3317005
standard_dqn,0.99,817,72.08559013307095,3317006
standard_dqn,0.99,817,85.99879786521197,3317007
standard_dqn,0.99,817,83.75954903662205,3317008
standard_dqn,0.99,817,49.15119730234146,3317009
standard_dqn,0.99,817,75.53414866477252,3317010
standard_dqn,0.99,817,85.6022436991334,3317011
standard_dqn,0.99,817,82.09360866248608,3317012
standard_dqn,0.99,817,91.47558619230986,3317013
standard_dqn,0.99,817,75.83335907757282,3317014
standard_dqn,0.99,817,89.1559076860547,3317015
standard_dqn,0.99,817,82.06653979420662,3317016
standard_dqn,0.99,817,85.36718016266823,3317017
standard_dqn,0.99,817,81.3900163397193,3317018
standard_dqn,0.99,817,62.450874322652815,3317019
standard_dqn,0.99,818,79.20031139999628,3318000
standard_dqn,0.99,818,77.81351667791606,3318001
standard_dqn,0.99,818,76.87996455430985,3318002
standard_dqn,0.99,818,76.4742925181985,3318003
standard_dqn,0.99,818,76.30896905958653,3318004
standard_dqn,0.99,818,68.86707202345133,3318005
standard_dqn,0.99,818,77.97202327251435,3318006
standard_dqn,0.99,818,68.40055046975613,3318007
standard_dqn,0.99,818,75.18058953434229,3318008
standard_dqn,0.99,818,85.95846591442823,3318009
standard_dqn,0.99,818,73.51611346900464,3318010
standard_dqn,0.99,818,82.66978943496943,3318011
standard_dqn,0.99,818,93.13864140212536,3318012
standard_dqn,0.99,818,73.08613983541727,3318013
standard_dqn,0.99,818,85.21908570975066,3318014
standard_dqn,0.99,818,75.14180551022291,3318015
standard_dqn,0.99,818,60.977919548749924,3318016
standard_dqn,0.99,818,71.79883454144002,3318017
standard_dqn,0.99,818,98.580248311162,3318018
standard_dqn,0.99,818,91.3023264631629,3318019
standard_dqn,0.99,819,77.63896042853594,3319000
standard_dqn,0.99,819,88.05753538906575,3319001
standard_dqn,0.99,819,77.68195227533579,3319002
standard_dqn,0.99,819,76.20290154963732,3319003
standard_dqn,0.99,819,96.64693509936333,3319004
standard_dqn,0.99,819,68.43890051543713,3319005
standard_dqn,0.99,819,66.69577570557594,3319006
standard_dqn,0.99,819,86.06877621263266,3319007
standard_dqn,0.99,819,82.41345561295748,3319008
standard_dqn,0.99,819,86.08573795855045,3319009
standard_dqn,0.99,819,84.39092972278596,3319010
standard_dqn,0.99,819,84.51460065692663,3319011
standard_dqn,0.99,819,78.97300973534584,3319012
standard_dqn,0.99,819,84.90975181758404,3319013
standard_dqn,0.99,819,73.20454593747854,3319014
standard_dqn,0.99,819,89.92966798692942,3319015
standard_dqn,0.99,819,66.4041870161891,3319016
standard_dqn,0.99,819,82.50344587862492,3319017
standard_dqn,0.99,819,77.86955922991038,3319018
standard_dqn,0.99,819,81.27294088900089,3319019
full_action_q_dqn,0.99,800,80.37985776364803,3300000
full_action_q_dqn,0.99,800,74.46506073474885,3300001
full_action_q_dqn,0.99,800,70.97757467627525,3300002
full_action_q_dqn,0.99,800,86.8345597922802,3300003
full_action_q_dqn,0.99,800,79.75518102198839,3300004
full_action_q_dqn,0.99,800,72.1381308823824,3300005
full_action_q_dqn,0.99,800,70.87197330743075,3300006
full_action_q_dqn,0.99,800,74.53073864430189,3300007
full_action_q_dqn,0.99,800,96.40639392435551,3300008
full_action_q_dqn,0.99,800,73.1063615769148,3300009
full_action_q_dqn,0.99,800,80.72174824774265,3300010
full_action_q_dqn,0.99,800,77.14222820997239,3300011
full_action_q_dqn,0.99,800,81.09863227009774,3300012
full_action_q_dqn,0.99,800,67.00727918297052,3300013
full_action_q_dqn,0.99,800,73.0241949558258,3300014
full_action_q_dqn,0.99,800,86.68938997387886,3300015
full_action_q_dqn,0.99,800,70.49470656514168,3300016
full_action_q_dqn,0.99,800,77.98781263232232,3300017
full_action_q_dqn,0.99,800,87.04339758306742,3300018
full_action_q_dqn,0.99,800,70.86947311460972,3300019
full_action_q_dqn,0.99,801,92.79088263362647,3301000
full_action_q_dqn,0.99,801,88.00160541534424,3301001
full_action_q_dqn,0.99,801,85.91643167585134,3301002
full_action_q_dqn,0.99,801,82.54735071957111,3301003
full_action_q_dqn,0.99,801,64.36753081530333,3301004
full_action_q_dqn,0.99,801,85.43000265359879,3301005
full_action_q_dqn,0.99,801,72.46950599551201,3301006
full_action_q_dqn,0.99,801,99.43297673165799,3301007
full_action_q_dqn,0.99,801,79.16664378345013,3301008
full_action_q_dqn,0.99,801,83.43331215679646,3301009
full_action_q_dqn,0.99,801,92.56632021069527,3301010
full_action_q_dqn,0.99,801,58.93761493265629,3301011
full_action_q_dqn,0.99,801,83.50112749636173,3301012
full_action_q_dqn,0.99,801,78.71050940603018,3301013
full_action_q_dqn,0.99,801,79.88245062530041,3301014
full_action_q_dqn,0.99,801,77.54126475155354,3301015
full_action_q_dqn,0.99,801,73.10274299234152,3301016
full_action_q_dqn,0.99,801,79.08028574287891,3301017
full_action_q_dqn,0.99,801,96.9341431632638,3301018
full_action_q_dqn,0.99,801,92.73402642458677,3301019
full_action_q_dqn,0.99,802,77.51330286413432,3302000
full_action_q_dqn,0.99,802,92.1192883849144,3302001
full_action_q_dqn,0.99,802,87.86370066702366,3302002
full_action_q_dqn,0.99,802,84.9373643770814,3302003
full_action_q_dqn,0.99,802,86.1268022686243,3302004
full_action_q_dqn,0.99,802,72.34986788034439,3302005
full_action_q_dqn,0.99,802,96.9038851350546,3302006
full_action_q_dqn,0.99,802,88.1552816554904,3302007
full_action_q_dqn,0.99,802,90.71886622160673,3302008
full_action_q_dqn,0.99,802,69.77269157916308,3302009
full_action_q_dqn,0.99,802,74.65853438526392,3302010
full_action_q_dqn,0.99,802,77.0248063966632,3302011
full_action_q_dqn,0.99,802,77.97449329644442,3302012
full_action_q_dqn,0.99,802,79.06162495166063,3302013
full_action_q_dqn,0.99,802,79.23598831295968,3302014
full_action_q_dqn,0.99,802,78.90878941863775,3302015
full_action_q_dqn,0.99,802,86.20418243855238,3302016
full_action_q_dqn,0.99,802,80.04679690152406,3302017
full_action_q_dqn,0.99,802,82.74709785729647,3302018
full_action_q_dqn,0.99,802,84.55730552375317,3302019
full_action_q_dqn,0.99,803,72.69004430621862,3303000
full_action_q_dqn,0.99,803,66.81774988770485,3303001
full_action_q_dqn,0.99,803,78.09377006590367,3303002
full_action_q_dqn,0.99,803,72.64370495975018,3303003
full_action_q_dqn,0.99,803,69.08058658242226,3303004
full_action_q_dqn,0.99,803,87.42914967238903,3303005
full_action_q_dqn,0.99,803,72.28075636923313,3303006
full_action_q_dqn,0.99,803,87.42142362892628,3303007
full_action_q_dqn,0.99,803,83.28243035376072,3303008
full_action_q_dqn,0.99,803,80.6990529537201,3303009
full_action_q_dqn,0.99,803,77.72428752481937,3303010
full_action_q_dqn,0.99,803,73.90327036380768,3303011
full_action_q_dqn,0.99,803,68.5404422879219,3303012
full_action_q_dqn,0.99,803,75.47483202069998,3303013
full_action_q_dqn,0.99,803,61.56707216948271,3303014
full_action_q_dqn,0.99,803,78.04840438812971,3303015
full_action_q_dqn,0.99,803,55.33403851091862,3303016
full_action_q_dqn,0.99,803,82.78454649448395,3303017
full_action_q_dqn,0.99,803,69.73128182440996,3303018
full_action_q_dqn,0.99,803,98.33452309072018,3303019
full_action_q_dqn,0.99,804,76.29420608431101,3304000
full_action_q_dqn,0.99,804,80.83142250180245,3304001
full_action_q_dqn,0.99,804,83.70154544115067,3304002
full_action_q_dqn,0.99,804,74.83982232362033,3304003
full_action_q_dqn,0.99,804,59.22948023825884,3304004
full_action_q_dqn,0.99,804,83.08961271643639,3304005
full_action_q_dqn,0.99,804,85.50725884139538,3304006
full_action_q_dqn,0.99,804,97.6382871568203,3304007
full_action_q_dqn,0.99,804,65.96372009813786,3304008
full_action_q_dqn,0.99,804,85.0806442424655,3304009
full_action_q_dqn,0.99,804,83.03077498972416,3304010
full_action_q_dqn,0.99,804,82.39946992695332,3304011
full_action_q_dqn,0.99,804,74.8448064044118,3304012
full_action_q_dqn,0.99,804,77.93489664942027,3304013
full_action_q_dqn,0.99,804,67.7545151680708,3304014
full_action_q_dqn,0.99,804,79.70062108635902,3304015
full_action_q_dqn,0.99,804,72.75458733737469,3304016
full_action_q_dqn,0.99,804,63.64233423769474,3304017
full_action_q_dqn,0.99,804,90.09181120395661,3304018
full_action_q_dqn,0.99,804,82.43108285218477,3304019
full_action_q_dqn,0.99,805,86.08640454858542,3305000
full_action_q_dqn,0.99,805,85.72832827270031,3305001
full_action_q_dqn,0.99,805,58.49818802624941,3305002
full_action_q_dqn,0.99,805,77.48676008135081,3305003
full_action_q_dqn,0.99,805,94.15598964691162,3305004
full_action_q_dqn,0.99,805,89.9936978444457,3305005
full_action_q_dqn,0.99,805,76.09936802089214,3305006
full_action_q_dqn,0.99,805,84.11104421317577,3305007
full_action_q_dqn,0.99,805,90.94966043680907,3305008
full_action_q_dqn,0.99,805,76.07694444060326,3305009
full_action_q_dqn,0.99,805,84.37354199290276,3305010
full_action_q_dqn,0.99,805,66.22140598148107,3305011
full_action_q_dqn,0.99,805,70.06122788786888,3305012
full_action_q_dqn,0.99,805,83.95350363850594,3305013
full_action_q_dqn,0.99,805,58.865817581117156,3305014
full_action_q_dqn,0.99,805,78.64327490627765,3305015
full_action_q_dqn,0.99,805,70.18398537039756,3305016
full_action_q_dqn,0.99,805,68.33710940927267,3305017
full_action_q_dqn,0.99,805,96.11726295948029,3305018
full_action_q_dqn,0.99,805,78.06695864498616,3305019
full_action_q_dqn,0.99,806,87.46625086665154,3306000
full_action_q_dqn,0.99,806,73.3534422159195,3306001
full_action_q_dqn,0.99,806,84.20861718058586,3306002
full_action_q_dqn,0.99,806,59.05380820482969,3306003
full_action_q_dqn,0.99,806,79.37675832211971,3306004
full_action_q_dqn,0.99,806,90.45778031647205,3306005
full_action_q_dqn,0.99,806,82.13041352778673,3306006
full_action_q_dqn,0.99,806,93.70742955803871,3306007
full_action_q_dqn,0.99,806,80.51772011071444,3306008
full_action_q_dqn,0.99,806,82.66692626476288,3306009
full_action_q_dqn,0.99,806,83.85693186372518,3306010
full_action_q_dqn,0.99,806,61.159669467806815,3306011
full_action_q_dqn,0.99,806,72.98717028200626,3306012
full_action_q_dqn,0.99,806,72.05783233195544,3306013
full_action_q_dqn,0.99,806,90.42277273535728,3306014
full_action_q_dqn,0.99,806,76.32136728018523,3306015
full_action_q_dqn,0.99,806,76.63263367116451,3306016
full_action_q_dqn,0.99,806,69.71507722139359,3306017
full_action_q_dqn,0.99,806,73.48836258202792,3306018
full_action_q_dqn,0.99,806,80.40064209103585,3306019
full_action_q_dqn,0.99,807,79.99092826396227,3307000
