variant,gamma,model_seed,episodes,training_steps,curve_file,final_cost,final_rolling_cost
standard_dqn,0.9,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/standard_dqn__gamma_0p9__seed_817__curve.csv,70.79255015403032,82.16541687004268
standard_dqn,0.9,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/standard_dqn__gamma_0p9__seed_818__curve.csv,88.05950900316239,81.2111389978975
standard_dqn,0.9,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/standard_dqn__gamma_0p9__seed_819__curve.csv,87.09165760278702,83.46662623591723
full_action_q_dqn,0.9,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_800__curve.csv,69.0426799595356,81.8150983849913
full_action_q_dqn,0.9,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_801__curve.csv,69.40103313326836,80.27401675343512
full_action_q_dqn,0.9,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_802__curve.csv,84.91239582896233,83.7981764702499
full_action_q_dqn,0.9,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_803__curve.csv,83.24378802627325,83.67350147917868
full_action_q_dqn,0.9,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_804__curve.csv,74.51026588082314,84.86804761201144
full_action_q_dqn,0.9,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_805__curve.csv,70.56100653409958,84.45152342326939
full_action_q_dqn,0.9,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_806__curve.csv,77.43944715857506,82.38264552496375
full_action_q_dqn,0.9,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_807__curve.csv,96.08479494899512,83.79089749969543
full_action_q_dqn,0.9,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_808__curve.csv,73.91727809160948,79.95255092963576
full_action_q_dqn,0.9,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_809__curve.csv,83.13159085065126,81.41455681219699
full_action_q_dqn,0.9,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_810__curve.csv,79.2462314605713,86.19003069400789
full_action_q_dqn,0.9,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_811__curve.csv,78.22774698734284,81.06706105709077
full_action_q_dqn,0.9,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_812__curve.csv,103.59026035666466,85.76585864916444
full_action_q_dqn,0.9,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_813__curve.csv,68.06877461075783,80.5171040520072
full_action_q_dqn,0.9,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_814__curve.csv,64.66701967418194,88.19574198886754
full_action_q_dqn,0.9,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_815__curve.csv,79.33854369968176,81.69176220551137
full_action_q_dqn,0.9,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_816__curve.csv,94.2754555284977,81.93236801199615
full_action_q_dqn,0.9,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_817__curve.csv,73.19547004252672,82.6342862290889
full_action_q_dqn,0.9,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_818__curve.csv,86.81420370340348,80.68265669323505
full_action_q_dqn,0.9,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p9__seed_819__curve.csv,86.99131260216237,81.75502167940141
immediate_advantage_dqn,0.9,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_800__curve.csv,72.54105121791363,82.86034031428399
immediate_advantage_dqn,0.9,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_801__curve.csv,70.16658578813076,81.67266326293348
immediate_advantage_dqn,0.9,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_802__curve.csv,90.1924512922764,85.27469646148384
immediate_advantage_dqn,0.9,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_803__curve.csv,87.85896138846874,85.45938188858331
immediate_advantage_dqn,0.9,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_804__curve.csv,76.55504668653012,85.80131159365177
immediate_advantage_dqn,0.9,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_805__curve.csv,73.28017351329326,86.27631235472859
immediate_advantage_dqn,0.9,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_806__curve.csv,79.38741146177054,83.99091136969626
immediate_advantage_dqn,0.9,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_807__curve.csv,99.20052323043346,85.44282625951546
immediate_advantage_dqn,0.9,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_808__curve.csv,76.56958690583706,80.98568666264416
immediate_advantage_dqn,0.9,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_809__curve.csv,83.40857546031475,83.17219120427967
immediate_advantage_dqn,0.9,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_810__curve.csv,80.33153913319111,89.22843401759863
immediate_advantage_dqn,0.9,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_811__curve.csv,79.77005399912596,83.45038110010327
immediate_advantage_dqn,0.9,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_812__curve.csv,99.8652019649744,87.07345797501505
immediate_advantage_dqn,0.9,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_813__curve.csv,68.05789289623499,82.41043205860768
immediate_advantage_dqn,0.9,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_814__curve.csv,66.6844401896,88.77564049199225
immediate_advantage_dqn,0.9,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_815__curve.csv,84.241375105083,83.01506715670232
immediate_advantage_dqn,0.9,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_816__curve.csv,91.81648953408003,84.42138159267606
immediate_advantage_dqn,0.9,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_817__curve.csv,80.21245750784874,85.24480066806078
immediate_advantage_dqn,0.9,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_818__curve.csv,87.24695875644684,82.45963213756681
immediate_advantage_dqn,0.9,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p9__seed_819__curve.csv,86.3340308457613,83.79267177112402
centered_full_action_dqn,0.9,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_800__curve.csv,68.14426607042552,80.69221156589688
centered_full_action_dqn,0.9,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_801__curve.csv,69.58672396838665,80.09163044624032
centered_full_action_dqn,0.9,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_802__curve.csv,86.61265175938607,84.44108106680216
centered_full_action_dqn,0.9,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_803__curve.csv,87.33734434843063,84.92048150360586
centered_full_action_dqn,0.9,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_804__curve.csv,73.70627123117447,85.01034914903343
centered_full_action_dqn,0.9,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_805__curve.csv,71.29995404481888,84.50764997296035
centered_full_action_dqn,0.9,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_806__curve.csv,76.2204435184598,81.71158442534508
centered_full_action_dqn,0.9,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_807__curve.csv,100.31540195941923,84.80563091486694
centered_full_action_dqn,0.9,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_808__curve.csv,74.80705129653215,79.2248525326699
centered_full_action_dqn,0.9,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_809__curve.csv,83.71015287190676,82.14692272208632
centered_full_action_dqn,0.9,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_810__curve.csv,79.15584316253663,87.69352379508317
centered_full_action_dqn,0.9,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_811__curve.csv,76.70516970902682,81.20714323200286
centered_full_action_dqn,0.9,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_812__curve.csv,100.69651959836484,85.50431712709369
centered_full_action_dqn,0.9,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_813__curve.csv,67.92907293885946,80.31817033570465
centered_full_action_dqn,0.9,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_814__curve.csv,66.1483691573143,88.50985729567708
centered_full_action_dqn,0.9,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_815__curve.csv,82.63297879844905,82.02811020195487
centered_full_action_dqn,0.9,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_816__curve.csv,89.82422517985106,82.0012700636685
centered_full_action_dqn,0.9,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_817__curve.csv,73.22612840682268,82.13304882779717
centered_full_action_dqn,0.9,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_818__curve.csv,84.52852184474469,79.77203930556774
centered_full_action_dqn,0.9,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p9__seed_819__curve.csv,85.89918392300606,81.72122156322004
double_dqn,0.9,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_800__curve.csv,69.0426799595356,80.76504943013194
double_dqn,0.9,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_801__curve.csv,69.47220894694328,81.76457236595454
double_dqn,0.9,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_802__curve.csv,90.17434638142586,84.18797283008696
double_dqn,0.9,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_803__curve.csv,84.85216312110424,83.53209646947683
double_dqn,0.9,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_804__curve.csv,72.38501533865929,84.72528485074639
double_dqn,0.9,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_805__curve.csv,71.0396714836359,84.68783447295428
double_dqn,0.9,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_806__curve.csv,80.07445281893015,82.55798753127456
double_dqn,0.9,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_807__curve.csv,100.80362579524515,84.89480586498976
double_dqn,0.9,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_808__curve.csv,74.52801348567009,80.69687043599785
double_dqn,0.9,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_809__curve.csv,83.48950336128473,80.86507873527707
double_dqn,0.9,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_810__curve.csv,77.97613025605679,87.8714309103787
double_dqn,0.9,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_811__curve.csv,77.85915336161852,80.71335091203453
double_dqn,0.9,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_812__curve.csv,99.89363567531107,85.83733837775887
double_dqn,0.9,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_813__curve.csv,68.17075564712286,80.99370613470674
double_dqn,0.9,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_814__curve.csv,64.58960450589657,88.28451245702806
double_dqn,0.9,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_815__curve.csv,83.04678967744113,82.12645119383934
double_dqn,0.9,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_816__curve.csv,92.70818198621274,81.03801414459944
double_dqn,0.9,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_817__curve.csv,75.36495140939951,82.96402144297957
double_dqn,0.9,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_818__curve.csv,88.08597379326821,81.02126755334436
double_dqn,0.9,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p9__seed_819__curve.csv,87.57130027711392,82.92984663024546
double_centered_full_action_dqn,0.9,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_800__curve.csv,68.88553663492203,80.90185746319594
double_centered_full_action_dqn,0.9,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_801__curve.csv,69.83539013564587,80.33145616389811
double_centered_full_action_dqn,0.9,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_802__curve.csv,85.02538097798825,83.43661211378873
double_centered_full_action_dqn,0.9,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_803__curve.csv,87.06819504499435,84.27980456441642
double_centered_full_action_dqn,0.9,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_804__curve.csv,74.21634517014027,84.45952068284154
double_centered_full_action_dqn,0.9,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_805__curve.csv,71.31768444478512,84.1527441765368
double_centered_full_action_dqn,0.9,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_806__curve.csv,79.3560273513198,82.66012588955464
double_centered_full_action_dqn,0.9,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_807__curve.csv,98.2201717749238,85.27845455929636
double_centered_full_action_dqn,0.9,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_808__curve.csv,75.48785224109888,79.65410087801516
double_centered_full_action_dqn,0.9,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_809__curve.csv,84.17133835703135,82.12394041575492
double_centered_full_action_dqn,0.9,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_810__curve.csv,79.24638905525208,87.57352348960937
double_centered_full_action_dqn,0.9,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_811__curve.csv,75.9226667970419,80.88024773269892
double_centered_full_action_dqn,0.9,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_812__curve.csv,101.12416976690292,85.35244530253112
double_centered_full_action_dqn,0.9,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_813__curve.csv,67.89378102868795,80.46462781950831
double_centered_full_action_dqn,0.9,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_814__curve.csv,63.83770284205675,87.63640287898482
double_centered_full_action_dqn,0.9,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_815__curve.csv,82.9696255043149,81.45747231759134
double_centered_full_action_dqn,0.9,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_816__curve.csv,90.8797117933631,81.8847190155089
double_centered_full_action_dqn,0.9,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_817__curve.csv,71.2823701351881,81.85303272873163
double_centered_full_action_dqn,0.9,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_818__curve.csv,86.61509405970574,80.2966752691567
double_centered_full_action_dqn,0.9,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p9__seed_819__curve.csv,86.95367839336396,81.99478965282441
