policy,gamma,model_seed,total_cost,trace_seed
greedy8,0.97,812,91.33147198034075,3312011
greedy8,0.97,812,107.4874751005302,3312012
greedy8,0.97,812,93.6248324662447,3312013
greedy8,0.97,812,78.0111605077982,3312014
greedy8,0.97,812,70.66274535353642,3312015
greedy8,0.97,812,92.38634824545707,3312016
greedy8,0.97,812,83.35378094017506,3312017
greedy8,0.97,812,74.68606616556644,3312018
greedy8,0.97,812,76.59033066183329,3312019
greedy8,0.97,813,84.1457886248827,3313000
greedy8,0.97,813,75.29870154857636,3313001
greedy8,0.97,813,94.40032783150673,3313002
greedy8,0.97,813,90.87296922504902,3313003
greedy8,0.97,813,92.3705687077671,3313004
greedy8,0.97,813,75.52625571936369,3313005
greedy8,0.97,813,92.06976143419743,3313006
greedy8,0.97,813,104.05805768370628,3313007
greedy8,0.97,813,92.30479583442211,3313008
greedy8,0.97,813,79.74181514233351,3313009
greedy8,0.97,813,96.06403227778192,3313010
greedy8,0.97,813,83.39588328748941,3313011
greedy8,0.97,813,88.1832267204329,3313012
greedy8,0.97,813,93.38370962440968,3313013
greedy8,0.97,813,90.42110375463963,3313014
greedy8,0.97,813,82.45031607151031,3313015
greedy8,0.97,813,85.11047933995724,3313016
greedy8,0.97,813,76.64489019662142,3313017
greedy8,0.97,813,108.58784763514996,3313018
greedy8,0.97,813,95.93618256151676,3313019
greedy8,0.97,814,61.9158896908164,3314000
greedy8,0.97,814,68.83811345100403,3314001
greedy8,0.97,814,111.69104350404795,3314002
greedy8,0.97,814,90.59776969148542,3314003
greedy8,0.97,814,81.02900179922581,3314004
greedy8,0.97,814,80.57835460603238,3314005
greedy8,0.97,814,86.39174195528031,3314006
greedy8,0.97,814,80.1172508597374,3314007
greedy8,0.97,814,84.83754736930132,3314008
greedy8,0.97,814,83.43015715479851,3314009
greedy8,0.97,814,92.25312841832638,3314010
greedy8,0.97,814,86.70623017400504,3314011
greedy8,0.97,814,69.59104574471712,3314012
greedy8,0.97,814,100.89082022756338,3314013
