variant,gamma,model_seed,total_cost,trace_seed
standard_dqn,0.9,802,79.10700982660055,3302017
standard_dqn,0.9,802,82.79085088670254,3302018
standard_dqn,0.9,802,87.02807823717595,3302019
standard_dqn,0.9,803,73.43898546695709,3303000
standard_dqn,0.9,803,72.27080649882555,3303001
standard_dqn,0.9,803,80.0835889518261,3303002
standard_dqn,0.9,803,76.2081659898162,3303003
standard_dqn,0.9,803,69.00404632091522,3303004
standard_dqn,0.9,803,91.07473134994507,3303005
standard_dqn,0.9,803,77.41653390228748,3303006
standard_dqn,0.9,803,89.38250148296356,3303007
standard_dqn,0.9,803,88.7422717988491,3303008
standard_dqn,0.9,803,83.07784978449345,3303009
standard_dqn,0.9,803,79.34911896288395,3303010
standard_dqn,0.9,803,76.16907753795385,3303011
standard_dqn,0.9,803,70.63201509714126,3303012
standard_dqn,0.9,803,78.72708392888308,3303013
standard_dqn,0.9,803,68.86344198286534,3303014
standard_dqn,0.9,803,82.0474382340908,3303015
standard_dqn,0.9,803,57.63958887010813,3303016
standard_dqn,0.9,803,85.91790162026882,3303017
standard_dqn,0.9,803,71.02265635877848,3303018
standard_dqn,0.9,803,99.03827248811722,3303019
standard_dqn,0.9,804,75.48020091801882,3304000
standard_dqn,0.9,804,80.66856431365014,3304001
standard_dqn,0.9,804,79.72367853820325,3304002
standard_dqn,0.9,804,71.54963860213756,3304003
standard_dqn,0.9,804,57.642994846403596,3304004
standard_dqn,0.9,804,82.5406938135624,3304005
standard_dqn,0.9,804,85.39751718342305,3304006
standard_dqn,0.9,804,97.0362723916769,3304007
standard_dqn,0.9,804,62.068170227110386,3304008
standard_dqn,0.9,804,85.09860642552376,3304009
standard_dqn,0.9,804,79.22781518995762,3304010
standard_dqn,0.9,804,82.07852729409933,3304011
standard_dqn,0.9,804,78.08151779472828,3304012
standard_dqn,0.9,804,76.93054952919483,3304013
standard_dqn,0.9,804,65.19781934320926,3304014
standard_dqn,0.9,804,77.97657954990864,3304015
standard_dqn,0.9,804,73.20831263065338,3304016
standard_dqn,0.9,804,63.19616099447012,3304017
standard_dqn,0.9,804,90.57303704619407,3304018
standard_dqn,0.9,804,84.8168393522501,3304019
standard_dqn,0.9,805,90.90449284911156,3305000
standard_dqn,0.9,805,87.87330853193998,3305001
standard_dqn,0.9,805,68.58382149040699,3305002
standard_dqn,0.9,805,81.36044267863035,3305003
standard_dqn,0.9,805,99.51766721308232,3305004
standard_dqn,0.9,805,93.1216961145401,3305005
standard_dqn,0.9,805,83.38017235696316,3305006
standard_dqn,0.9,805,87.89820762872696,3305007
standard_dqn,0.9,805,92.56696269214153,3305008
standard_dqn,0.9,805,76.59389519691467,3305009
standard_dqn,0.9,805,87.02177732884884,3305010
standard_dqn,0.9,805,64.49316514879465,3305011
standard_dqn,0.9,805,73.51492281258106,3305012
standard_dqn,0.9,805,88.73453296124936,3305013
standard_dqn,0.9,805,61.81049940139055,3305014
standard_dqn,0.9,805,78.87995145767927,3305015
standard_dqn,0.9,805,80.17528617680073,3305016
standard_dqn,0.9,805,74.86088606715202,3305017
standard_dqn,0.9,805,100.25259319841862,3305018
standard_dqn,0.9,805,81.03576910048723,3305019
standard_dqn,0.9,806,89.45975105464458,3306000
standard_dqn,0.9,806,76.33413248658181,3306001
standard_dqn,0.9,806,93.03435190916062,3306002
standard_dqn,0.9,806,58.409981064498425,3306003
standard_dqn,0.9,806,85.22896438837051,3306004
standard_dqn,0.9,806,89.02839996814728,3306005
standard_dqn,0.9,806,82.6994051888585,3306006
standard_dqn,0.9,806,99.13521912097931,3306007
standard_dqn,0.9,806,81.94230259209871,3306008
standard_dqn,0.9,806,90.1337191388011,3306009
standard_dqn,0.9,806,86.9719270825386,3306010
standard_dqn,0.9,806,70.78718182742595,3306011
standard_dqn,0.9,806,74.43813489675522,3306012
standard_dqn,0.9,806,84.21760093569756,3306013
standard_dqn,0.9,806,94.53189113140107,3306014
standard_dqn,0.9,806,78.32044631391764,3306015
standard_dqn,0.9,806,79.76176325380803,3306016
standard_dqn,0.9,806,74.47130065411329,3306017
standard_dqn,0.9,806,74.42936114370823,3306018
standard_dqn,0.9,806,85.7584281206131,3306019
standard_dqn,0.9,807,72.2713242635131,3307000
standard_dqn,0.9,807,82.9839383661747,3307001
standard_dqn,0.9,807,86.33439523279667,3307002
standard_dqn,0.9,807,62.788904550671575,3307003
standard_dqn,0.9,807,97.46742636859418,3307004
standard_dqn,0.9,807,94.55230350196362,3307005
standard_dqn,0.9,807,90.67078483104706,3307006
standard_dqn,0.9,807,75.0774282887578,3307007
standard_dqn,0.9,807,93.99108558297158,3307008
standard_dqn,0.9,807,87.77723490595818,3307009
standard_dqn,0.9,807,83.7065786510706,3307010
standard_dqn,0.9,807,64.58212153613567,3307011
standard_dqn,0.9,807,82.74321649372578,3307012
standard_dqn,0.9,807,86.11664518117905,3307013
standard_dqn,0.9,807,77.17097582817078,3307014
standard_dqn,0.9,807,79.89863110631704,3307015
standard_dqn,0.9,807,81.24205427765847,3307016
standard_dqn,0.9,807,60.80948711335659,3307017
standard_dqn,0.9,807,80.55285610258579,3307018
standard_dqn,0.9,807,69.89402769505978,3307019
standard_dqn,0.9,808,78.68783883750439,3308000
standard_dqn,0.9,808,75.11847392618657,3308001
standard_dqn,0.9,808,89.38350695371628,3308002
standard_dqn,0.9,808,89.19278737902641,3308003
standard_dqn,0.9,808,100.84119032621383,3308004
standard_dqn,0.9,808,96.00625130683184,3308005
standard_dqn,0.9,808,92.40755526125432,3308006
standard_dqn,0.9,808,79.35564728975297,3308007
standard_dqn,0.9,808,86.7391550809145,3308008
standard_dqn,0.9,808,85.02012866139412,3308009
standard_dqn,0.9,808,89.81171477586031,3308010
standard_dqn,0.9,808,55.620030134916306,3308011
standard_dqn,0.9,808,81.85573223233223,3308012
standard_dqn,0.9,808,82.96190296858549,3308013
standard_dqn,0.9,808,76.35785132199526,3308014
standard_dqn,0.9,808,85.94096800088883,3308015
standard_dqn,0.9,808,65.24989467263222,3308016
standard_dqn,0.9,808,83.70916072428227,3308017
standard_dqn,0.9,808,76.57875867336989,3308018
standard_dqn,0.9,808,82.69831354618073,3308019
standard_dqn,0.9,809,100.89287970364094,3309000
standard_dqn,0.9,809,74.17214181572199,3309001
standard_dqn,0.9,809,90.72818342745305,3309002
standard_dqn,0.9,809,77.8454333037138,3309003
standard_dqn,0.9,809,95.57973321676255,3309004
standard_dqn,0.9,809,74.94146473109723,3309005
standard_dqn,0.9,809,75.67098617106676,3309006
standard_dqn,0.9,809,80.02490900456905,3309007
standard_dqn,0.9,809,94.23483813107013,3309008
standard_dqn,0.9,809,73.57362814247608,3309009
standard_dqn,0.9,809,87.30588500201702,3309010
standard_dqn,0.9,809,83.30054928958415,3309011
standard_dqn,0.9,809,88.47529456019402,3309012
standard_dqn,0.9,809,70.5214185193181,3309013
standard_dqn,0.9,809,71.81647925376892,3309014
standard_dqn,0.9,809,73.10192220807076,3309015
standard_dqn,0.9,809,92.279278460145,3309016
standard_dqn,0.9,809,73.92692216038704,3309017
standard_dqn,0.9,809,74.57169855386019,3309018
standard_dqn,0.9,809,84.1129340171814,3309019
standard_dqn,0.9,810,85.54232054352761,3310000
standard_dqn,0.9,810,80.73644062280655,3310001
standard_dqn,0.9,810,85.76184989511967,3310002
standard_dqn,0.9,810,81.34235339164734,3310003
standard_dqn,0.9,810,57.86601547151804,3310004
standard_dqn,0.9,810,81.26887205988169,3310005
standard_dqn,0.9,810,83.75827250778676,3310006
standard_dqn,0.9,810,81.06359555721284,3310007
standard_dqn,0.9,810,74.48041907697916,3310008
standard_dqn,0.9,810,86.19109310209751,3310009
standard_dqn,0.9,810,72.82892111092806,3310010
standard_dqn,0.9,810,81.0811327546835,3310011
standard_dqn,0.9,810,79.70766965448857,3310012
standard_dqn,0.9,810,91.82533817887307,3310013
standard_dqn,0.9,810,70.80791838169098,3310014
standard_dqn,0.9,810,73.18546528369188,3310015
standard_dqn,0.9,810,80.00937718153,3310016
standard_dqn,0.9,810,76.69935364574194,3310017
standard_dqn,0.9,810,73.3353113397956,3310018
standard_dqn,0.9,810,85.67179517745971,3310019
standard_dqn,0.9,811,77.68294203579426,3311000
standard_dqn,0.9,811,100.44510416984558,3311001
standard_dqn,0.9,811,83.69950837045909,3311002
standard_dqn,0.9,811,94.53306154310704,3311003
standard_dqn,0.9,811,86.83050718307496,3311004
standard_dqn,0.9,811,70.4856232330203,3311005
standard_dqn,0.9,811,79.6758086025715,3311006
standard_dqn,0.9,811,77.80505595505238,3311007
standard_dqn,0.9,811,84.50445447266102,3311008
standard_dqn,0.9,811,78.9109964311123,3311009
standard_dqn,0.9,811,106.59616388380527,3311010
standard_dqn,0.9,811,78.30582169741392,3311011
standard_dqn,0.9,811,75.80901183187962,3311012
standard_dqn,0.9,811,85.36923071146012,3311013
standard_dqn,0.9,811,107.9126508653164,3311014
standard_dqn,0.9,811,93.23766060471534,3311015
standard_dqn,0.9,811,80.43263376057148,3311016
standard_dqn,0.9,811,88.95079211294652,3311017
standard_dqn,0.9,811,71.02956384420395,3311018
standard_dqn,0.9,811,84.1427805364132,3311019
standard_dqn,0.9,812,77.71609311699868,3312000
standard_dqn,0.9,812,105.91066835224629,3312001
standard_dqn,0.9,812,92.74671569615603,3312002
standard_dqn,0.9,812,67.67471676766873,3312003
standard_dqn,0.9,812,70.96358872354031,3312004
standard_dqn,0.9,812,70.83733173757791,3312005
standard_dqn,0.9,812,62.385410371422765,3312006
standard_dqn,0.9,812,86.59182855039835,3312007
standard_dqn,0.9,812,68.92787023037673,3312008
standard_dqn,0.9,812,96.17435728311538,3312009
standard_dqn,0.9,812,77.19602762460708,3312010
standard_dqn,0.9,812,86.66930732131004,3312011
standard_dqn,0.9,812,96.23505053222179,3312012
standard_dqn,0.9,812,69.5084620565176,3312013
standard_dqn,0.9,812,75.96919390559196,3312014
standard_dqn,0.9,812,62.51484823226929,3312015
standard_dqn,0.9,812,89.95105004310608,3312016
standard_dqn,0.9,812,81.3241517573595,3312017
standard_dqn,0.9,812,69.57888726145029,3312018
standard_dqn,0.9,812,73.80449000149966,3312019
standard_dqn,0.9,813,80.79195250570774,3313000
standard_dqn,0.9,813,76.60710828900338,3313001
standard_dqn,0.9,813,87.67678171545268,3313002
standard_dqn,0.9,813,88.6750195786357,3313003
standard_dqn,0.9,813,86.30715910494328,3313004
standard_dqn,0.9,813,73.30565847754478,3313005
standard_dqn,0.9,813,90.85020615458488,3313006
standard_dqn,0.9,813,90.64758867919446,3313007
standard_dqn,0.9,813,85.50868191123008,3313008
standard_dqn,0.9,813,69.80761963129044,3313009
standard_dqn,0.9,813,83.00355319976806,3313010
standard_dqn,0.9,813,78.27324446737767,3313011
standard_dqn,0.9,813,84.64171555042267,3313012
standard_dqn,0.9,813,79.88028670847416,3313013
standard_dqn,0.9,813,84.35727173984051,3313014
standard_dqn,0.9,813,77.50800427794456,3313015
standard_dqn,0.9,813,78.19125062227249,3313016
standard_dqn,0.9,813,76.79248701930047,3313017
standard_dqn,0.9,813,93.45635673552752,3313018
standard_dqn,0.9,813,93.32017541974783,3313019
standard_dqn,0.9,814,60.902684460580346,3314000
standard_dqn,0.9,814,69.39859700500965,3314001
standard_dqn,0.9,814,94.09003956019879,3314002
standard_dqn,0.9,814,82.96625563800335,3314003
standard_dqn,0.9,814,75.84278862327338,3314004
standard_dqn,0.9,814,72.47177602648735,3314005
standard_dqn,0.9,814,77.12206672281027,3314006
standard_dqn,0.9,814,71.26273377984762,3314007
standard_dqn,0.9,814,82.20176040381193,3314008
standard_dqn,0.9,814,80.13871432840824,3314009
standard_dqn,0.9,814,88.57745459079743,3314010
standard_dqn,0.9,814,79.89532383531332,3314011
standard_dqn,0.9,814,68.29228545725346,3314012
standard_dqn,0.9,814,98.34296861290932,3314013
standard_dqn,0.9,814,96.57221505939961,3314014
standard_dqn,0.9,814,100.89590545147658,3314015
standard_dqn,0.9,814,66.93084431439638,3314016
standard_dqn,0.9,814,80.33751392364502,3314017
standard_dqn,0.9,814,82.95019569396973,3314018
standard_dqn,0.9,814,88.03666306734085,3314019
standard_dqn,0.9,815,95.38657009899616,3315000
standard_dqn,0.9,815,78.50822788029909,3315001
standard_dqn,0.9,815,71.1888658106327,3315002
standard_dqn,0.9,815,92.85986962914467,3315003
standard_dqn,0.9,815,91.12069606333971,3315004
standard_dqn,0.9,815,83.28916484862566,3315005
standard_dqn,0.9,815,91.89067208766937,3315006
standard_dqn,0.9,815,77.07757267355919,3315007
standard_dqn,0.9,815,90.43728613853455,3315008
standard_dqn,0.9,815,86.82682809978724,3315009
standard_dqn,0.9,815,87.29089038074017,3315010
standard_dqn,0.9,815,72.32007423192263,3315011
standard_dqn,0.9,815,83.27165347337723,3315012
standard_dqn,0.9,815,73.96446135193109,3315013
standard_dqn,0.9,815,84.85160129666329,3315014
standard_dqn,0.9,815,75.72130800038576,3315015
standard_dqn,0.9,815,74.17931255102158,3315016
standard_dqn,0.9,815,105.02323607504368,3315017
standard_dqn,0.9,815,87.3383174031973,3315018
standard_dqn,0.9,815,69.7042451441288,3315019
standard_dqn,0.9,816,84.28497483581305,3316000
standard_dqn,0.9,816,83.14460589885712,3316001
standard_dqn,0.9,816,64.35512741655111,3316002
standard_dqn,0.9,816,72.32907092720271,3316003
standard_dqn,0.9,816,72.36862125247717,3316004
standard_dqn,0.9,816,66.8957601428032,3316005
standard_dqn,0.9,816,70.17345521003008,3316006
standard_dqn,0.9,816,83.10003933608532,3316007
standard_dqn,0.9,816,75.05163371562958,3316008
standard_dqn,0.9,816,84.9904751509428,3316009
standard_dqn,0.9,816,69.8865414261818,3316010
standard_dqn,0.9,816,62.46788826584816,3316011
standard_dqn,0.9,816,72.96282170116902,3316012
standard_dqn,0.9,816,72.62647514790297,3316013
standard_dqn,0.9,816,84.94159583449364,3316014
standard_dqn,0.9,816,74.23360644429923,3316015
standard_dqn,0.9,816,87.43585628271103,3316016
standard_dqn,0.9,816,83.76688975244761,3316017
standard_dqn,0.9,816,72.26997628808022,3316018
standard_dqn,0.9,816,78.1494985923171,3316019
standard_dqn,0.9,817,87.43201818466187,3317000
standard_dqn,0.9,817,79.51917902380228,3317001
standard_dqn,0.9,817,80.87221189141273,3317002
standard_dqn,0.9,817,72.37099453061819,3317003
standard_dqn,0.9,817,79.08160998821259,3317004
standard_dqn,0.9,817,91.04176689088345,3317005
standard_dqn,0.9,817,74.52986601144076,3317006
standard_dqn,0.9,817,88.87134268283845,3317007
standard_dqn,0.9,817,83.84374982118607,3317008
standard_dqn,0.9,817,45.02391053289175,3317009
standard_dqn,0.9,817,76.42026967853307,3317010
standard_dqn,0.9,817,88.19572601616383,3317011
standard_dqn,0.9,817,86.60009951889515,3317012
standard_dqn,0.9,817,89.69065854251384,3317013
standard_dqn,0.9,817,74.55463655292988,3317014
standard_dqn,0.9,817,93.80448887050152,3317015
standard_dqn,0.9,817,86.8111227080226,3317016
standard_dqn,0.9,817,83.17324804663659,3317017
standard_dqn,0.9,817,84.69250170886517,3317018
standard_dqn,0.9,817,60.41464646309614,3317019
standard_dqn,0.9,818,79.16924434304238,3318000
standard_dqn,0.9,818,76.26849899888039,3318001
standard_dqn,0.9,818,81.08635892271995,3318002
standard_dqn,0.9,818,84.67162752300501,3318003
standard_dqn,0.9,818,81.19747638106347,3318004
standard_dqn,0.9,818,69.41167695075274,3318005
standard_dqn,0.9,818,85.38055422306061,3318006
standard_dqn,0.9,818,70.68157840669156,3318007
standard_dqn,0.9,818,79.9796696305275,3318008
standard_dqn,0.9,818,85.06494716852903,3318009
standard_dqn,0.9,818,77.28237608969212,3318010
standard_dqn,0.9,818,85.27226461619139,3318011
standard_dqn,0.9,818,99.28620538264514,3318012
standard_dqn,0.9,818,73.95035907030106,3318013
standard_dqn,0.9,818,89.21487847268581,3318014
standard_dqn,0.9,818,77.38525887876749,3318015
standard_dqn,0.9,818,63.819238843023776,3318016
standard_dqn,0.9,818,73.27345049679279,3318017
standard_dqn,0.9,818,100.33390750288963,3318018
standard_dqn,0.9,818,93.53510760515928,3318019
standard_dqn,0.9,819,80.5728622764349,3319000
standard_dqn,0.9,819,88.86554567813873,3319001
standard_dqn,0.9,819,75.54510410130024,3319002
standard_dqn,0.9,819,72.79253884404898,3319003
standard_dqn,0.9,819,90.87555930316448,3319004
standard_dqn,0.9,819,68.85788199454547,3319005
standard_dqn,0.9,819,75.27568395882845,3319006
standard_dqn,0.9,819,91.6327435463667,3319007
standard_dqn,0.9,819,80.46245761215687,3319008
standard_dqn,0.9,819,82.01535938084126,3319009
standard_dqn,0.9,819,81.85240112394095,3319010
standard_dqn,0.9,819,81.75829128921032,3319011
standard_dqn,0.9,819,74.88171805590392,3319012
standard_dqn,0.9,819,80.54328745603561,3319013
standard_dqn,0.9,819,70.46197690069675,3319014
standard_dqn,0.9,819,86.63223300874233,3319015
standard_dqn,0.9,819,66.43925715982914,3319016
standard_dqn,0.9,819,78.16583040654659,3319017
standard_dqn,0.9,819,75.4560262054205,3319018
standard_dqn,0.9,819,84.14617824703456,3319019
full_action_q_dqn,0.9,800,83.52695573866367,3300000
full_action_q_dqn,0.9,800,78.58684854507446,3300001
full_action_q_dqn,0.9,800,75.49103663265706,3300002
full_action_q_dqn,0.9,800,90.71907178461552,3300003
full_action_q_dqn,0.9,800,87.2299617767334,3300004
full_action_q_dqn,0.9,800,78.23310940861703,3300005
full_action_q_dqn,0.9,800,76.50633962750435,3300006
full_action_q_dqn,0.9,800,80.23864172548056,3300007
full_action_q_dqn,0.9,800,108.45690981447697,3300008
full_action_q_dqn,0.9,800,76.69051219820976,3300009
full_action_q_dqn,0.9,800,82.58122878670693,3300010
full_action_q_dqn,0.9,800,78.75075494647027,3300011
full_action_q_dqn,0.9,800,86.19919530451298,3300012
full_action_q_dqn,0.9,800,69.55571055710315,3300013
full_action_q_dqn,0.9,800,74.7417111992836,3300014
full_action_q_dqn,0.9,800,89.42704251408577,3300015
full_action_q_dqn,0.9,800,72.33963326513768,3300016
full_action_q_dqn,0.9,800,86.02785051018,3300017
full_action_q_dqn,0.9,800,87.76749008893967,3300018
full_action_q_dqn,0.9,800,76.21372063457966,3300019
full_action_q_dqn,0.9,801,99.01042895913125,3301000
full_action_q_dqn,0.9,801,83.12393051683902,3301001
full_action_q_dqn,0.9,801,88.1875544667244,3301002
full_action_q_dqn,0.9,801,79.0424841284752,3301003
full_action_q_dqn,0.9,801,69.70883117616177,3301004
full_action_q_dqn,0.9,801,91.53331152498723,3301005
full_action_q_dqn,0.9,801,73.43187941610813,3301006
full_action_q_dqn,0.9,801,100.65809135437011,3301007
full_action_q_dqn,0.9,801,78.27743099033833,3301008
full_action_q_dqn,0.9,801,89.78736883550883,3301009
full_action_q_dqn,0.9,801,93.76884680986404,3301010
full_action_q_dqn,0.9,801,63.081774714589116,3301011
full_action_q_dqn,0.9,801,81.58112440258265,3301012
full_action_q_dqn,0.9,801,80.58415652513504,3301013
full_action_q_dqn,0.9,801,82.5340016707778,3301014
full_action_q_dqn,0.9,801,77.72165038585663,3301015
full_action_q_dqn,0.9,801,71.60900160968303,3301016
full_action_q_dqn,0.9,801,79.44237692654133,3301017
full_action_q_dqn,0.9,801,94.41758271455765,3301018
full_action_q_dqn,0.9,801,95.73550517261029,3301019
full_action_q_dqn,0.9,802,76.6694279998541,3302000
full_action_q_dqn,0.9,802,92.81214740872383,3302001
full_action_q_dqn,0.9,802,90.15894285142421,3302002
full_action_q_dqn,0.9,802,84.27713353931904,3302003
full_action_q_dqn,0.9,802,86.14688793122768,3302004
full_action_q_dqn,0.9,802,66.52533486485481,3302005
full_action_q_dqn,0.9,802,91.81354630887509,3302006
full_action_q_dqn,0.9,802,89.66392401605844,3302007
full_action_q_dqn,0.9,802,91.33945943564177,3302008
full_action_q_dqn,0.9,802,73.33089454621077,3302009
full_action_q_dqn,0.9,802,79.706097663939,3302010
full_action_q_dqn,0.9,802,70.3062940865755,3302011
full_action_q_dqn,0.9,802,76.57616714537144,3302012
full_action_q_dqn,0.9,802,82.61754632890225,3302013
full_action_q_dqn,0.9,802,79.46420412659646,3302014
full_action_q_dqn,0.9,802,74.8380451798439,3302015
full_action_q_dqn,0.9,802,81.65506131201982,3302016
full_action_q_dqn,0.9,802,80.49065965265035,3302017
full_action_q_dqn,0.9,802,77.83885469436646,3302018
full_action_q_dqn,0.9,802,77.47303322851658,3302019
full_action_q_dqn,0.9,803,73.98841989040375,3303000
full_action_q_dqn,0.9,803,70.66444769501686,3303001
full_action_q_dqn,0.9,803,77.62920504957438,3303002
full_action_q_dqn,0.9,803,74.4104414895177,3303003
full_action_q_dqn,0.9,803,69.73260650038719,3303004
full_action_q_dqn,0.9,803,90.1293875426054,3303005
full_action_q_dqn,0.9,803,76.20803463459015,3303006
full_action_q_dqn,0.9,803,88.01021993160248,3303007
full_action_q_dqn,0.9,803,85.82532717585563,3303008
full_action_q_dqn,0.9,803,83.3676900357008,3303009
full_action_q_dqn,0.9,803,79.27244998514652,3303010
full_action_q_dqn,0.9,803,74.89739318192005,3303011
full_action_q_dqn,0.9,803,69.14792467653751,3303012
full_action_q_dqn,0.9,803,78.04537393897772,3303013
full_action_q_dqn,0.9,803,63.05416830033064,3303014
full_action_q_dqn,0.9,803,79.31104404479265,3303015
full_action_q_dqn,0.9,803,56.51192903518677,3303016
full_action_q_dqn,0.9,803,83.92182283848524,3303017
full_action_q_dqn,0.9,803,72.60356219112873,3303018
full_action_q_dqn,0.9,803,99.29218255281448,3303019
full_action_q_dqn,0.9,804,73.24607300162316,3304000
full_action_q_dqn,0.9,804,78.08488594889641,3304001
full_action_q_dqn,0.9,804,80.54253928512335,3304002
full_action_q_dqn,0.9,804,70.61886494904756,3304003
full_action_q_dqn,0.9,804,56.98759237229824,3304004
full_action_q_dqn,0.9,804,81.53666957616807,3304005
full_action_q_dqn,0.9,804,84.10730465650559,3304006
full_action_q_dqn,0.9,804,95.82948045432568,3304007
full_action_q_dqn,0.9,804,59.97588500380516,3304008
full_action_q_dqn,0.9,804,82.41879051923752,3304009
full_action_q_dqn,0.9,804,78.7784560635686,3304010
full_action_q_dqn,0.9,804,78.84295111894608,3304011
full_action_q_dqn,0.9,804,73.66151652634144,3304012
full_action_q_dqn,0.9,804,75.07585548758507,3304013
full_action_q_dqn,0.9,804,65.40348528176546,3304014
full_action_q_dqn,0.9,804,79.0242075279355,3304015
full_action_q_dqn,0.9,804,69.51829573512077,3304016
full_action_q_dqn,0.9,804,62.123695731163025,3304017
full_action_q_dqn,0.9,804,86.26425025165081,3304018
full_action_q_dqn,0.9,804,81.41629091650248,3304019
full_action_q_dqn,0.9,805,89.34722478091717,3305000
full_action_q_dqn,0.9,805,84.70985020697117,3305001
full_action_q_dqn,0.9,805,64.77654057741165,3305002
full_action_q_dqn,0.9,805,79.76702150255441,3305003
full_action_q_dqn,0.9,805,99.98875298500062,3305004
full_action_q_dqn,0.9,805,91.25098004937172,3305005
full_action_q_dqn,0.9,805,83.01239283382893,3305006
full_action_q_dqn,0.9,805,85.34028705358506,3305007
full_action_q_dqn,0.9,805,91.58285478055477,3305008
full_action_q_dqn,0.9,805,75.31604286283255,3305009
full_action_q_dqn,0.9,805,84.57998360395432,3305010
full_action_q_dqn,0.9,805,62.802410601079465,3305011
full_action_q_dqn,0.9,805,71.50033585727215,3305012
full_action_q_dqn,0.9,805,88.62735287249089,3305013
full_action_q_dqn,0.9,805,64.00636449754238,3305014
full_action_q_dqn,0.9,805,76.92937688082456,3305015
full_action_q_dqn,0.9,805,75.51450392901897,3305016
full_action_q_dqn,0.9,805,73.54999036341906,3305017
full_action_q_dqn,0.9,805,98.45495230704546,3305018
full_action_q_dqn,0.9,805,79.39985709935426,3305019
full_action_q_dqn,0.9,806,89.69415643811226,3306000
full_action_q_dqn,0.9,806,76.80220154821873,3306001
full_action_q_dqn,0.9,806,93.79483985304833,3306002
full_action_q_dqn,0.9,806,58.59993905574083,3306003
full_action_q_dqn,0.9,806,85.01495486497879,3306004
full_action_q_dqn,0.9,806,88.41547093689442,3306005
full_action_q_dqn,0.9,806,82.22095135897398,3306006
full_action_q_dqn,0.9,806,99.69054525494576,3306007
full_action_q_dqn,0.9,806,82.37929167598486,3306008
full_action_q_dqn,0.9,806,88.33822113275528,3306009
full_action_q_dqn,0.9,806,87.71606222987175,3306010
full_action_q_dqn,0.9,806,69.0184337824583,3306011
full_action_q_dqn,0.9,806,74.85104838311672,3306012
full_action_q_dqn,0.9,806,82.44030023515225,3306013
full_action_q_dqn,0.9,806,94.5584748774767,3306014
full_action_q_dqn,0.9,806,79.42794855833054,3306015
full_action_q_dqn,0.9,806,79.8029515683651,3306016
full_action_q_dqn,0.9,806,74.5837753713131,3306017
full_action_q_dqn,0.9,806,77.7524657636881,3306018
full_action_q_dqn,0.9,806,84.40553160905839,3306019
full_action_q_dqn,0.9,807,72.7391693547368,3307000
