variant,gamma,model_seed,episodes,training_steps,curve_file,final_cost,final_rolling_cost
full_action_q_dqn,0.97,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_800__curve.csv,67.0338486969471,78.59149205490948
full_action_q_dqn,0.97,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_801__curve.csv,64.29160223901272,77.79663733154536
full_action_q_dqn,0.97,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_802__curve.csv,79.99757246077061,80.72824018858374
full_action_q_dqn,0.97,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_803__curve.csv,82.77427956461906,80.81629417151214
full_action_q_dqn,0.97,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_804__curve.csv,70.45253055542707,81.31933262921869
full_action_q_dqn,0.97,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_805__curve.csv,71.2687070697546,81.12462541259825
full_action_q_dqn,0.97,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_806__curve.csv,76.26364359408618,80.30716490730644
full_action_q_dqn,0.97,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_807__curve.csv,97.39844434857368,83.27964543528856
full_action_q_dqn,0.97,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_808__curve.csv,73.58655996024609,78.52898730635643
full_action_q_dqn,0.97,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_809__curve.csv,81.23498087376356,79.82130652926864
full_action_q_dqn,0.97,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_810__curve.csv,79.18937005400657,82.95818189732731
full_action_q_dqn,0.97,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_811__curve.csv,71.97649683952332,78.74717054180802
full_action_q_dqn,0.97,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_812__curve.csv,95.08870097249746,82.03559382036329
full_action_q_dqn,0.97,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_813__curve.csv,67.39244712889194,78.56945118114353
full_action_q_dqn,0.97,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_814__curve.csv,63.640140341222285,84.99564457163216
full_action_q_dqn,0.97,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_815__curve.csv,78.96994032859803,78.39223229892553
full_action_q_dqn,0.97,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_816__curve.csv,91.75635477900504,78.72126079522073
full_action_q_dqn,0.97,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_817__curve.csv,69.00898472219706,79.69344714321197
full_action_q_dqn,0.97,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_818__curve.csv,85.00490726530552,78.18618126571178
full_action_q_dqn,0.97,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p97__seed_819__curve.csv,80.96001402437687,81.24883824236692
immediate_advantage_dqn,0.97,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_800__curve.csv,70.7310402110219,79.05130430005492
immediate_advantage_dqn,0.97,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_801__curve.csv,65.45019461214542,77.4384631882608
immediate_advantage_dqn,0.97,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_802__curve.csv,80.19551805555821,80.41199289791287
immediate_advantage_dqn,0.97,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_803__curve.csv,84.61164889484644,81.5359854630381
immediate_advantage_dqn,0.97,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_804__curve.csv,70.84281355887651,81.63719122044742
immediate_advantage_dqn,0.97,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_805__curve.csv,70.84144713282585,80.70308891236782
immediate_advantage_dqn,0.97,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_806__curve.csv,76.17031045407057,79.72634940691293
immediate_advantage_dqn,0.97,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_807__curve.csv,97.05612915158272,82.83833101436497
immediate_advantage_dqn,0.97,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_808__curve.csv,73.36780820786953,77.72623293735087
immediate_advantage_dqn,0.97,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_809__curve.csv,81.07071765512228,79.09363488085569
immediate_advantage_dqn,0.97,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_810__curve.csv,82.04794090390206,83.52765653654934
immediate_advantage_dqn,0.97,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_811__curve.csv,70.90540356338025,77.17186401799322
immediate_advantage_dqn,0.97,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_812__curve.csv,93.1199486106634,81.82298894777895
immediate_advantage_dqn,0.97,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_813__curve.csv,66.60687779635191,78.29523159191012
immediate_advantage_dqn,0.97,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_814__curve.csv,64.69063787311316,85.03838290274145
immediate_advantage_dqn,0.97,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_815__curve.csv,76.67612237781286,78.05992853194475
immediate_advantage_dqn,0.97,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_816__curve.csv,91.51764437556268,79.13825660392642
immediate_advantage_dqn,0.97,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_817__curve.csv,67.97195564955473,79.93443851955236
immediate_advantage_dqn,0.97,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_818__curve.csv,83.29202419519424,77.72135752350091
immediate_advantage_dqn,0.97,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p97__seed_819__curve.csv,80.18971713781357,80.4784400279075
centered_full_action_dqn,0.97,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_800__curve.csv,67.0338486969471,78.70911904685201
centered_full_action_dqn,0.97,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_801__curve.csv,64.29160223901272,77.24311820439995
centered_full_action_dqn,0.97,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_802__curve.csv,79.24649528563023,80.21346223346889
centered_full_action_dqn,0.97,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_803__curve.csv,84.1934170126915,80.97335617728532
centered_full_action_dqn,0.97,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_804__curve.csv,71.32095491141081,81.61826422378421
centered_full_action_dqn,0.97,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_805__curve.csv,69.8361541196704,80.58355189263821
centered_full_action_dqn,0.97,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_806__curve.csv,78.25467958450318,80.55156210355463
centered_full_action_dqn,0.97,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_807__curve.csv,98.17706093341113,83.18776887476444
centered_full_action_dqn,0.97,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_808__curve.csv,72.94766373336316,77.86026394076646
centered_full_action_dqn,0.97,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_809__curve.csv,81.57529919594526,79.43558662548661
centered_full_action_dqn,0.97,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_810__curve.csv,77.99525500237942,82.80334006518126
centered_full_action_dqn,0.97,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_811__curve.csv,70.87142969071866,76.93257970638574
centered_full_action_dqn,0.97,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_812__curve.csv,93.68786844611168,81.16522775754333
centered_full_action_dqn,0.97,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_813__curve.csv,66.86586511135101,78.82661138080061
centered_full_action_dqn,0.97,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_814__curve.csv,64.2464234508574,84.68748761173339
centered_full_action_dqn,0.97,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_815__curve.csv,78.43092627078295,77.78546601250768
centered_full_action_dqn,0.97,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_816__curve.csv,91.349131077528,79.09993962980806
centered_full_action_dqn,0.97,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_817__curve.csv,69.29457231611013,80.30935195684434
centered_full_action_dqn,0.97,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_818__curve.csv,84.42144574224949,77.80990630999207
centered_full_action_dqn,0.97,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p97__seed_819__curve.csv,79.22989132404328,80.21268777884544
double_dqn,0.97,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_800__curve.csv,68.64145958572627,78.86953889608385
double_dqn,0.97,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_801__curve.csv,64.57459555566311,77.65590346075595
double_dqn,0.97,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_802__curve.csv,80.40105550140143,80.92845229193568
double_dqn,0.97,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_803__curve.csv,82.17995411902666,81.90275108002126
double_dqn,0.97,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_804__curve.csv,72.05623436719179,82.19734185390175
double_dqn,0.97,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_805__curve.csv,72.91417992413044,80.90625232756138
double_dqn,0.97,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_806__curve.csv,76.84053739309311,81.20621506668628
double_dqn,0.97,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_807__curve.csv,97.96382623314858,83.21209962785244
double_dqn,0.97,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_808__curve.csv,74.98029852807522,78.48986069865525
double_dqn,0.97,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_809__curve.csv,82.28769946843386,79.81610182218255
double_dqn,0.97,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_810__curve.csv,80.04375922828913,84.00978859551252
double_dqn,0.97,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_811__curve.csv,71.48303245902062,77.74135978773238
double_dqn,0.97,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_812__curve.csv,94.30502066016196,82.0345762462169
double_dqn,0.97,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_813__curve.csv,66.89297661930323,79.27585316494108
double_dqn,0.97,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_814__curve.csv,64.69161077737809,85.35103734284641
double_dqn,0.97,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_815__curve.csv,80.97898253947497,78.72470027923586
double_dqn,0.97,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_816__curve.csv,91.55095192790031,79.41968345880508
double_dqn,0.97,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_817__curve.csv,68.70893556624651,80.55817792043091
double_dqn,0.97,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_818__curve.csv,84.42144574224949,78.6815023420751
double_dqn,0.97,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p97__seed_819__curve.csv,80.43496861457825,82.10110458940268
double_centered_full_action_dqn,0.97,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_800__curve.csv,67.0338486969471,78.14025056399407
double_centered_full_action_dqn,0.97,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_801__curve.csv,64.63988608121872,77.525176814124
double_centered_full_action_dqn,0.97,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_802__curve.csv,79.30139116346837,80.06609911225738
double_centered_full_action_dqn,0.97,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_803__curve.csv,82.8310212790966,80.7762693347037
double_centered_full_action_dqn,0.97,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_804__curve.csv,71.48970574885607,81.18995970100164
double_centered_full_action_dqn,0.97,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_805__curve.csv,71.59371261447669,80.61141371540727
double_centered_full_action_dqn,0.97,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_806__curve.csv,77.09873660802842,80.65767738953234
double_centered_full_action_dqn,0.97,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_807__curve.csv,98.5724824011326,83.34460329495371
double_centered_full_action_dqn,0.97,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_808__curve.csv,74.20596359223127,77.40646423138678
double_centered_full_action_dqn,0.97,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_809__curve.csv,82.23924129456282,79.32335864670577
double_centered_full_action_dqn,0.97,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_810__curve.csv,80.20414286255837,82.9933607876301
double_centered_full_action_dqn,0.97,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_811__curve.csv,70.3376926124096,77.16557526402175
double_centered_full_action_dqn,0.97,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_812__curve.csv,93.52745504677296,81.16565125502646
double_centered_full_action_dqn,0.97,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_813__curve.csv,67.29223368316889,78.85351362273097
double_centered_full_action_dqn,0.97,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_814__curve.csv,64.48896453678609,84.54065087139608
double_centered_full_action_dqn,0.97,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_815__curve.csv,77.37402555495501,77.68781630881132
double_centered_full_action_dqn,0.97,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_816__curve.csv,91.349131077528,78.6389697150886
double_centered_full_action_dqn,0.97,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_817__curve.csv,67.38382782787085,79.69499895125628
double_centered_full_action_dqn,0.97,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_818__curve.csv,84.42144574224949,77.89219343580305
double_centered_full_action_dqn,0.97,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p97__seed_819__curve.csv,80.4163476318121,80.88604426376523
