variant,model_seed,checkpoint_episode,total_cost,trace_seed
full_action_q_dqn,817,900,86.3109969586134,3317005
full_action_q_dqn,817,900,70.80238259732724,3317006
full_action_q_dqn,817,900,84.04461643993855,3317007
full_action_q_dqn,817,900,83.21979512274265,3317008
full_action_q_dqn,817,900,45.92445274740457,3317009
full_action_q_dqn,817,900,74.24251279383898,3317010
full_action_q_dqn,817,900,84.99276627004147,3317011
full_action_q_dqn,817,900,80.58869729936123,3317012
full_action_q_dqn,817,900,87.94877020567655,3317013
full_action_q_dqn,817,900,74.08510052412748,3317014
full_action_q_dqn,817,900,88.34013267159462,3317015
full_action_q_dqn,817,900,81.93613540381193,3317016
full_action_q_dqn,817,900,82.8787087649107,3317017
full_action_q_dqn,817,900,81.03805194795132,3317018
full_action_q_dqn,817,900,59.99849788993597,3317019
full_action_q_dqn,818,300,80.25307474285364,3318000
full_action_q_dqn,818,300,78.75252336412669,3318001
full_action_q_dqn,818,300,81.1148876041174,3318002
full_action_q_dqn,818,300,80.52744278460742,3318003
full_action_q_dqn,818,300,77.11527663618327,3318004
full_action_q_dqn,818,300,72.22955701500177,3318005
full_action_q_dqn,818,300,82.66189291477204,3318006
full_action_q_dqn,818,300,68.85023882240057,3318007
full_action_q_dqn,818,300,77.86677545309067,3318008
full_action_q_dqn,818,300,87.68403836637735,3318009
full_action_q_dqn,818,300,78.30132708847523,3318010
full_action_q_dqn,818,300,84.50794270783663,3318011
full_action_q_dqn,818,300,94.03337617218494,3318012
full_action_q_dqn,818,300,78.07308489084244,3318013
full_action_q_dqn,818,300,89.02212676554919,3318014
full_action_q_dqn,818,300,77.71589968502522,3318015
full_action_q_dqn,818,300,62.946492263674735,3318016
full_action_q_dqn,818,300,75.6560387030244,3318017
full_action_q_dqn,818,300,99.7622494250536,3318018
full_action_q_dqn,818,300,95.35529701411724,3318019
full_action_q_dqn,818,600,77.41195879876614,3318000
full_action_q_dqn,818,600,76.38964131176472,3318001
full_action_q_dqn,818,600,76.30582875907422,3318002
full_action_q_dqn,818,600,76.14751482903958,3318003
full_action_q_dqn,818,600,73.9583675056696,3318004
full_action_q_dqn,818,600,67.35135755687952,3318005
full_action_q_dqn,818,600,76.125352704525,3318006
full_action_q_dqn,818,600,67.93857188671828,3318007
full_action_q_dqn,818,600,74.66568643599749,3318008
full_action_q_dqn,818,600,86.49329176843166,3318009
full_action_q_dqn,818,600,73.38175538331271,3318010
full_action_q_dqn,818,600,84.7742664679885,3318011
full_action_q_dqn,818,600,92.74690652638674,3318012
full_action_q_dqn,818,600,74.44161188006402,3318013
full_action_q_dqn,818,600,84.60143073052168,3318014
full_action_q_dqn,818,600,73.97567054182291,3318015
full_action_q_dqn,818,600,59.70236590653658,3318016
full_action_q_dqn,818,600,71.46419814378024,3318017
full_action_q_dqn,818,600,98.73517772555351,3318018
full_action_q_dqn,818,600,88.76597940176725,3318019
full_action_q_dqn,818,900,78.14696128666401,3318000
full_action_q_dqn,818,900,77.24502638280391,3318001
full_action_q_dqn,818,900,78.43424102067948,3318002
full_action_q_dqn,818,900,78.46237307190896,3318003
full_action_q_dqn,818,900,75.00335413366557,3318004
full_action_q_dqn,818,900,69.63678466528654,3318005
full_action_q_dqn,818,900,77.28698740303517,3318006
full_action_q_dqn,818,900,67.28292021155357,3318007
full_action_q_dqn,818,900,75.81316692382097,3318008
full_action_q_dqn,818,900,86.5594077438116,3318009
full_action_q_dqn,818,900,76.70535578727723,3318010
full_action_q_dqn,818,900,83.77030492722989,3318011
full_action_q_dqn,818,900,93.60137738287449,3318012
full_action_q_dqn,818,900,74.15538422167302,3318013
full_action_q_dqn,818,900,85.76344135552645,3318014
full_action_q_dqn,818,900,74.17262692302465,3318015
full_action_q_dqn,818,900,59.99033482521772,3318016
full_action_q_dqn,818,900,72.26081030964852,3318017
full_action_q_dqn,818,900,98.93259926140308,3318018
full_action_q_dqn,818,900,90.79429484158754,3318019
full_action_q_dqn,819,300,81.52274457365274,3319000
full_action_q_dqn,819,300,88.49400226324796,3319001
full_action_q_dqn,819,300,72.67445619404316,3319002
full_action_q_dqn,819,300,73.36397019028664,3319003
full_action_q_dqn,819,300,92.24778991341591,3319004
full_action_q_dqn,819,300,68.2184376731515,3319005
full_action_q_dqn,819,300,72.39235881268978,3319006
full_action_q_dqn,819,300,87.4876349568367,3319007
full_action_q_dqn,819,300,79.73408817499876,3319008
full_action_q_dqn,819,300,84.11102680116892,3319009
full_action_q_dqn,819,300,83.39314486235381,3319010
full_action_q_dqn,819,300,84.04426904022694,3319011
full_action_q_dqn,819,300,74.42676882445812,3319012
full_action_q_dqn,819,300,81.87890782952309,3319013
full_action_q_dqn,819,300,70.5212928429246,3319014
full_action_q_dqn,819,300,89.6087886840105,3319015
full_action_q_dqn,819,300,64.05530446767807,3319016
full_action_q_dqn,819,300,78.80942214429379,3319017
full_action_q_dqn,819,300,77.90782152265311,3319018
full_action_q_dqn,819,300,82.68825839459896,3319019
full_action_q_dqn,819,600,76.88587864488363,3319000
full_action_q_dqn,819,600,87.38408987522125,3319001
full_action_q_dqn,819,600,73.21105466037989,3319002
full_action_q_dqn,819,600,74.42621204257011,3319003
full_action_q_dqn,819,600,90.12964155673981,3319004
full_action_q_dqn,819,600,66.73483745902777,3319005
full_action_q_dqn,819,600,66.6426648825407,3319006
full_action_q_dqn,819,600,85.48449986428022,3319007
full_action_q_dqn,819,600,79.42180422097445,3319008
full_action_q_dqn,819,600,84.03520869463682,3319009
full_action_q_dqn,819,600,83.24368038922549,3319010
full_action_q_dqn,819,600,83.0639909952879,3319011
full_action_q_dqn,819,600,72.08768969029188,3319012
full_action_q_dqn,819,600,83.06002249568701,3319013
full_action_q_dqn,819,600,72.19773084670305,3319014
full_action_q_dqn,819,600,87.83984357118607,3319015
full_action_q_dqn,819,600,64.73122450709343,3319016
full_action_q_dqn,819,600,77.90751128792763,3319017
full_action_q_dqn,819,600,76.39561312049628,3319018
full_action_q_dqn,819,600,79.55169274657965,3319019
full_action_q_dqn,819,900,75.39789980649948,3319000
full_action_q_dqn,819,900,86.34545690119266,3319001
full_action_q_dqn,819,900,72.81863386183977,3319002
full_action_q_dqn,819,900,74.41847796738148,3319003
full_action_q_dqn,819,900,90.98488010764122,3319004
full_action_q_dqn,819,900,65.46833335012198,3319005
full_action_q_dqn,819,900,65.36452277302742,3319006
full_action_q_dqn,819,900,85.9054381325841,3319007
full_action_q_dqn,819,900,78.48026979863644,3319008
full_action_q_dqn,819,900,84.06736411899328,3319009
full_action_q_dqn,819,900,82.353419059515,3319010
full_action_q_dqn,819,900,80.42124765366316,3319011
full_action_q_dqn,819,900,73.36316050589085,3319012
full_action_q_dqn,819,900,80.82826425135136,3319013
full_action_q_dqn,819,900,69.64047049731016,3319014
full_action_q_dqn,819,900,88.80722826719284,3319015
full_action_q_dqn,819,900,63.4863643348217,3319016
full_action_q_dqn,819,900,77.91440562307835,3319017
full_action_q_dqn,819,900,76.52158765643836,3319018
full_action_q_dqn,819,900,79.7695592790842,3319019
immediate_advantage_dqn,800,300,80.17885746061802,3300000
immediate_advantage_dqn,800,300,77.34433180987835,3300001
immediate_advantage_dqn,800,300,73.2196858227253,3300002
immediate_advantage_dqn,800,300,90.36326607465745,3300003
immediate_advantage_dqn,800,300,80.29976715147495,3300004
immediate_advantage_dqn,800,300,73.85337337255478,3300005
immediate_advantage_dqn,800,300,71.88092960566283,3300006
immediate_advantage_dqn,800,300,76.64918875694275,3300007
immediate_advantage_dqn,800,300,98.53315275907516,3300008
immediate_advantage_dqn,800,300,73.23168315142394,3300009
immediate_advantage_dqn,800,300,80.6151582762599,3300010
immediate_advantage_dqn,800,300,76.69087042808533,3300011
immediate_advantage_dqn,800,300,80.90654351711274,3300012
immediate_advantage_dqn,800,300,67.0518510222435,3300013
immediate_advantage_dqn,800,300,72.91622573882341,3300014
immediate_advantage_dqn,800,300,88.75781245529652,3300015
immediate_advantage_dqn,800,300,74.21557461619378,3300016
immediate_advantage_dqn,800,300,81.85481880009175,3300017
immediate_advantage_dqn,800,300,85.39147119224072,3300018
immediate_advantage_dqn,800,300,72.62873396277428,3300019
immediate_advantage_dqn,800,600,80.08632819354534,3300000
immediate_advantage_dqn,800,600,73.45730918049813,3300001
immediate_advantage_dqn,800,600,70.42278639227152,3300002
immediate_advantage_dqn,800,600,87.10932796597481,3300003
immediate_advantage_dqn,800,600,80.01595272123814,3300004
immediate_advantage_dqn,800,600,71.99695022553206,3300005
immediate_advantage_dqn,800,600,70.89230467528105,3300006
immediate_advantage_dqn,800,600,75.26828049123287,3300007
immediate_advantage_dqn,800,600,96.44140402376652,3300008
immediate_advantage_dqn,800,600,72.6536859959364,3300009
immediate_advantage_dqn,800,600,80.67843610048294,3300010
immediate_advantage_dqn,800,600,77.0503198593855,3300011
immediate_advantage_dqn,800,600,81.20058184266091,3300012
immediate_advantage_dqn,800,600,67.91571768671274,3300013
immediate_advantage_dqn,800,600,73.0200936049223,3300014
immediate_advantage_dqn,800,600,86.68831108510494,3300015
immediate_advantage_dqn,800,600,70.20336427688599,3300016
immediate_advantage_dqn,800,600,77.84770503789187,3300017
immediate_advantage_dqn,800,600,87.15347342193127,3300018
immediate_advantage_dqn,800,600,71.04726983606815,3300019
immediate_advantage_dqn,800,900,77.48748922348022,3300000
immediate_advantage_dqn,800,900,77.95676924586296,3300001
immediate_advantage_dqn,800,900,73.25139930248261,3300002
immediate_advantage_dqn,800,900,87.51505591124297,3300003
immediate_advantage_dqn,800,900,81.97604379057884,3300004
immediate_advantage_dqn,800,900,83.39590320885182,3300005
immediate_advantage_dqn,800,900,70.48674633651972,3300006
immediate_advantage_dqn,800,900,73.96214703470469,3300007
immediate_advantage_dqn,800,900,96.21813760846854,3300008
immediate_advantage_dqn,800,900,76.02359155118465,3300009
immediate_advantage_dqn,800,900,79.48708758652211,3300010
immediate_advantage_dqn,800,900,76.42482751011849,3300011
immediate_advantage_dqn,800,900,80.60808090269566,3300012
immediate_advantage_dqn,800,900,66.20968525409698,3300013
immediate_advantage_dqn,800,900,73.57784101366997,3300014
immediate_advantage_dqn,800,900,87.91420501470566,3300015
immediate_advantage_dqn,800,900,74.52144255638123,3300016
immediate_advantage_dqn,800,900,78.54709528535605,3300017
immediate_advantage_dqn,800,900,84.36337213218212,3300018
immediate_advantage_dqn,800,900,70.72537074238062,3300019
immediate_advantage_dqn,801,300,91.79344251900912,3301000
immediate_advantage_dqn,801,300,83.31404324024916,3301001
immediate_advantage_dqn,801,300,81.2015554189682,3301002
immediate_advantage_dqn,801,300,79.3120404496789,3301003
immediate_advantage_dqn,801,300,61.96448903530836,3301004
immediate_advantage_dqn,801,300,83.11775373071433,3301005
immediate_advantage_dqn,801,300,71.09190936386585,3301006
immediate_advantage_dqn,801,300,97.41087474226951,3301007
immediate_advantage_dqn,801,300,74.62190563231707,3301008
immediate_advantage_dqn,801,300,80.55460250675678,3301009
immediate_advantage_dqn,801,300,88.87925836443901,3301010
immediate_advantage_dqn,801,300,56.61167921125889,3301011
immediate_advantage_dqn,801,300,79.66073943674564,3301012
immediate_advantage_dqn,801,300,75.60170707404613,3301013
immediate_advantage_dqn,801,300,77.64114443957806,3301014
immediate_advantage_dqn,801,300,75.74686106443406,3301015
immediate_advantage_dqn,801,300,68.95309591293335,3301016
immediate_advantage_dqn,801,300,72.33150164783001,3301017
immediate_advantage_dqn,801,300,94.48402101695538,3301018
immediate_advantage_dqn,801,300,90.3601525515318,3301019
immediate_advantage_dqn,801,600,91.99843391925097,3301000
immediate_advantage_dqn,801,600,81.73885490894318,3301001
immediate_advantage_dqn,801,600,80.65569412261247,3301002
immediate_advantage_dqn,801,600,75.70305936783552,3301003
immediate_advantage_dqn,801,600,60.90874408185482,3301004
immediate_advantage_dqn,801,600,82.57436563223601,3301005
immediate_advantage_dqn,801,600,70.88386519253254,3301006
immediate_advantage_dqn,801,600,94.49187115877866,3301007
immediate_advantage_dqn,801,600,75.75236975550652,3301008
immediate_advantage_dqn,801,600,82.47882823050023,3301009
immediate_advantage_dqn,801,600,90.65605530142784,3301010
immediate_advantage_dqn,801,600,60.43073024749756,3301011
immediate_advantage_dqn,801,600,77.20043805986643,3301012
immediate_advantage_dqn,801,600,73.91916661411524,3301013
immediate_advantage_dqn,801,600,77.36679706722498,3301014
immediate_advantage_dqn,801,600,73.77757571786643,3301015
immediate_advantage_dqn,801,600,66.90530717372894,3301016
immediate_advantage_dqn,801,600,71.05615454167128,3301017
immediate_advantage_dqn,801,600,92.74881493449212,3301018
immediate_advantage_dqn,801,600,89.9518740862608,3301019
immediate_advantage_dqn,801,900,91.20288318544627,3301000
immediate_advantage_dqn,801,900,82.00196155309678,3301001
immediate_advantage_dqn,801,900,80.97039047181606,3301002
immediate_advantage_dqn,801,900,77.64644928276539,3301003
immediate_advantage_dqn,801,900,61.408859468996525,3301004
immediate_advantage_dqn,801,900,83.61466022729874,3301005
immediate_advantage_dqn,801,900,69.71594773977995,3301006
immediate_advantage_dqn,801,900,95.97614296078682,3301007
immediate_advantage_dqn,801,900,74.24259609878064,3301008
immediate_advantage_dqn,801,900,81.32764650285245,3301009
immediate_advantage_dqn,801,900,89.10169829428196,3301010
immediate_advantage_dqn,801,900,55.16569621860981,3301011
immediate_advantage_dqn,801,900,79.94478518515825,3301012
immediate_advantage_dqn,801,900,73.68916791826487,3301013
immediate_advantage_dqn,801,900,77.90162122994661,3301014
immediate_advantage_dqn,801,900,75.33447400629521,3301015
immediate_advantage_dqn,801,900,69.14919398725033,3301016
immediate_advantage_dqn,801,900,73.22368997335434,3301017
immediate_advantage_dqn,801,900,93.52109168469906,3301018
immediate_advantage_dqn,801,900,91.20113528519869,3301019
immediate_advantage_dqn,802,300,76.32717401683331,3302000
immediate_advantage_dqn,802,300,90.74649085849524,3302001
immediate_advantage_dqn,802,300,86.00860651135444,3302002
immediate_advantage_dqn,802,300,81.24118482470513,3302003
immediate_advantage_dqn,802,300,83.30358407199382,3302004
immediate_advantage_dqn,802,300,67.32190907746553,3302005
immediate_advantage_dqn,802,300,91.49995211660863,3302006
immediate_advantage_dqn,802,300,86.68995344638824,3302007
immediate_advantage_dqn,802,300,90.44865979999304,3302008
immediate_advantage_dqn,802,300,66.16310640573502,3302009
immediate_advantage_dqn,802,300,74.09568677246571,3302010
immediate_advantage_dqn,802,300,68.98374240994454,3302011
immediate_advantage_dqn,802,300,76.68310085833073,3302012
immediate_advantage_dqn,802,300,77.33633930385113,3302013
immediate_advantage_dqn,802,300,77.48845076858997,3302014
immediate_advantage_dqn,802,300,75.50980813801289,3302015
immediate_advantage_dqn,802,300,82.81541585177183,3302016
immediate_advantage_dqn,802,300,77.3513581290841,3302017
immediate_advantage_dqn,802,300,79.77240319550037,3302018
immediate_advantage_dqn,802,300,76.8917164593935,3302019
immediate_advantage_dqn,802,600,73.98329501748086,3302000
immediate_advantage_dqn,802,600,88.87001983821392,3302001
immediate_advantage_dqn,802,600,86.0600938975811,3302002
immediate_advantage_dqn,802,600,80.69605013877154,3302003
immediate_advantage_dqn,802,600,84.40716219246387,3302004
immediate_advantage_dqn,802,600,65.6276123970747,3302005
immediate_advantage_dqn,802,600,90.7856596723199,3302006
immediate_advantage_dqn,802,600,86.95306731015444,3302007
immediate_advantage_dqn,802,600,86.2795550301671,3302008
immediate_advantage_dqn,802,600,64.74584949165583,3302009
immediate_advantage_dqn,802,600,73.4666841045022,3302010
immediate_advantage_dqn,802,600,69.59625793397427,3302011
immediate_advantage_dqn,802,600,75.31975477337838,3302012
immediate_advantage_dqn,802,600,76.28530269265175,3302013
immediate_advantage_dqn,802,600,76.87837867736816,3302014
immediate_advantage_dqn,802,600,73.79261031746864,3302015
immediate_advantage_dqn,802,600,80.61231253296137,3302016
immediate_advantage_dqn,802,600,78.27357763648033,3302017
immediate_advantage_dqn,802,600,80.17696952074766,3302018
immediate_advantage_dqn,802,600,77.72899355888367,3302019
immediate_advantage_dqn,802,900,73.68815773129464,3302000
immediate_advantage_dqn,802,900,90.9784987270832,3302001
immediate_advantage_dqn,802,900,86.16048723757267,3302002
immediate_advantage_dqn,802,900,80.38490145802498,3302003
immediate_advantage_dqn,802,900,87.01507667005062,3302004
immediate_advantage_dqn,802,900,64.72948237508535,3302005
immediate_advantage_dqn,802,900,90.49791205823422,3302006
immediate_advantage_dqn,802,900,86.62573367357254,3302007
immediate_advantage_dqn,802,900,88.38773581534625,3302008
immediate_advantage_dqn,802,900,63.73181945979595,3302009
immediate_advantage_dqn,802,900,71.79680071175099,3302010
immediate_advantage_dqn,802,900,67.51585711687804,3302011
immediate_advantage_dqn,802,900,74.38368610441685,3302012
immediate_advantage_dqn,802,900,75.76767821758986,3302013
immediate_advantage_dqn,802,900,77.19870099723339,3302014
immediate_advantage_dqn,802,900,72.06471019238234,3302015
immediate_advantage_dqn,802,900,79.8169403001666,3302016
immediate_advantage_dqn,802,900,76.94724453836679,3302017
immediate_advantage_dqn,802,900,77.75195096433163,3302018
immediate_advantage_dqn,802,900,76.67450959384442,3302019
immediate_advantage_dqn,803,300,73.43382804840803,3303000
immediate_advantage_dqn,803,300,69.76111409813166,3303001
immediate_advantage_dqn,803,300,82.42591094970703,3303002
immediate_advantage_dqn,803,300,77.98257176727057,3303003
immediate_advantage_dqn,803,300,69.07781878113747,3303004
immediate_advantage_dqn,803,300,92.2673604786396,3303005
immediate_advantage_dqn,803,300,78.68413606286049,3303006
immediate_advantage_dqn,803,300,89.5127025693655,3303007
immediate_advantage_dqn,803,300,88.00105111449957,3303008
immediate_advantage_dqn,803,300,86.83033706247807,3303009
immediate_advantage_dqn,803,300,79.11784954369068,3303010
immediate_advantage_dqn,803,300,76.37468016147614,3303011
immediate_advantage_dqn,803,300,71.56333987414837,3303012
immediate_advantage_dqn,803,300,80.14824416488409,3303013
immediate_advantage_dqn,803,300,65.24499848634005,3303014
immediate_advantage_dqn,803,300,81.23591470718384,3303015
immediate_advantage_dqn,803,300,60.72898104786873,3303016
immediate_advantage_dqn,803,300,87.88368544727564,3303017
immediate_advantage_dqn,803,300,71.02429297938943,3303018
immediate_advantage_dqn,803,300,101.97265876829624,3303019
immediate_advantage_dqn,803,600,73.40121882408857,3303000
immediate_advantage_dqn,803,600,67.3577503040433,3303001
immediate_advantage_dqn,803,600,76.7435062840581,3303002
immediate_advantage_dqn,803,600,73.304296875,3303003
immediate_advantage_dqn,803,600,66.3892522752285,3303004
immediate_advantage_dqn,803,600,86.945696875453,3303005
immediate_advantage_dqn,803,600,72.27612495422363,3303006
immediate_advantage_dqn,803,600,85.87362457811832,3303007
immediate_advantage_dqn,803,600,81.79668268114328,3303008
immediate_advantage_dqn,803,600,80.77217764556408,3303009
immediate_advantage_dqn,803,600,77.92665813863277,3303010
immediate_advantage_dqn,803,600,74.08667033165693,3303011
immediate_advantage_dqn,803,600,67.17863425016404,3303012
immediate_advantage_dqn,803,600,75.37176884710789,3303013
immediate_advantage_dqn,803,600,61.36876440197229,3303014
immediate_advantage_dqn,803,600,78.34045036137104,3303015
immediate_advantage_dqn,803,600,55.445145070552826,3303016
immediate_advantage_dqn,803,600,83.20224214345217,3303017
immediate_advantage_dqn,803,600,69.7055192142725,3303018
immediate_advantage_dqn,803,600,98.08190812170506,3303019
immediate_advantage_dqn,803,900,72.88728699833155,3303000
immediate_advantage_dqn,803,900,69.80078246444464,3303001
immediate_advantage_dqn,803,900,76.59600372761489,3303002
immediate_advantage_dqn,803,900,74.691181743145,3303003
immediate_advantage_dqn,803,900,66.95163138955832,3303004
immediate_advantage_dqn,803,900,87.30083994567394,3303005
immediate_advantage_dqn,803,900,72.63873156905174,3303006
immediate_advantage_dqn,803,900,86.79563833773136,3303007
immediate_advantage_dqn,803,900,82.83190890699625,3303008
immediate_advantage_dqn,803,900,80.62344706952572,3303009
immediate_advantage_dqn,803,900,76.71408121287823,3303010
immediate_advantage_dqn,803,900,74.1122449412942,3303011
immediate_advantage_dqn,803,900,67.28619773089886,3303012
immediate_advantage_dqn,803,900,77.59519349783659,3303013
immediate_advantage_dqn,803,900,61.77352921813726,3303014
immediate_advantage_dqn,803,900,78.16353729367256,3303015
immediate_advantage_dqn,803,900,55.1873234808445,3303016
immediate_advantage_dqn,803,900,83.43475506454706,3303017
immediate_advantage_dqn,803,900,70.3835378959775,3303018
immediate_advantage_dqn,803,900,97.9384293705225,3303019
immediate_advantage_dqn,804,300,75.01709748804569,3304000
immediate_advantage_dqn,804,300,82.14918207526208,3304001
immediate_advantage_dqn,804,300,82.00429578274489,3304002
immediate_advantage_dqn,804,300,70.81783226430416,3304003
immediate_advantage_dqn,804,300,59.27422451376915,3304004
immediate_advantage_dqn,804,300,84.48574609458447,3304005
immediate_advantage_dqn,804,300,87.7006426692009,3304006
immediate_advantage_dqn,804,300,99.7143299728632,3304007
immediate_advantage_dqn,804,300,63.17492038756609,3304008
immediate_advantage_dqn,804,300,83.64480936527252,3304009
immediate_advantage_dqn,804,300,82.86184074133635,3304010
immediate_advantage_dqn,804,300,84.25367726385593,3304011
immediate_advantage_dqn,804,300,75.97603324949742,3304012
immediate_advantage_dqn,804,300,76.64612873047591,3304013
immediate_advantage_dqn,804,300,67.66835860610009,3304014
immediate_advantage_dqn,804,300,80.373975071311,3304015
immediate_advantage_dqn,804,300,71.80533738434315,3304016
immediate_advantage_dqn,804,300,65.07090517133474,3304017
immediate_advantage_dqn,804,300,89.57378908395768,3304018
immediate_advantage_dqn,804,300,84.61510975658894,3304019
immediate_advantage_dqn,804,600,74.18825053423643,3304000
immediate_advantage_dqn,804,600,80.37494260966778,3304001
immediate_advantage_dqn,804,600,81.91086355745793,3304002
immediate_advantage_dqn,804,600,71.97192059606314,3304003
immediate_advantage_dqn,804,600,59.89746072143316,3304004
immediate_advantage_dqn,804,600,84.50198982059956,3304005
immediate_advantage_dqn,804,600,85.98486279845238,3304006
immediate_advantage_dqn,804,600,98.72421205043793,3304007
immediate_advantage_dqn,804,600,63.18522798269987,3304008
immediate_advantage_dqn,804,600,83.89873867481947,3304009
immediate_advantage_dqn,804,600,81.79720426499844,3304010
immediate_advantage_dqn,804,600,80.83596379309893,3304011
immediate_advantage_dqn,804,600,73.5688057333231,3304012
immediate_advantage_dqn,804,600,77.59978123158217,3304013
immediate_advantage_dqn,804,600,67.71736682653427,3304014
immediate_advantage_dqn,804,600,81.62336879521608,3304015
immediate_advantage_dqn,804,600,71.5029085278511,3304016
immediate_advantage_dqn,804,600,63.11816458404064,3304017
immediate_advantage_dqn,804,600,89.65292402505875,3304018
immediate_advantage_dqn,804,600,81.50246004760265,3304019
immediate_advantage_dqn,804,900,73.69251762479544,3304000
immediate_advantage_dqn,804,900,79.93613214194775,3304001
immediate_advantage_dqn,804,900,81.21726180016995,3304002
immediate_advantage_dqn,804,900,71.12263945043087,3304003
immediate_advantage_dqn,804,900,56.071543264389035,3304004
immediate_advantage_dqn,804,900,83.02951641529799,3304005
immediate_advantage_dqn,804,900,84.85938310027123,3304006
immediate_advantage_dqn,804,900,96.7400130033493,3304007
immediate_advantage_dqn,804,900,60.23361877351999,3304008
immediate_advantage_dqn,804,900,83.28307254612446,3304009
immediate_advantage_dqn,804,900,80.67357717603446,3304010
immediate_advantage_dqn,804,900,81.38992679864168,3304011
immediate_advantage_dqn,804,900,73.17036537230015,3304012
immediate_advantage_dqn,804,900,74.8770694822073,3304013
immediate_advantage_dqn,804,900,65.89832126200199,3304014
immediate_advantage_dqn,804,900,77.5241719737649,3304015
immediate_advantage_dqn,804,900,74.21900403499603,3304016
immediate_advantage_dqn,804,900,61.59096921235323,3304017
immediate_advantage_dqn,804,900,87.5103001922369,3304018
immediate_advantage_dqn,804,900,83.0991415977478,3304019
immediate_advantage_dqn,805,300,88.24918157011271,3305000
immediate_advantage_dqn,805,300,85.04358941316605,3305001
immediate_advantage_dqn,805,300,60.10920062661171,3305002
immediate_advantage_dqn,805,300,75.79270476251841,3305003
immediate_advantage_dqn,805,300,94.46667838096619,3305004
immediate_advantage_dqn,805,300,89.32613300532103,3305005
immediate_advantage_dqn,805,300,76.07565020769835,3305006
immediate_advantage_dqn,805,300,84.25266985595226,3305007
immediate_advantage_dqn,805,300,90.94300213009119,3305008
immediate_advantage_dqn,805,300,76.91907401382923,3305009
immediate_advantage_dqn,805,300,84.63765137791634,3305010
immediate_advantage_dqn,805,300,68.4749429360032,3305011
immediate_advantage_dqn,805,300,71.66013065725565,3305012
immediate_advantage_dqn,805,300,83.80360862612724,3305013
immediate_advantage_dqn,805,300,60.43292897492647,3305014
immediate_advantage_dqn,805,300,77.15423644632101,3305015
immediate_advantage_dqn,805,300,74.85946258455515,3305016
immediate_advantage_dqn,805,300,70.41171494871378,3305017
immediate_advantage_dqn,805,300,96.87594724446535,3305018
immediate_advantage_dqn,805,300,78.9617340579629,3305019
immediate_advantage_dqn,805,600,88.2790131956339,3305000
immediate_advantage_dqn,805,600,83.23612895607948,3305001
immediate_advantage_dqn,805,600,62.60433754324913,3305002
immediate_advantage_dqn,805,600,75.48608888834715,3305003
immediate_advantage_dqn,805,600,93.10383423566819,3305004
immediate_advantage_dqn,805,600,88.3053688108921,3305005
immediate_advantage_dqn,805,600,75.2523915618658,3305006
immediate_advantage_dqn,805,600,83.05443332344294,3305007
immediate_advantage_dqn,805,600,89.29550855904817,3305008
immediate_advantage_dqn,805,600,75.7105871886015,3305009
immediate_advantage_dqn,805,600,82.3993518680334,3305010
immediate_advantage_dqn,805,600,63.64113091528416,3305011
immediate_advantage_dqn,805,600,71.308524556458,3305012
immediate_advantage_dqn,805,600,83.88507578670979,3305013
immediate_advantage_dqn,805,600,59.761358325183394,3305014
immediate_advantage_dqn,805,600,75.46207931190729,3305015
immediate_advantage_dqn,805,600,72.8982594192028,3305016
immediate_advantage_dqn,805,600,66.58896043151617,3305017
immediate_advantage_dqn,805,600,95.01851339638233,3305018
immediate_advantage_dqn,805,600,76.81847910881042,3305019
immediate_advantage_dqn,805,900,89.32159283161164,3305000
immediate_advantage_dqn,805,900,83.44502681493759,3305001
immediate_advantage_dqn,805,900,59.52622898668051,3305002
immediate_advantage_dqn,805,900,76.20299907922745,3305003
immediate_advantage_dqn,805,900,92.62471255064011,3305004
immediate_advantage_dqn,805,900,89.03705701231956,3305005
immediate_advantage_dqn,805,900,74.88548794388771,3305006
immediate_advantage_dqn,805,900,83.7422359958291,3305007
immediate_advantage_dqn,805,900,90.03259774595499,3305008
immediate_advantage_dqn,805,900,75.00543766468763,3305009
immediate_advantage_dqn,805,900,83.77332325577736,3305010
immediate_advantage_dqn,805,900,64.60974135100841,3305011
immediate_advantage_dqn,805,900,72.18031612038612,3305012
immediate_advantage_dqn,805,900,83.82125547528267,3305013
immediate_advantage_dqn,805,900,59.386208695173266,3305014
immediate_advantage_dqn,805,900,74.64089813381433,3305015
immediate_advantage_dqn,805,900,72.38501283824444,3305016
immediate_advantage_dqn,805,900,67.99387592822313,3305017
immediate_advantage_dqn,805,900,96.04286417365074,3305018
immediate_advantage_dqn,805,900,77.23588507175445,3305019
immediate_advantage_dqn,806,300,90.42369309067726,3306000
immediate_advantage_dqn,806,300,73.21769670546055,3306001
immediate_advantage_dqn,806,300,83.7345864623785,3306002
immediate_advantage_dqn,806,300,56.480361968278885,3306003
immediate_advantage_dqn,806,300,83.12709360569715,3306004
immediate_advantage_dqn,806,300,90.37175315618515,3306005
immediate_advantage_dqn,806,300,83.48985116928816,3306006
immediate_advantage_dqn,806,300,97.17187690734863,3306007
immediate_advantage_dqn,806,300,81.48378257453442,3306008
immediate_advantage_dqn,806,300,87.05428695678711,3306009
immediate_advantage_dqn,806,300,84.14287739098071,3306010
immediate_advantage_dqn,806,300,63.51739291846752,3306011
immediate_advantage_dqn,806,300,73.71282273083925,3306012
