variant,gamma,model_seed,episodes,training_steps,curve_file,final_cost,final_rolling_cost
standard_dqn,0.95,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/standard_dqn__gamma_0p95__seed_817__curve.csv,66.96903418749571,79.66449818491935
standard_dqn,0.95,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/standard_dqn__gamma_0p95__seed_818__curve.csv,84.29640525579453,78.73465430855751
standard_dqn,0.95,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/standard_dqn__gamma_0p95__seed_819__curve.csv,81.47157970964909,80.7252748733759
full_action_q_dqn,0.95,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_800__curve.csv,66.32858149111271,78.65953552275899
full_action_q_dqn,0.95,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_801__curve.csv,65.14750339090824,77.2867656352371
full_action_q_dqn,0.95,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_802__curve.csv,81.49003243595362,81.30982151582838
full_action_q_dqn,0.95,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_803__curve.csv,81.68971326947212,81.70224836900832
full_action_q_dqn,0.95,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_804__curve.csv,70.84810198843479,81.35212645925581
full_action_q_dqn,0.95,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_805__curve.csv,70.27124177068472,81.3896742348373
full_action_q_dqn,0.95,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_806__curve.csv,75.70901033431292,80.21963190004232
full_action_q_dqn,0.95,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_807__curve.csv,97.74728283435108,83.35292811557652
full_action_q_dqn,0.95,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_808__curve.csv,73.14328868091107,78.04791912563147
full_action_q_dqn,0.95,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_809__curve.csv,82.92891516536474,79.79866870127618
full_action_q_dqn,0.95,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_810__curve.csv,78.87721425592899,83.30369021311402
full_action_q_dqn,0.95,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_811__curve.csv,71.91821447163821,77.41472023159267
full_action_q_dqn,0.95,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_812__curve.csv,95.87334133684637,82.08790879517794
full_action_q_dqn,0.95,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_813__curve.csv,67.1335448473692,78.78359547555446
full_action_q_dqn,0.95,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_814__curve.csv,62.91080737262964,85.0308242648095
full_action_q_dqn,0.95,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_815__curve.csv,76.20511175990104,78.05926522776485
full_action_q_dqn,0.95,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_816__curve.csv,91.49673506617546,78.9419475504011
full_action_q_dqn,0.95,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_817__curve.csv,67.78008665144444,79.29332747526466
full_action_q_dqn,0.95,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_818__curve.csv,84.29640525579453,78.66342494681477
full_action_q_dqn,0.95,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/full_action_q_dqn__gamma_0p95__seed_819__curve.csv,82.18215903043748,80.40429071612655
immediate_advantage_dqn,0.95,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_800__curve.csv,68.90022376328707,78.76325803741814
immediate_advantage_dqn,0.95,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_801__curve.csv,65.55638313293457,77.32810551002623
immediate_advantage_dqn,0.95,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_802__curve.csv,79.78652264326811,80.51927146054804
immediate_advantage_dqn,0.95,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_803__curve.csv,81.48188269138336,81.35174633666875
immediate_advantage_dqn,0.95,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_804__curve.csv,70.43886729329824,81.22290905527771
immediate_advantage_dqn,0.95,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_805__curve.csv,69.7941276460886,81.3268034376949
immediate_advantage_dqn,0.95,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_806__curve.csv,77.0654604151845,80.161775007993
immediate_advantage_dqn,0.95,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_807__curve.csv,97.0703860461712,82.6014947140217
immediate_advantage_dqn,0.95,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_808__curve.csv,72.36283298730851,77.41754572451116
immediate_advantage_dqn,0.95,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_809__curve.csv,81.65376233309507,79.30048822164537
immediate_advantage_dqn,0.95,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_810__curve.csv,79.5522755920887,83.60262188144029
immediate_advantage_dqn,0.95,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_811__curve.csv,73.2970206975937,76.4208349401504
immediate_advantage_dqn,0.95,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_812__curve.csv,94.16681575775146,81.51919176563622
immediate_advantage_dqn,0.95,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_813__curve.csv,67.97265622019768,78.64716249115766
immediate_advantage_dqn,0.95,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_814__curve.csv,63.94816549271345,84.31503877423705
immediate_advantage_dqn,0.95,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_815__curve.csv,76.98202524483204,78.68330274485052
immediate_advantage_dqn,0.95,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_816__curve.csv,90.01929146051407,79.5334986268729
immediate_advantage_dqn,0.95,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_817__curve.csv,66.96903418749571,79.33077936023474
immediate_advantage_dqn,0.95,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_818__curve.csv,83.8272472769022,78.36363754637539
immediate_advantage_dqn,0.95,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/immediate_advantage_dqn__gamma_0p95__seed_819__curve.csv,82.13503580689431,79.90035086482763
centered_full_action_dqn,0.95,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_800__curve.csv,67.55784765779973,78.99116858281198
centered_full_action_dqn,0.95,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_801__curve.csv,65.23790960013866,77.21662741750478
centered_full_action_dqn,0.95,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_802__curve.csv,79.04747994393111,80.61137588068843
centered_full_action_dqn,0.95,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_803__curve.csv,81.82578768581152,81.04625238344074
centered_full_action_dqn,0.95,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_804__curve.csv,70.6722215116024,80.99429217465223
centered_full_action_dqn,0.95,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_805__curve.csv,70.15666401684284,81.48011799499392
centered_full_action_dqn,0.95,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_806__curve.csv,78.12016999870539,80.67698816888036
centered_full_action_dqn,0.95,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_807__curve.csv,97.1386748045683,82.78114199392499
centered_full_action_dqn,0.95,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_808__curve.csv,72.12087479382754,77.08681293059142
centered_full_action_dqn,0.95,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_809__curve.csv,81.8921561613679,79.34205369785428
centered_full_action_dqn,0.95,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_810__curve.csv,78.20751813948155,83.37920372650028
centered_full_action_dqn,0.95,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_811__curve.csv,74.71114837527276,77.2465596639365
centered_full_action_dqn,0.95,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_812__curve.csv,96.02423971891403,81.85464700058102
centered_full_action_dqn,0.95,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_813__curve.csv,67.42533120512962,78.51085962854327
centered_full_action_dqn,0.95,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_814__curve.csv,63.93814721107483,84.5053547166288
centered_full_action_dqn,0.95,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_815__curve.csv,76.6457672059536,79.08939263060691
centered_full_action_dqn,0.95,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_816__curve.csv,91.48978106677532,79.46637860499324
centered_full_action_dqn,0.95,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_817__curve.csv,67.13177823275328,79.42807764276861
centered_full_action_dqn,0.95,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_818__curve.csv,83.29202419519424,77.93019652664661
centered_full_action_dqn,0.95,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/centered_full_action_dqn__gamma_0p95__seed_819__curve.csv,82.2426891565323,80.39934824444354
double_dqn,0.95,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_800__curve.csv,67.24515024721623,78.76482114374639
double_dqn,0.95,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_801__curve.csv,64.8644859790802,77.73504696264864
double_dqn,0.95,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_802__curve.csv,82.33526200950146,80.86394284442068
double_dqn,0.95,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_803__curve.csv,82.53011989593506,81.2544612209499
double_dqn,0.95,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_804__curve.csv,68.72879057377577,82.03937245018781
double_dqn,0.95,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_805__curve.csv,71.19761374890804,81.04614969916642
double_dqn,0.95,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_806__curve.csv,76.06205804049969,81.03125886179508
double_dqn,0.95,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_807__curve.csv,95.73296445012093,83.0583643936366
double_dqn,0.95,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_808__curve.csv,73.44037860184908,77.77386496618391
double_dqn,0.95,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_809__curve.csv,83.02624417096376,79.74221927121282
double_dqn,0.95,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_810__curve.csv,79.87658808678388,83.82557865723967
double_dqn,0.95,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_811__curve.csv,75.48146620541812,78.07818147271874
double_dqn,0.95,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_812__curve.csv,94.63672843575478,82.227342158705
double_dqn,0.95,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_813__curve.csv,67.35691268742085,79.01940419375896
double_dqn,0.95,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_814__curve.csv,64.06875598579646,85.62620647087695
double_dqn,0.95,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_815__curve.csv,79.9482146665454,78.78162299998107
double_dqn,0.95,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_816__curve.csv,94.30841362476349,80.70982738927007
double_dqn,0.95,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_817__curve.csv,67.2514019832015,79.90553025737404
double_dqn,0.95,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_818__curve.csv,84.29640525579453,78.48359502866865
double_dqn,0.95,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_dqn__gamma_0p95__seed_819__curve.csv,82.77796820700169,81.32195207335056
double_centered_full_action_dqn,0.95,800,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_800__curve.csv,67.3480963125825,78.62743566855791
double_centered_full_action_dqn,0.95,801,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_801__curve.csv,65.14750339090824,77.26374946653843
double_centered_full_action_dqn,0.95,802,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_802__curve.csv,79.05031542629004,80.66182120159269
double_centered_full_action_dqn,0.95,803,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_803__curve.csv,82.20223705470562,80.82405602008106
double_centered_full_action_dqn,0.95,804,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_804__curve.csv,70.87518347799778,81.30243584796787
double_centered_full_action_dqn,0.95,805,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_805__curve.csv,71.28452320545912,81.53983891598881
double_centered_full_action_dqn,0.95,806,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_806__curve.csv,77.32416975647212,80.71959222719076
double_centered_full_action_dqn,0.95,807,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_807__curve.csv,97.46043051183224,83.09218874283135
double_centered_full_action_dqn,0.95,808,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_808__curve.csv,72.59331670552493,77.2005544113368
double_centered_full_action_dqn,0.95,809,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_809__curve.csv,82.5478787496686,79.32917220167818
double_centered_full_action_dqn,0.95,810,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_810__curve.csv,78.30953164696693,83.37080136112868
double_centered_full_action_dqn,0.95,811,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_811__curve.csv,72.24141940623522,77.1840109270066
double_centered_full_action_dqn,0.95,812,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_812__curve.csv,96.8093659132719,82.00901570566
double_centered_full_action_dqn,0.95,813,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_813__curve.csv,66.54350805282593,78.56601987116039
double_centered_full_action_dqn,0.95,814,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_814__curve.csv,63.660175589472054,84.87937959101052
double_centered_full_action_dqn,0.95,815,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_815__curve.csv,77.3186926856637,77.9933366470039
double_centered_full_action_dqn,0.95,816,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_816__curve.csv,91.75731627643108,79.94825568072498
double_centered_full_action_dqn,0.95,817,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_817__curve.csv,67.76012878865004,79.54373123325408
double_centered_full_action_dqn,0.95,818,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_818__curve.csv,84.29640525579453,77.91304756246507
double_centered_full_action_dqn,0.95,819,600,38400,dqn_family_satellite_ground/results/revision_round2/gamma_models/double_centered_full_action_dqn__gamma_0p95__seed_819__curve.csv,82.016390645504,80.51711234763266
