variant,gamma,model_seed,total_cost,trace_seed
standard_dqn,0.97,802,77.45218396782874,3302017
standard_dqn,0.97,802,78.33091171085835,3302018
standard_dqn,0.97,802,77.16781581342221,3302019
standard_dqn,0.97,803,72.94143913686275,3303000
standard_dqn,0.97,803,67.46005316823721,3303001
standard_dqn,0.97,803,78.20595258623362,3303002
standard_dqn,0.97,803,72.11440473198891,3303003
standard_dqn,0.97,803,67.91115282475948,3303004
standard_dqn,0.97,803,87.59233403205872,3303005
standard_dqn,0.97,803,72.7994837462902,3303006
standard_dqn,0.97,803,85.71453835070133,3303007
standard_dqn,0.97,803,81.79668268114328,3303008
standard_dqn,0.97,803,81.9085749924183,3303009
standard_dqn,0.97,803,78.17694401741028,3303010
standard_dqn,0.97,803,74.00887063145638,3303011
standard_dqn,0.97,803,69.37668436765671,3303012
standard_dqn,0.97,803,76.82534185796976,3303013
standard_dqn,0.97,803,61.99339519590139,3303014
standard_dqn,0.97,803,78.27984853088856,3303015
standard_dqn,0.97,803,56.22296126186848,3303016
standard_dqn,0.97,803,84.70381367951632,3303017
standard_dqn,0.97,803,68.82252426445484,3303018
standard_dqn,0.97,803,97.72299002110958,3303019
standard_dqn,0.97,804,74.26000642925501,3304000
standard_dqn,0.97,804,80.74916323423386,3304001
standard_dqn,0.97,804,81.04350897818804,3304002
standard_dqn,0.97,804,72.46504535079002,3304003
standard_dqn,0.97,804,59.0035223826766,3304004
standard_dqn,0.97,804,82.8256958886981,3304005
standard_dqn,0.97,804,85.49206174314023,3304006
standard_dqn,0.97,804,97.92983087897301,3304007
standard_dqn,0.97,804,64.36256075650454,3304008
standard_dqn,0.97,804,83.83236686885357,3304009
standard_dqn,0.97,804,81.0881726756692,3304010
standard_dqn,0.97,804,81.12068974971771,3304011
standard_dqn,0.97,804,75.4867572426796,3304012
standard_dqn,0.97,804,77.29753694087267,3304013
standard_dqn,0.97,804,66.90419175177813,3304014
standard_dqn,0.97,804,79.87896656543016,3304015
standard_dqn,0.97,804,71.5029085278511,3304016
standard_dqn,0.97,804,64.88389455527067,3304017
standard_dqn,0.97,804,90.85780095458031,3304018
standard_dqn,0.97,804,81.41006837785244,3304019
standard_dqn,0.97,805,88.24594810009003,3305000
standard_dqn,0.97,805,84.54113659262657,3305001
standard_dqn,0.97,805,60.64735800027847,3305002
standard_dqn,0.97,805,77.79187788963318,3305003
standard_dqn,0.97,805,92.71668223440648,3305004
standard_dqn,0.97,805,89.611705891788,3305005
standard_dqn,0.97,805,74.24517198652029,3305006
standard_dqn,0.97,805,83.09118694067001,3305007
standard_dqn,0.97,805,90.41476225405931,3305008
standard_dqn,0.97,805,76.15114542841911,3305009
standard_dqn,0.97,805,84.38140834569931,3305010
standard_dqn,0.97,805,66.34540293961763,3305011
standard_dqn,0.97,805,70.4304049834609,3305012
standard_dqn,0.97,805,84.94416844248772,3305013
standard_dqn,0.97,805,59.1586633220315,3305014
standard_dqn,0.97,805,75.00187431573868,3305015
standard_dqn,0.97,805,73.69923253655433,3305016
standard_dqn,0.97,805,69.12415261566639,3305017
standard_dqn,0.97,805,96.85631047189236,3305018
standard_dqn,0.97,805,78.38959756046533,3305019
standard_dqn,0.97,806,88.61463615298271,3306000
standard_dqn,0.97,806,73.92582755684853,3306001
standard_dqn,0.97,806,85.22742837667465,3306002
standard_dqn,0.97,806,56.661219076812266,3306003
standard_dqn,0.97,806,79.84693235903978,3306004
standard_dqn,0.97,806,91.26428900659084,3306005
standard_dqn,0.97,806,83.3947458729148,3306006
standard_dqn,0.97,806,94.01072804629803,3306007
standard_dqn,0.97,806,80.95085198432207,3306008
standard_dqn,0.97,806,83.61825685948133,3306009
standard_dqn,0.97,806,84.76472047567367,3306010
standard_dqn,0.97,806,60.257245601713656,3306011
standard_dqn,0.97,806,73.53546233773231,3306012
standard_dqn,0.97,806,72.4728050917387,3306013
standard_dqn,0.97,806,89.79571881890297,3306014
standard_dqn,0.97,806,77.2962740674615,3306015
standard_dqn,0.97,806,78.86057236790657,3306016
standard_dqn,0.97,806,72.92957304418087,3306017
standard_dqn,0.97,806,73.52630946189166,3306018
standard_dqn,0.97,806,80.69153040051461,3306019
standard_dqn,0.97,807,74.07524258047343,3307000
standard_dqn,0.97,807,82.73273830115795,3307001
standard_dqn,0.97,807,87.69932925999164,3307002
standard_dqn,0.97,807,61.55459519028663,3307003
standard_dqn,0.97,807,97.59579563140869,3307004
standard_dqn,0.97,807,94.59278464317322,3307005
standard_dqn,0.97,807,89.02663260698318,3307006
standard_dqn,0.97,807,72.29124921560287,3307007
standard_dqn,0.97,807,90.22966906577349,3307008
standard_dqn,0.97,807,90.36464911103249,3307009
standard_dqn,0.97,807,83.42139387875795,3307010
standard_dqn,0.97,807,63.00262127071619,3307011
standard_dqn,0.97,807,84.1482087314129,3307012
standard_dqn,0.97,807,84.83268211185933,3307013
standard_dqn,0.97,807,75.76539372801781,3307014
standard_dqn,0.97,807,76.69777516573667,3307015
standard_dqn,0.97,807,83.26270142942667,3307016
standard_dqn,0.97,807,65.65562099367381,3307017
standard_dqn,0.97,807,79.67807594686747,3307018
standard_dqn,0.97,807,71.0380525663495,3307019
standard_dqn,0.97,808,79.57980918884277,3308000
standard_dqn,0.97,808,71.13979680985213,3308001
standard_dqn,0.97,808,91.29186984151602,3308002
standard_dqn,0.97,808,86.19022455066442,3308003
standard_dqn,0.97,808,95.76249436587095,3308004
standard_dqn,0.97,808,93.01022132635117,3308005
standard_dqn,0.97,808,83.38521336168051,3308006
standard_dqn,0.97,808,72.07399753630162,3308007
standard_dqn,0.97,808,84.87149509191514,3308008
standard_dqn,0.97,808,84.57592315971851,3308009
standard_dqn,0.97,808,83.36459028720856,3308010
standard_dqn,0.97,808,54.40653948485851,3308011
standard_dqn,0.97,808,84.55637164413929,3308012
standard_dqn,0.97,808,83.84574157744646,3308013
standard_dqn,0.97,808,74.21611517816783,3308014
standard_dqn,0.97,808,75.27610276043416,3308015
standard_dqn,0.97,808,67.72119499146939,3308016
standard_dqn,0.97,808,83.07508845031262,3308017
standard_dqn,0.97,808,71.27838820368052,3308018
standard_dqn,0.97,808,85.7282765030861,3308019
standard_dqn,0.97,809,100.32447729408742,3309000
standard_dqn,0.97,809,76.51650710701942,3309001
standard_dqn,0.97,809,88.5887997597456,3309002
standard_dqn,0.97,809,77.19541523009539,3309003
standard_dqn,0.97,809,91.0871593952179,3309004
standard_dqn,0.97,809,73.97089982181788,3309005
standard_dqn,0.97,809,78.49355065375566,3309006
standard_dqn,0.97,809,79.7988399118185,3309007
standard_dqn,0.97,809,91.92807733565569,3309008
standard_dqn,0.97,809,74.78611899167299,3309009
standard_dqn,0.97,809,83.17945738136768,3309010
standard_dqn,0.97,809,81.86586363464593,3309011
standard_dqn,0.97,809,88.2736182808876,3309012
standard_dqn,0.97,809,71.95175494998693,3309013
standard_dqn,0.97,809,71.3057906806469,3309014
standard_dqn,0.97,809,70.24050322175026,3309015
standard_dqn,0.97,809,88.71246046721936,3309016
standard_dqn,0.97,809,76.36662379950285,3309017
standard_dqn,0.97,809,71.86225910633803,3309018
standard_dqn,0.97,809,85.16585499942303,3309019
standard_dqn,0.97,810,85.49370686113835,3310000
standard_dqn,0.97,810,76.50193750262261,3310001
standard_dqn,0.97,810,83.6852053552866,3310002
standard_dqn,0.97,810,77.81954936981201,3310003
standard_dqn,0.97,810,59.49046453088522,3310004
standard_dqn,0.97,810,82.46661905944347,3310005
standard_dqn,0.97,810,75.9995109602809,3310006
standard_dqn,0.97,810,75.49743614494801,3310007
standard_dqn,0.97,810,73.55721619129181,3310008
standard_dqn,0.97,810,79.40882436931133,3310009
standard_dqn,0.97,810,71.23856190741063,3310010
standard_dqn,0.97,810,78.35761781185866,3310011
standard_dqn,0.97,810,77.28255387544633,3310012
standard_dqn,0.97,810,85.94103673994542,3310013
standard_dqn,0.97,810,67.03817078173161,3310014
standard_dqn,0.97,810,68.11078521609306,3310015
standard_dqn,0.97,810,70.51621322333813,3310016
standard_dqn,0.97,810,67.97733410745859,3310017
standard_dqn,0.97,810,75.43459602445364,3310018
standard_dqn,0.97,810,80.77563005983829,3310019
standard_dqn,0.97,811,73.00112368315459,3311000
standard_dqn,0.97,811,96.85367401242256,3311001
standard_dqn,0.97,811,79.07807496935129,3311002
standard_dqn,0.97,811,79.26055703312159,3311003
standard_dqn,0.97,811,84.5856161504984,3311004
standard_dqn,0.97,811,64.35017266124487,3311005
standard_dqn,0.97,811,75.43430767208338,3311006
standard_dqn,0.97,811,68.34145318120719,3311007
standard_dqn,0.97,811,79.91078658550978,3311008
standard_dqn,0.97,811,77.58434593826533,3311009
standard_dqn,0.97,811,99.92829419672489,3311010
standard_dqn,0.97,811,74.72778877168894,3311011
standard_dqn,0.97,811,75.25519736111164,3311012
standard_dqn,0.97,811,84.2022874891758,3311013
standard_dqn,0.97,811,98.28766402751208,3311014
standard_dqn,0.97,811,85.58846414983273,3311015
standard_dqn,0.97,811,76.22488189041614,3311016
standard_dqn,0.97,811,82.71153922528029,3311017
standard_dqn,0.97,811,66.92709247767925,3311018
standard_dqn,0.97,811,79.83075939118862,3311019
standard_dqn,0.97,812,75.07311603724956,3312000
standard_dqn,0.97,812,99.27181529402733,3312001
standard_dqn,0.97,812,86.76365327984095,3312002
standard_dqn,0.97,812,66.03677269518376,3312003
standard_dqn,0.97,812,68.16683021336794,3312004
standard_dqn,0.97,812,66.52331964820624,3312005
standard_dqn,0.97,812,59.54033013731241,3312006
standard_dqn,0.97,812,82.03222330212593,3312007
standard_dqn,0.97,812,66.14334712326527,3312008
standard_dqn,0.97,812,88.06817379891872,3312009
standard_dqn,0.97,812,71.04325778186322,3312010
standard_dqn,0.97,812,84.3231385499239,3312011
standard_dqn,0.97,812,92.12604151815177,3312012
standard_dqn,0.97,812,67.93560156226158,3312013
standard_dqn,0.97,812,72.73503974825144,3312014
standard_dqn,0.97,812,59.29080657660961,3312015
standard_dqn,0.97,812,84.02326959371567,3312016
standard_dqn,0.97,812,78.04050633609295,3312017
standard_dqn,0.97,812,65.24636998027563,3312018
standard_dqn,0.97,812,68.13230300843716,3312019
standard_dqn,0.97,813,78.58068156987429,3313000
standard_dqn,0.97,813,68.84284467399121,3313001
standard_dqn,0.97,813,83.74528744965792,3313002
standard_dqn,0.97,813,84.89788345396519,3313003
standard_dqn,0.97,813,81.43920975327492,3313004
standard_dqn,0.97,813,70.4583324149251,3313005
standard_dqn,0.97,813,86.44444977492094,3313006
standard_dqn,0.97,813,85.97315216064453,3313007
standard_dqn,0.97,813,74.99904028624296,3313008
standard_dqn,0.97,813,67.24670942872763,3313009
standard_dqn,0.97,813,80.16325038969516,3313010
standard_dqn,0.97,813,73.52856487929822,3313011
standard_dqn,0.97,813,74.73088331520557,3313012
standard_dqn,0.97,813,74.97318010777235,3313013
standard_dqn,0.97,813,79.4560788139701,3313014
standard_dqn,0.97,813,69.70586858689785,3313015
standard_dqn,0.97,813,72.1195263788104,3313016
standard_dqn,0.97,813,72.74624410271645,3313017
standard_dqn,0.97,813,90.16154392808676,3313018
standard_dqn,0.97,813,86.78032975792885,3313019
standard_dqn,0.97,814,61.60611100643873,3314000
standard_dqn,0.97,814,67.005974817276,3314001
standard_dqn,0.97,814,93.78719617426395,3314002
standard_dqn,0.97,814,81.72414056509733,3314003
standard_dqn,0.97,814,74.92238633334637,3314004
standard_dqn,0.97,814,70.28975206911564,3314005
standard_dqn,0.97,814,73.12535461783409,3314006
standard_dqn,0.97,814,65.53450094163418,3314007
standard_dqn,0.97,814,77.77474731206894,3314008
standard_dqn,0.97,814,77.82828333973885,3314009
standard_dqn,0.97,814,86.7021781295538,3314010
standard_dqn,0.97,814,76.70790901184083,3314011
standard_dqn,0.97,814,64.38973047584295,3314012
standard_dqn,0.97,814,96.01688787341118,3314013
standard_dqn,0.97,814,92.92150034159422,3314014
standard_dqn,0.97,814,97.09541510790586,3314015
standard_dqn,0.97,814,63.91553597897291,3314016
standard_dqn,0.97,814,79.78038567304611,3314017
standard_dqn,0.97,814,83.07812471985817,3314018
standard_dqn,0.97,814,83.05418006181716,3314019
standard_dqn,0.97,815,87.7708282917738,3315000
standard_dqn,0.97,815,78.65892080515623,3315001
standard_dqn,0.97,815,74.98672769963741,3315002
standard_dqn,0.97,815,93.71326660364866,3315003
standard_dqn,0.97,815,88.20474731475115,3315004
standard_dqn,0.97,815,81.91000916063786,3315005
standard_dqn,0.97,815,86.64915484189987,3315006
standard_dqn,0.97,815,73.21884553134441,3315007
standard_dqn,0.97,815,86.66154856234789,3315008
standard_dqn,0.97,815,84.35180777311325,3315009
standard_dqn,0.97,815,80.17961194366217,3315010
standard_dqn,0.97,815,69.0367171779275,3315011
standard_dqn,0.97,815,83.7247482649982,3315012
standard_dqn,0.97,815,72.86698378026486,3315013
standard_dqn,0.97,815,83.15493443012238,3315014
standard_dqn,0.97,815,76.68993398547173,3315015
standard_dqn,0.97,815,71.23082143068314,3315016
standard_dqn,0.97,815,100.87574365735054,3315017
standard_dqn,0.97,815,82.34201750159264,3315018
standard_dqn,0.97,815,70.75999158620834,3315019
standard_dqn,0.97,816,79.3729067593813,3316000
standard_dqn,0.97,816,83.35973334312439,3316001
standard_dqn,0.97,816,63.50873024761677,3316002
standard_dqn,0.97,816,72.86365692466498,3316003
standard_dqn,0.97,816,72.8935037329793,3316004
standard_dqn,0.97,816,68.6437656223774,3316005
standard_dqn,0.97,816,68.23855421096087,3316006
standard_dqn,0.97,816,81.59650979340077,3316007
standard_dqn,0.97,816,74.77861732244492,3316008
standard_dqn,0.97,816,83.45239145457745,3316009
standard_dqn,0.97,816,71.23513716459274,3316010
standard_dqn,0.97,816,62.569544821977615,3316011
standard_dqn,0.97,816,73.48905060589314,3316012
standard_dqn,0.97,816,74.81935957819223,3316013
standard_dqn,0.97,816,84.74011598825454,3316014
standard_dqn,0.97,816,72.71656283885241,3316015
standard_dqn,0.97,816,82.89081508666277,3316016
standard_dqn,0.97,816,82.89183128774167,3316017
standard_dqn,0.97,816,73.23292890191078,3316018
standard_dqn,0.97,816,76.19774943888187,3316019
standard_dqn,0.97,817,85.41502965390683,3317000
standard_dqn,0.97,817,76.17196645587683,3317001
standard_dqn,0.97,817,79.19427590221167,3317002
standard_dqn,0.97,817,71.36925052851439,3317003
standard_dqn,0.97,817,79.6927322164178,3317004
standard_dqn,0.97,817,86.62109557539225,3317005
standard_dqn,0.97,817,72.06997940838338,3317006
standard_dqn,0.97,817,85.3749175310135,3317007
standard_dqn,0.97,817,83.10411848127842,3317008
standard_dqn,0.97,817,49.15119730234146,3317009
standard_dqn,0.97,817,74.50156232863665,3317010
standard_dqn,0.97,817,85.32842741906643,3317011
standard_dqn,0.97,817,81.35157503187656,3317012
standard_dqn,0.97,817,86.37032398879528,3317013
standard_dqn,0.97,817,75.01219273358583,3317014
standard_dqn,0.97,817,88.06050981879234,3317015
standard_dqn,0.97,817,83.00774536281824,3317016
standard_dqn,0.97,817,84.54062997698784,3317017
standard_dqn,0.97,817,80.82695804536343,3317018
standard_dqn,0.97,817,61.20535830557346,3317019
standard_dqn,0.97,818,77.1930565237999,3318000
standard_dqn,0.97,818,77.44741196334363,3318001
standard_dqn,0.97,818,77.81788513958455,3318002
standard_dqn,0.97,818,76.75059962421656,3318003
standard_dqn,0.97,818,73.93104592859746,3318004
standard_dqn,0.97,818,69.76739489287138,3318005
standard_dqn,0.97,818,76.1618517279625,3318006
standard_dqn,0.97,818,67.41819959282876,3318007
standard_dqn,0.97,818,74.6716759800911,3318008
standard_dqn,0.97,818,85.64398933500051,3318009
standard_dqn,0.97,818,73.68324853628874,3318010
standard_dqn,0.97,818,83.2397126942873,3318011
standard_dqn,0.97,818,93.31359224021435,3318012
standard_dqn,0.97,818,72.57189208269119,3318013
standard_dqn,0.97,818,84.86277349442244,3318014
standard_dqn,0.97,818,74.08224781155586,3318015
standard_dqn,0.97,818,59.9063156299293,3318016
standard_dqn,0.97,818,71.43252539038659,3318017
standard_dqn,0.97,818,99.04362055659294,3318018
standard_dqn,0.97,818,90.79429484158754,3318019
standard_dqn,0.97,819,78.94735083729029,3319000
standard_dqn,0.97,819,87.68020758926869,3319001
standard_dqn,0.97,819,73.69285378605127,3319002
standard_dqn,0.97,819,74.46813279390335,3319003
standard_dqn,0.97,819,90.12964155673981,3319004
standard_dqn,0.97,819,67.54674632847309,3319005
standard_dqn,0.97,819,66.3708097666502,3319006
standard_dqn,0.97,819,85.48449986428022,3319007
standard_dqn,0.97,819,78.8100547656417,3319008
standard_dqn,0.97,819,84.1170072928071,3319009
standard_dqn,0.97,819,82.84383981078864,3319010
standard_dqn,0.97,819,82.36393938958645,3319011
standard_dqn,0.97,819,73.45105580240488,3319012
standard_dqn,0.97,819,81.90585375577211,3319013
standard_dqn,0.97,819,70.97801560163498,3319014
standard_dqn,0.97,819,87.25654742121696,3319015
standard_dqn,0.97,819,64.83681783825159,3319016
standard_dqn,0.97,819,79.51888729780913,3319017
standard_dqn,0.97,819,77.21927057355643,3319018
standard_dqn,0.97,819,79.8205539509654,3319019
full_action_q_dqn,0.97,800,79.21396236121655,3300000
full_action_q_dqn,0.97,800,74.2429193943739,3300001
full_action_q_dqn,0.97,800,70.61380887776613,3300002
full_action_q_dqn,0.97,800,86.88954430222512,3300003
full_action_q_dqn,0.97,800,79.88604329526424,3300004
full_action_q_dqn,0.97,800,72.59442265480757,3300005
full_action_q_dqn,0.97,800,70.21815918534995,3300006
full_action_q_dqn,0.97,800,73.39786795526743,3300007
full_action_q_dqn,0.97,800,97.14834074825049,3300008
full_action_q_dqn,0.97,800,73.15484501570464,3300009
full_action_q_dqn,0.97,800,78.9545586258173,3300010
full_action_q_dqn,0.97,800,76.17764120697976,3300011
full_action_q_dqn,0.97,800,80.71552018225194,3300012
full_action_q_dqn,0.97,800,66.83872303664684,3300013
full_action_q_dqn,0.97,800,72.58339375257492,3300014
full_action_q_dqn,0.97,800,86.46124541759491,3300015
full_action_q_dqn,0.97,800,70.7122752159834,3300016
full_action_q_dqn,0.97,800,76.95764307826758,3300017
full_action_q_dqn,0.97,800,85.25367490947247,3300018
full_action_q_dqn,0.97,800,69.9993711039424,3300019
full_action_q_dqn,0.97,801,92.83380225449801,3301000
full_action_q_dqn,0.97,801,84.26289930343628,3301001
full_action_q_dqn,0.97,801,83.51180586516857,3301002
full_action_q_dqn,0.97,801,78.60557205975056,3301003
full_action_q_dqn,0.97,801,61.48014023154974,3301004
full_action_q_dqn,0.97,801,84.03731747865677,3301005
full_action_q_dqn,0.97,801,71.6819011643529,3301006
full_action_q_dqn,0.97,801,95.73196254223585,3301007
full_action_q_dqn,0.97,801,75.96500834822655,3301008
full_action_q_dqn,0.97,801,82.32764830589295,3301009
full_action_q_dqn,0.97,801,90.05287033319473,3301010
full_action_q_dqn,0.97,801,55.759584091603756,3301011
full_action_q_dqn,0.97,801,81.30251643061638,3301012
full_action_q_dqn,0.97,801,73.94108975082636,3301013
full_action_q_dqn,0.97,801,79.37114158272743,3301014
full_action_q_dqn,0.97,801,74.78066336512566,3301015
full_action_q_dqn,0.97,801,67.9439906552434,3301016
full_action_q_dqn,0.97,801,75.60924016684294,3301017
full_action_q_dqn,0.97,801,93.9088724553585,3301018
full_action_q_dqn,0.97,801,91.5396965816617,3301019
full_action_q_dqn,0.97,802,73.65505871325732,3302000
full_action_q_dqn,0.97,802,89.25005943328142,3302001
full_action_q_dqn,0.97,802,85.97712535709142,3302002
full_action_q_dqn,0.97,802,81.41754434406758,3302003
full_action_q_dqn,0.97,802,84.61917981803417,3302004
full_action_q_dqn,0.97,802,65.63992327451706,3302005
full_action_q_dqn,0.97,802,90.7856596723199,3302006
full_action_q_dqn,0.97,802,86.82052083313465,3302007
full_action_q_dqn,0.97,802,87.87407889962196,3302008
full_action_q_dqn,0.97,802,65.08823224306107,3302009
full_action_q_dqn,0.97,802,72.5579644754529,3302010
full_action_q_dqn,0.97,802,69.06811954975129,3302011
full_action_q_dqn,0.97,802,75.30669514238835,3302012
full_action_q_dqn,0.97,802,77.57136242985726,3302013
full_action_q_dqn,0.97,802,78.03252806663514,3302014
full_action_q_dqn,0.97,802,73.862908475101,3302015
full_action_q_dqn,0.97,802,80.28720449656248,3302016
full_action_q_dqn,0.97,802,77.13137148916721,3302017
full_action_q_dqn,0.97,802,78.89479850232601,3302018
full_action_q_dqn,0.97,802,77.27628547847272,3302019
full_action_q_dqn,0.97,803,72.20612224191427,3303000
full_action_q_dqn,0.97,803,67.90096555650234,3303001
full_action_q_dqn,0.97,803,76.99292221069337,3303002
full_action_q_dqn,0.97,803,72.45873223394156,3303003
full_action_q_dqn,0.97,803,67.4083419829607,3303004
full_action_q_dqn,0.97,803,87.18544030189514,3303005
full_action_q_dqn,0.97,803,72.68553984165192,3303006
full_action_q_dqn,0.97,803,86.60971979796886,3303007
full_action_q_dqn,0.97,803,81.61677794456482,3303008
full_action_q_dqn,0.97,803,80.41723657548428,3303009
full_action_q_dqn,0.97,803,76.71314257383347,3303010
full_action_q_dqn,0.97,803,73.9613705649972,3303011
full_action_q_dqn,0.97,803,68.58890943229198,3303012
full_action_q_dqn,0.97,803,75.72763507068157,3303013
full_action_q_dqn,0.97,803,62.96328488141298,3303014
full_action_q_dqn,0.97,803,78.31604441255331,3303015
full_action_q_dqn,0.97,803,54.51475219428539,3303016
full_action_q_dqn,0.97,803,84.0041324570775,3303017
full_action_q_dqn,0.97,803,69.2904937043786,3303018
full_action_q_dqn,0.97,803,97.1696871906519,3303019
full_action_q_dqn,0.97,804,75.70637121200562,3304000
full_action_q_dqn,0.97,804,80.06413542628289,3304001
full_action_q_dqn,0.97,804,82.73292493224145,3304002
full_action_q_dqn,0.97,804,72.89825724363327,3304003
full_action_q_dqn,0.97,804,56.24069080799818,3304004
full_action_q_dqn,0.97,804,82.44297980666161,3304005
full_action_q_dqn,0.97,804,85.71215190887452,3304006
full_action_q_dqn,0.97,804,98.3656642138958,3304007
full_action_q_dqn,0.97,804,61.21131967008114,3304008
full_action_q_dqn,0.97,804,83.92875584959984,3304009
full_action_q_dqn,0.97,804,80.54473385363818,3304010
full_action_q_dqn,0.97,804,81.2726292014122,3304011
full_action_q_dqn,0.97,804,74.43627535700799,3304012
full_action_q_dqn,0.97,804,77.06871903836728,3304013
full_action_q_dqn,0.97,804,66.8698988005519,3304014
full_action_q_dqn,0.97,804,79.17962612509727,3304015
full_action_q_dqn,0.97,804,70.83133228868246,3304016
full_action_q_dqn,0.97,804,63.349395394325256,3304017
full_action_q_dqn,0.97,804,90.24693488478661,3304018
full_action_q_dqn,0.97,804,81.88648917526007,3304019
full_action_q_dqn,0.97,805,89.16333083212376,3305000
full_action_q_dqn,0.97,805,84.2421387732029,3305001
full_action_q_dqn,0.97,805,59.97124317288399,3305002
full_action_q_dqn,0.97,805,76.81190073639155,3305003
full_action_q_dqn,0.97,805,92.61778739988804,3305004
full_action_q_dqn,0.97,805,90.66726543009281,3305005
full_action_q_dqn,0.97,805,74.71547690033913,3305006
full_action_q_dqn,0.97,805,82.82184880971909,3305007
full_action_q_dqn,0.97,805,90.09277674108743,3305008
full_action_q_dqn,0.97,805,75.70084124803543,3305009
full_action_q_dqn,0.97,805,84.34859241247177,3305010
full_action_q_dqn,0.97,805,64.62292343229055,3305011
full_action_q_dqn,0.97,805,71.28152559697628,3305012
full_action_q_dqn,0.97,805,84.89790355563164,3305013
full_action_q_dqn,0.97,805,59.10882983058691,3305014
full_action_q_dqn,0.97,805,75.62350860536098,3305015
full_action_q_dqn,0.97,805,73.18801236450672,3305016
full_action_q_dqn,0.97,805,68.28292716294527,3305017
full_action_q_dqn,0.97,805,97.09478299319744,3305018
full_action_q_dqn,0.97,805,77.9201494783163,3305019
full_action_q_dqn,0.97,806,88.6365122795105,3306000
full_action_q_dqn,0.97,806,73.87722926735879,3306001
full_action_q_dqn,0.97,806,83.09102380275726,3306002
full_action_q_dqn,0.97,806,57.30449207872152,3306003
full_action_q_dqn,0.97,806,79.7027510330081,3306004
full_action_q_dqn,0.97,806,91.0157064050436,3306005
full_action_q_dqn,0.97,806,82.03929373174905,3306006
full_action_q_dqn,0.97,806,93.00270430743694,3306007
full_action_q_dqn,0.97,806,81.73924649506807,3306008
full_action_q_dqn,0.97,806,82.74744193255901,3306009
full_action_q_dqn,0.97,806,84.62343960106372,3306010
full_action_q_dqn,0.97,806,59.57511836439371,3306011
full_action_q_dqn,0.97,806,73.2919875189662,3306012
full_action_q_dqn,0.97,806,70.46550773233176,3306013
full_action_q_dqn,0.97,806,89.4320761948824,3306014
full_action_q_dqn,0.97,806,78.48298911154271,3306015
full_action_q_dqn,0.97,806,78.79972085356712,3306016
full_action_q_dqn,0.97,806,73.1056142449379,3306017
full_action_q_dqn,0.97,806,73.71097655743361,3306018
full_action_q_dqn,0.97,806,79.31697595268488,3306019
full_action_q_dqn,0.97,807,72.24924295544625,3307000
