variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss
immediate_advantage_dqn,807,0,141.5614713352323,141.5614713352323,47.09886854887009,94.4626031290889,1.8704627184197307,26825.96270751953,0.0,34.0,15.0,1.0,0.9954761904761905,,,
immediate_advantage_dqn,807,1,128.66246250569822,135.11196692046525,45.458392947912216,83.20406927466392,1.767869614996016,25512.859615325928,0.0,34.0,0.0,3.0,0.9909523809523809,1.6243897676467896,1.6117494106292725,0.04213453084230423
immediate_advantage_dqn,807,2,127.8750349908834,132.69965627727132,43.69775006920099,84.17728466091208,1.781608147546649,25159.47531890869,0.0,34.0,10.0,2.0,0.9864285714285714,1.4453106299042702,1.4341839253902435,0.037089002318680286
immediate_advantage_dqn,807,3,139.32596560938785,134.35623361030045,44.62565968930721,94.700305860476,1.8407939970493317,25527.788654327393,0.0,35.0,16.0,1.0,0.981904761904762,1.3527635633945465,1.3448230996727943,0.02646824298426509
immediate_advantage_dqn,807,4,135.91691345628837,134.66836957949803,39.069900155067444,96.84701346513373,1.8659340497106314,24181.292694091797,0.0,32.0,24.0,3.0,0.9773809523809524,1.1612493135035038,1.1567273437976837,0.015073231479618698
immediate_advantage_dqn,807,5,108.93461109697819,130.3794098324114,38.08034332096577,70.8542672097683,1.6969222892075777,22505.910152435303,0.0,30.0,0.0,1.0,0.9728571428571429,0.9428517520427704,0.938912395387888,0.013131172570865601
immediate_advantage_dqn,807,6,173.05538752929522,136.47597807482336,43.303993716835976,129.75139384226154,1.9048315500840545,25998.472778320312,0.0,37.0,34.0,2.0,0.9683333333333334,0.7872872278094292,0.7814277894794941,0.019531473284587264
immediate_advantage_dqn,807,7,167.09987188242008,140.30396480077295,40.86014226078987,126.2397300537639,1.8680084608495235,25394.56472015381,0.0,36.0,21.0,2.0,0.9638095238095238,0.8638864606618881,0.8563682027161121,0.025060876505449414
immediate_advantage_dqn,807,8,169.16476363920756,143.5107202272657,47.52078312635422,121.64398106419635,1.9198836646974087,27520.015926361084,0.0,36.0,27.0,0.0,0.9592857142857143,0.9299756810069084,0.9213562235236168,0.028731499915011227
immediate_advantage_dqn,807,9,125.21978286539024,141.68162649107813,41.55854173749685,83.6612405169458,1.7732515670359135,24277.1556930542,0.0,34.0,6.0,0.0,0.9547619047619048,0.7069987282156944,0.7007002495229244,0.020994927966967225
immediate_advantage_dqn,807,10,125.28242504698498,140.1907899961606,41.77881942689419,83.50360556048612,1.8172805132344365,24432.943546295166,0.0,34.0,11.0,2.0,0.9502380952380952,0.5566791109740734,0.551151979714632,0.018423774221446365
immediate_advantage_dqn,807,11,128.965819054842,139.2553757510507,44.64158368110657,84.32423519492149,1.8368540666997433,25531.30227279663,0.0,35.0,1.0,2.0,0.9457142857142857,0.39366214349865913,0.3881874643266201,0.018248918815515935
immediate_advantage_dqn,807,12,124.16594065925912,138.09464997475905,41.156579837203026,83.00936047932937,1.8151698559522629,24708.876987457275,0.0,33.0,9.0,0.0,0.9411904761904761,0.28876962419599295,0.28389478381723166,0.01624946779338643
immediate_advantage_dqn,807,13,153.97386641038676,139.22887972016105,44.189223408699036,109.78464297188539,1.8876752192154527,26703.57674407959,0.0,33.0,18.0,2.0,0.9366666666666666,0.25631311163306236,0.2519455496221781,0.01455854153027758
immediate_advantage_dqn,807,14,126.5452621787261,138.3833052173987,39.21218132972717,87.33308058077803,1.806681609712541,24264.55655670166,0.0,36.0,10.0,1.0,0.9321428571428572,0.23230280075222254,0.22833339869976044,0.013231345859821886
immediate_advantage_dqn,807,15,192.24680537622152,141.7497739773251,43.98813854157925,148.25866704325855,2.000160936266184,27010.736499786377,0.0,35.0,30.0,1.0,0.9276190476190476,0.59969587251544,0.5967023009434342,0.009978547808714211
immediate_advantage_dqn,807,16,173.91760246171205,143.64199918228906,43.94223830103874,129.97536433948721,1.930974692106247,26467.90668106079,0.0,33.0,26.0,4.0,0.9230952380952381,0.6611008867621422,0.6579450368881226,0.010519478877540678
immediate_advantage_dqn,807,17,149.82977026133685,143.98576424223614,40.103590458631516,109.72617990701343,1.835261938162148,24721.122077941895,0.0,31.0,18.0,0.0,0.9185714285714286,0.41694536805152893,0.4138449989259243,0.010334564372897148
immediate_advantage_dqn,807,18,131.30053890722078,143.31812080355112,39.09961402416229,92.20092449562834,1.874252145178616,24728.458488464355,0.0,31.0,12.0,0.0,0.914047619047619,0.3308099815621972,0.32792202569544315,0.009626511891838163
immediate_advantage_dqn,807,19,167.95261767348677,144.5498456470479,46.64835102856159,121.30426661512284,1.9337298618629575,27329.211627960205,0.0,37.0,19.0,0.0,0.9095238095238095,0.25449977442622185,0.2517094584181905,0.009301056095864624
immediate_advantage_dqn,807,20,116.12943284213543,143.27824372239306,39.310356095433235,76.81907597184181,1.7439847122877836,22836.95163345337,0.0,33.0,0.0,0.0,0.905,0.2608068557456136,0.2582704657688737,0.008454639493720606
immediate_advantage_dqn,807,21,114.04873835192353,142.54755751470435,37.75226737558842,76.29647043989331,1.7862916821613908,22919.957233428955,0.0,31.0,6.0,0.0,0.9004761904761904,0.23590649012476206,0.23326141480356455,0.00881692350958474
immediate_advantage_dqn,807,22,125.72599672984637,142.4401056016525,43.129377745091915,82.59661868673123,1.789374167099595,25228.859580993652,0.0,33.0,12.0,0.0,0.895952380952381,0.19931868836283684,0.1969380984082818,0.007935299741802737
immediate_advantage_dqn,807,23,161.98884428464837,143.5732495354155,39.79528245329857,122.19356174194287,1.8239876898005605,24600.72622680664,0.0,35.0,27.0,2.0,0.8914285714285715,0.7309285001829267,0.7278870809823275,0.010138080193428323
immediate_advantage_dqn,807,24,109.1941287877049,142.23711030198632,35.55575095117092,73.63837835807462,1.7451095888391137,21645.834743499756,0.0,30.0,5.0,2.0,0.8869047619047619,0.6462982166558504,0.6427497584372759,0.011828206101199612
immediate_advantage_dqn,807,25,108.63278089165688,142.22201879172025,37.72608909010887,70.90669151842594,1.7184396274387836,21701.854278564453,0.0,31.0,0.0,4.0,0.8823809523809524,0.3966839127242565,0.39416140504181385,0.008408369147218764
immediate_advantage_dqn,807,26,153.3838464255265,141.2384417365318,41.69555689394474,111.68828948687835,1.8479496305808425,25110.515659332275,0.0,34.0,26.0,1.0,0.8778571428571429,0.3329175068065524,0.33010085858404636,0.009388825972564518
immediate_advantage_dqn,807,27,120.76433698013966,138.9216649914178,36.22298140823841,84.54135633186047,1.7409238573163748,21685.991214752197,0.0,36.0,7.0,1.0,0.8733333333333333,0.2961541246622801,0.2936844602227211,0.00823222624603659
immediate_advantage_dqn,807,28,134.5360825744511,137.19023093817995,45.10723525285721,89.42884761961712,1.8471281891688704,26656.07815361023,0.0,34.0,7.0,0.0,0.8688095238095238,0.25437713833525777,0.2517565591260791,0.008735254377825186
immediate_advantage_dqn,807,29,114.78048163461511,136.66826587664121,37.977529004216194,76.80295283901519,1.8363398034125566,23978.051055908203,0.0,30.0,5.0,2.0,0.8642857142857143,0.288738664239645,0.28651113994419575,0.00742508182884194
immediate_advantage_dqn,807,30,188.28169054712978,139.8182291516485,45.258664950728416,143.02302561130253,1.9679037733003497,27852.57608795166,0.0,35.0,31.0,1.0,0.8597619047619047,0.24924383824691176,0.246901195961982,0.007808809576090425
immediate_advantage_dqn,807,31,180.12641670161352,142.37625903398705,42.78926184773445,137.33715485387907,1.8846053574234247,26225.711151123047,0.0,37.0,34.0,0.0,0.8552380952380952,0.842499352991581,0.8398976577445865,0.008672335738083348
