variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss
standard_dqn,801,0,110.81215147078038,110.81215147078038,40.24355413019657,70.56859669983388,1.7537781996652484,23751.363697052002,0.0,32.0,0.0,1.0,0.9954761904761905,,,
standard_dqn,801,1,120.32506894106973,115.56861020592505,40.54030027985573,79.7847681247722,1.809040104970336,24422.60553741455,0.0,31.0,6.0,0.0,0.9909523809523809,1.3446807861328125,1.3446807861328125,0.0
standard_dqn,801,2,113.86623222380877,115.00115087855295,41.290624387562275,72.57560770213604,1.7422475572675467,23530.914863586426,0.0,30.0,0.0,0.0,0.9864285714285714,1.162546344101429,1.162546344101429,0.0
standard_dqn,801,3,116.08582685887814,115.27231987363425,41.10026706755161,74.9855592250824,1.7478705318644643,24220.833488464355,0.0,33.0,0.0,0.0,0.981904761904762,1.1219523325562477,1.1219523325562477,0.0
standard_dqn,801,4,134.66605517963572,119.15106693483453,41.039953142404556,93.6261017094056,1.8618408618494868,24224.485809326172,0.0,34.0,17.0,0.0,0.9773809523809524,0.9741624817252159,0.9741624817252159,0.0
standard_dqn,801,5,104.74146591126919,116.74946676424031,36.65858459472656,68.08288177847862,1.6801577303558588,21530.110710144043,0.0,29.0,0.0,2.0,0.9728571428571429,0.8243320845067501,0.8243320845067501,0.0
standard_dqn,801,6,149.26275140484023,121.39422171289743,43.00048324465752,106.26226795156641,1.9196321349591017,26505.013381958008,0.0,31.0,21.0,0.0,0.9683333333333334,0.728533711284399,0.728533711284399,0.0
standard_dqn,801,7,141.7069209992497,123.93330912369147,43.350400507450104,98.35651994045664,1.9076897371560335,25913.645668029785,0.0,33.0,14.0,1.0,0.9638095238095238,0.7760011702775955,0.7760011702775955,0.0
standard_dqn,801,8,129.11729204654694,124.50930722623096,45.69646059721708,83.42083123326302,1.8412323333323002,25855.66298675537,0.0,35.0,0.0,1.0,0.9592857142857143,0.7733035460114479,0.7733035460114479,0.0
standard_dqn,801,9,140.0565779178912,126.06403429539698,49.12208916246891,90.93448912795132,1.8588736755773425,27701.017570495605,0.0,35.0,13.0,1.0,0.9547619047619048,0.5862775407731533,0.5862775407731533,0.0
standard_dqn,801,10,128.2536994665861,126.26309476550509,42.930213049054146,85.32348591089249,1.7676731375977397,24025.675498962402,0.0,36.0,0.0,0.0,0.9502380952380952,0.42150383815169334,0.42150383815169334,0.0
standard_dqn,801,11,171.29165467206928,130.01547475771875,41.00997066497803,130.28168408159706,1.9583906019106507,25677.867206573486,0.0,35.0,28.0,2.0,0.9457142857142857,0.3038281826302409,0.3038281826302409,0.0
standard_dqn,801,12,110.51970690488815,128.51580030750102,41.79253248125315,68.72717444598675,1.7714266832917929,24109.414836883545,0.0,30.0,0.0,1.0,0.9411904761904761,0.23112387768924236,0.23112387768924236,0.0
standard_dqn,801,13,133.91561742914053,128.9015015304753,40.191113501787186,93.72450392735337,1.8573377626016736,24397.621696472168,0.0,33.0,16.0,1.0,0.9366666666666666,0.2231065584346652,0.2231065584346652,0.0
standard_dqn,801,14,94.16790114343166,126.58592817133903,34.802326172590256,59.365575313568115,1.6368062552064657,20695.198654174805,0.0,26.0,0.0,1.0,0.9321428571428572,0.18779319059103727,0.18779319059103727,0.0
standard_dqn,801,15,136.34902233295696,127.19612155644016,44.44839787483215,91.9006243240144,1.8283810773864388,25799.796752929688,0.0,36.0,15.0,0.0,0.9276190476190476,0.46271475683897734,0.46271475683897734,0.0
standard_dqn,801,16,138.89019384639232,127.88400816173147,41.37265773117542,97.51753620462387,1.8996932683512568,25462.16831588745,0.0,33.0,15.0,0.0,0.9230952380952381,0.4961021691560745,0.4961021691560745,0.0
standard_dqn,801,17,117.43332650485527,127.30341473634947,38.71316882967949,78.72015767517577,1.793869567103684,23378.51221847534,0.0,30.0,7.0,1.0,0.9185714285714286,0.2936512427404523,0.2936512427404523,0.0
standard_dqn,801,18,118.17327869918941,126.82288126070947,43.1605489552021,75.01272968438266,1.7953891949728131,24913.932220458984,0.0,31.0,4.0,1.0,0.914047619047619,0.2195313423871994,0.2195313423871994,0.0
standard_dqn,801,19,142.5543807913869,127.60945623724334,39.18397717177868,103.37040344079429,1.8368378700688481,24142.09132385254,0.0,34.0,11.0,1.0,0.9095238095238095,0.21753519494086504,0.21753519494086504,0.0
standard_dqn,801,20,115.02284880280494,127.81999110384456,39.56424959003925,75.45859925746917,1.6893564155325294,22535.781677246094,0.0,31.0,0.0,2.0,0.905,0.1845540925860405,0.1845540925860405,0.0
standard_dqn,801,21,132.936274095995,128.4505513615908,40.68570837378502,92.2505654837914,1.8182518081739545,24075.736614227295,0.0,33.0,21.0,3.0,0.9004761904761904,0.18774406891316175,0.18774406891316175,0.0
standard_dqn,801,22,107.89969702959061,128.15222460187994,34.988633915781975,72.91106330752373,1.655178738757968,20378.36696624756,0.0,32.0,0.0,1.0,0.895952380952381,0.19907342456281185,0.19907342456281185,0.0
standard_dqn,801,23,114.34047526952415,128.06495702241222,34.49999628961086,79.8404787414947,1.7356753023341298,21976.126125335693,0.0,30.0,5.0,3.0,0.8914285714285715,0.479077335447073,0.479077335447073,0.0
standard_dqn,801,24,151.83034408420713,128.9231714676408,41.06703378260136,110.76331025690229,1.9241462862119079,25104.11269378662,0.0,37.0,21.0,1.0,0.8869047619047619,0.49317162577062845,0.49317162577062845,0.0
standard_dqn,801,25,111.88233032971621,129.28021468856312,42.22549506276846,69.65683487951756,1.7714361902326345,24267.146980285645,0.0,30.0,0.0,1.0,0.8823809523809524,0.3099286900833249,0.3099286900833249,0.0
standard_dqn,801,26,109.75248201191425,127.30470121891683,41.17558079957962,68.57690069079399,1.7354498067870736,23189.766311645508,0.0,29.0,0.0,1.0,0.8778571428571429,0.290700476616621,0.290700476616621,0.0
standard_dqn,801,27,121.64113053679466,126.30141169579409,43.105258107185364,78.53587140142918,1.7822487810626626,24784.108196258545,0.0,34.0,0.0,0.0,0.8733333333333333,0.22825292963534594,0.22825292963534594,0.0
standard_dqn,801,28,129.95493371784687,126.34329377935907,41.68049309402704,88.27444115281105,1.7832193849608302,24215.600395202637,0.0,36.0,0.0,0.0,0.8688095238095238,0.2605340536683798,0.2605340536683798,0.0
standard_dqn,801,29,96.64110815525055,124.17252029122706,32.38847182691097,64.25263649225235,1.50811967253685,18008.178134918213,0.0,30.0,0.0,0.0,0.8642857142857143,0.20772872678935528,0.20772872678935528,0.0
standard_dqn,801,30,129.17250590130962,124.21846061296324,38.89446287602186,90.27804280177034,1.7957423580810428,23343.05295753479,0.0,34.0,11.0,0.0,0.8597619047619047,0.23613249231129885,0.23613249231129885,0.0
standard_dqn,801,31,147.1473326292153,123.01124451082053,40.194248005747795,106.95308447445589,1.8466881345957518,23636.29355621338,0.0,35.0,27.0,2.0,0.8552380952380952,0.5742625906132162,0.5742625906132162,0.0
standard_dqn,801,32,127.14961736129942,123.84274003364109,41.76712664961815,85.38249038385568,1.7855257270857692,24088.156772613525,0.0,35.0,13.0,1.0,0.8507142857142858,0.37210600823163986,0.37210600823163986,0.0
standard_dqn,801,33,112.73095124959946,122.78350672466404,39.7583045065403,72.97264644503593,1.8084042044356465,23568.19529724121,0.0,32.0,0.0,0.0,0.8461904761904762,0.3345791855826974,0.3345791855826974,0.0
standard_dqn,801,34,113.04473599195481,123.7273484670902,37.04082643985748,76.00390958189965,1.6658116299659014,21212.62278366089,0.0,33.0,0.0,1.0,0.8416666666666667,0.2944112280383706,0.2944112280383706,0.0
standard_dqn,801,35,98.36138072609901,121.82796638674729,35.20047950744629,63.160901606082916,1.6301947385072708,20006.42182159424,0.0,28.0,0.0,0.0,0.8371428571428572,0.27606791257858276,0.27606791257858276,0.0
standard_dqn,801,36,106.76265827715397,120.22158960828537,38.657142743468285,68.1055154144764,1.7298907423391938,22409.680896759033,0.0,28.0,0.0,3.0,0.8326190476190476,0.2505422602407634,0.2505422602407634,0.0
standard_dqn,801,37,94.84028005599976,119.09193728584259,35.845475755631924,58.99480481445789,1.5997123271226883,20583.253997802734,0.0,27.0,0.0,0.0,0.8280952380952381,0.2647094437852502,0.2647094437852502,0.0
standard_dqn,801,38,113.16708582639694,118.84162764220298,39.77851927280426,73.3885669708252,1.7295298716053367,22805.36647415161,0.0,32.0,0.0,0.0,0.8235714285714286,0.2686548549681902,0.2686548549681902,0.0
standard_dqn,801,39,102.38954296857119,116.8333857510622,36.4425483122468,65.94699467122555,1.6817285818979144,21330.471139907837,0.0,28.0,0.0,1.0,0.819047619047619,0.5449936594814062,0.5449936594814062,0.0
standard_dqn,801,40,126.96991521535514,117.43073907168971,42.80460048466921,84.16531488714813,1.8369395844638348,25094.00757598877,0.0,34.0,7.0,1.0,0.8145238095238095,0.4024072028696537,0.4024072028696537,0.0
standard_dqn,801,41,129.04764185845852,117.23630745981288,43.981529876589775,85.06611207127571,1.8456683550029993,25310.567543029785,0.0,36.0,0.0,0.0,0.81,0.39282616693526506,0.39282616693526506,0.0
standard_dqn,801,42,115.56962341964245,117.61980377931548,34.98471696674824,80.58490655720234,1.6869007693603635,20526.0140914917,0.0,36.0,0.0,3.0,0.8054761904761905,0.2912514125928283,0.2912514125928283,0.0
standard_dqn,801,43,142.17805851573996,119.01168294162626,43.5908230394125,98.58723541672276,1.8481810335069895,25180.701042175293,0.0,37.0,16.0,0.0,0.800952380952381,0.3022160567343235,0.3022160567343235,0.0
standard_dqn,801,44,106.75692200660706,116.75801183774624,39.210198655724525,67.54672341048717,1.7505581444129348,23095.66997528076,0.0,29.0,0.0,0.0,0.7964285714285715,0.29433795530349016,0.29433795530349016,0.0
standard_dqn,801,45,123.58754577091942,117.34327260980642,41.19982588291168,82.3877206330658,1.8339172257110476,24445.75905609131,0.0,34.0,6.0,1.0,0.7919047619047619,0.3545024637132883,0.3545024637132883,0.0
standard_dqn,801,46,105.1304622605443,117.11217162223792,37.2753326818347,67.8551296979189,1.713355677202344,22047.184257507324,0.0,29.0,0.0,1.0,0.7873809523809524,0.35700394306331873,0.35700394306331873,0.0
standard_dqn,801,47,152.69641198546333,118.66493569467136,41.65992160141468,111.03649005622303,1.8588150963187218,25179.248725891113,0.0,35.0,18.0,1.0,0.7828571428571429,0.5088386870920658,0.5088386870920658,0.0
standard_dqn,801,48,110.19255022108555,117.67681651983328,40.08511232584715,70.10743763446808,1.6991033237427473,23164.798740386963,0.0,30.0,0.0,1.0,0.7783333333333333,0.49697203654795885,0.49697203654795885,0.0
standard_dqn,801,49,127.80648292601109,119.23508525837133,41.793235063552856,86.01324787735939,1.8024707436561584,23933.085996627808,0.0,37.0,0.0,0.0,0.7738095238095238,0.3583265859633684,0.3583265859633684,0.0
standard_dqn,801,50,129.84097424125153,119.26850867536841,41.65860407054424,88.18237030481774,1.8868315042927861,25159.373016357422,0.0,34.0,6.0,0.0,0.7692857142857144,0.3894607163965702,0.3894607163965702,0.0
standard_dqn,801,51,104.08582708239555,117.11543339802742,35.94454997777939,68.14127688109875,1.6618701107800007,20916.0906829834,0.0,29.0,0.0,0.0,0.7647619047619048,0.41873673535883427,0.41873673535883427,0.0
standard_dqn,801,52,102.24555867910385,115.87023046391764,36.30600626766682,65.93955232203007,1.617969561368227,20308.880626678467,0.0,30.0,0.0,0.0,0.7602380952380953,0.35011718980968,0.35011718980968,0.0
standard_dqn,801,53,118.31379030048848,116.1493724164621,39.68791964650154,78.62587031126023,1.7702963622286916,23294.058185577393,0.0,33.0,0.0,1.0,0.7557142857142858,0.3937201853841543,0.3937201853841543,0.0
standard_dqn,801,54,101.48372622579336,115.57132192815402,35.147792510688305,66.33593384921551,1.66532879229635,20455.94541168213,0.0,30.0,0.0,1.0,0.7511904761904762,0.5058543207123876,0.5058543207123876,0.0
standard_dqn,801,55,109.46838373094798,116.12667207839647,35.88448941707611,73.58389356136323,1.7275722911581397,22103.73304748535,0.0,31.0,0.0,1.0,0.7466666666666667,0.4830271825194359,0.4830271825194359,0.0
standard_dqn,801,56,114.2413557767868,116.50060695337814,39.171856224536896,75.06949999928474,1.6700826371088624,21436.631328582764,0.0,33.0,0.0,1.0,0.7421428571428572,0.3828573040664196,0.3828573040664196,0.0
standard_dqn,801,57,130.49326510727406,118.28325620594183,41.984531849622726,88.50873354077339,1.8162453006953,24283.84029006958,0.0,37.0,0.0,0.0,0.7376190476190476,0.33806866593658924,0.33806866593658924,0.0
standard_dqn,801,58,107.75628334283829,118.0127160817639,38.48444011807442,69.27184301614761,1.7122534746304154,22431.799308776855,0.0,30.0,0.0,0.0,0.7330952380952381,0.4103723466396332,0.4103723466396332,0.0
