variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss,preview_transition_scale
centered_full_action_dqn,812,0,103.03328867256641,103.03328867256641,36.461854830384254,66.5714335590601,1.7272336520254612,21920.5168800354,0.0,27.0,0.0,3.0,0.9954761904761905,,,,1.15
centered_full_action_dqn,812,1,158.71712352643664,130.87520609950153,43.368828266859055,115.34829522977526,1.8226012391969562,25169.48838043213,0.0,36.0,34.0,1.0,0.9909523809523809,1.5936216115951538,1.5798858404159546,0.04578593373298645,1.15
centered_full_action_dqn,812,2,107.53173922896386,123.09405047598898,38.73057056963444,68.80116859972478,1.7282254798337817,22750.5037651062,0.0,32.0,0.0,1.0,0.9864285714285714,1.3773858770728111,1.3645872697234154,0.04266201052814722,1.15
centered_full_action_dqn,812,3,113.38717518746853,120.66733165385887,38.960541009902954,74.42663362622261,1.7524677095934749,23121.66534423828,0.0,30.0,0.0,1.0,0.981904761904762,1.225866675376892,1.2158546522259712,0.033373408718034625,1.15
centered_full_action_dqn,812,4,107.51222983002663,118.03631128909242,39.711066260933876,67.80116383731365,1.6786982333287597,23026.617156982422,0.0,29.0,0.0,1.0,0.9773809523809524,1.1108385808765888,1.105446606874466,0.017973229754716158,1.15
centered_full_action_dqn,812,5,125.23700095713139,119.23642623376558,45.70256109535694,79.534438803792,1.7800285844132304,25224.43934249878,0.0,35.0,0.0,0.0,0.9728571428571429,0.8453317768871784,0.8413522355258465,0.01326513011008501,1.15
centered_full_action_dqn,812,6,201.39619990531202,130.97353675827222,46.625752687454224,154.77044718805544,1.9690721053630114,27467.052101135254,0.0,35.0,33.0,1.0,0.9683333333333334,0.7825862430036068,0.7787949331104755,0.012637700245250016,1.15
centered_full_action_dqn,812,7,114.4838050660491,128.91232029674433,42.697189413011074,71.78661577224732,1.787545332685113,24886.269916534424,0.0,31.0,1.0,0.0,0.9638095238095238,0.8869689106941223,0.8826695382595062,0.014331243233755231,1.15
centered_full_action_dqn,812,8,120.03438399732113,127.92588293014175,41.05096499621868,78.98341861367226,1.7511538825929165,23929.391719818115,0.0,33.0,0.0,0.0,0.9592857142857143,0.8558492623269558,0.8494200594723225,0.021430690248962492,1.15
centered_full_action_dqn,812,9,130.12725418121397,128.14602005524898,40.83175392448902,89.29549998850403,1.819293518550694,24317.32989501953,0.0,35.0,8.0,0.0,0.9547619047619048,0.6311056204140186,0.6264885552227497,0.015390225627925247,1.15
centered_full_action_dqn,812,10,95.9106865376234,125.2155351900103,34.41341236233711,61.49727427959442,1.6779054775834084,21224.154876708984,0.0,28.0,0.0,0.0,0.9502380952380952,0.49277033656835556,0.48783328011631966,0.016456859884783626,1.15
centered_full_action_dqn,812,11,147.01638361262127,127.0322725585612,40.330702513456345,106.68568103956031,1.838633019477129,24783.035551071167,0.0,36.0,17.0,1.0,0.9457142857142857,0.3640741854906082,0.35844587720930576,0.01876102981623262,1.15
centered_full_action_dqn,812,12,102.69220610216615,125.15995975422312,36.358544677495956,66.33366112664697,1.68974279332906,21728.321670532227,0.0,29.0,1.0,1.0,0.9411904761904761,0.31789507530629635,0.31186866108328104,0.020088045857846737,1.15
centered_full_action_dqn,812,13,136.98271090604644,126.00444197935336,43.98520876467228,92.99750220097881,1.8778372509405017,26744.266395568848,0.0,33.0,13.0,0.0,0.9366666666666666,0.2608536574989557,0.25508453883230686,0.019230403122492135,1.15
centered_full_action_dqn,812,14,116.14392975717783,125.34707449787498,42.67136738449335,73.4725631326437,1.7644452415406704,24247.242500305176,0.0,31.0,0.0,0.0,0.9321428571428572,0.24990322068333626,0.24451349023729563,0.01796576613560319,1.15
centered_full_action_dqn,812,15,117.51752442121506,124.85772761808374,40.05608604848385,77.46143916249275,1.754819879308343,23729.434356689453,0.0,33.0,0.0,1.0,0.9276190476190476,0.5323195159435272,0.5265794415026903,0.019133574445731938,1.15
centered_full_action_dqn,812,16,120.97595663368702,124.62938814841334,41.23130837827921,79.74464762210846,1.7522332621738315,24236.63059234619,0.0,34.0,0.0,0.0,0.9230952380952381,0.5889417883008718,0.5821715015918016,0.02256760885939002,1.15
centered_full_action_dqn,812,17,97.27322069704533,123.1096010677818,32.611931189894676,64.66128996908665,1.633557583205402,19432.03476715088,0.0,27.0,0.0,2.0,0.9185714285714286,0.36787815671414137,0.36111601907759905,0.02254046150483191,1.15
centered_full_action_dqn,812,18,167.71604879082832,125.45730884267897,42.03732620179653,125.67872261883407,1.887452426366508,25368.380056381226,0.0,36.0,34.0,2.0,0.914047619047619,0.25860549602657557,0.25193624198436737,0.022230850998312235,1.15
centered_full_action_dqn,812,19,134.7456335992498,125.92172508050751,43.54292640089989,91.2027067513151,1.8730547400191426,25959.309993743896,0.0,36.0,6.0,2.0,0.9095238095238095,0.2500473726540804,0.24387441016733646,0.020576536189764738,1.15
centered_full_action_dqn,812,20,137.25784400968413,127.63295284736338,42.527705654501915,94.73013851909496,1.8237125789746642,24695.285987854004,0.0,37.0,15.0,0.0,0.905,0.2240256043151021,0.21827084012329578,0.01918254536576569,1.15
centered_full_action_dqn,812,21,194.1825405607614,129.40622369907962,44.25538621842861,149.9271543125305,1.9874420082196593,27228.936698913574,0.0,35.0,31.0,1.0,0.9004761904761904,0.24693860113620758,0.24120314698666334,0.019118177355267107,1.15
centered_full_action_dqn,812,22,138.54261840066923,130.9567676576649,46.09595622122288,92.44666282019625,1.8882113182917237,26847.983268737793,0.0,36.0,9.0,2.0,0.895952380952381,0.23274502530694008,0.2272037761285901,0.018470842973329127,1.15
centered_full_action_dqn,812,23,116.50887414462811,131.11285260552287,37.9356532394886,78.57322130747086,1.7357097901403904,22983.374368667603,0.0,32.0,8.0,0.0,0.8914285714285715,0.5982292117550969,0.5918838614597917,0.02115114266052842,1.15
centered_full_action_dqn,812,24,117.61755801737309,131.61811901489023,39.031318947672844,78.58623886108398,1.746728690341115,23422.56439971924,0.0,32.0,0.0,1.0,0.8869047619047619,0.5643884129822254,0.5571138262748718,0.02424861246254295,1.15
centered_full_action_dqn,812,25,124.08721782267094,131.56062985816718,41.81458495557308,82.27263280749321,1.7847233563661575,24081.492614746094,0.0,34.0,0.0,0.0,0.8823809523809524,0.3804154135286808,0.3736101360991597,0.022684257826767862,1.15
centered_full_action_dqn,812,26,183.4827680370889,130.66495826475602,44.59767369925976,138.88509445703852,1.9418487129732966,26762.782745361328,0.0,35.0,31.0,1.0,0.8778571428571429,0.2530153151601553,0.24624757003039122,0.022559146396815777,1.15
centered_full_action_dqn,812,27,127.90372066121543,131.33595404451438,41.804202154278755,86.09951886456454,1.7916550831869245,25156.77098083496,0.0,33.0,15.0,1.0,0.8733333333333333,0.3398221032693982,0.33381170593202114,0.020034665940329432,1.15
centered_full_action_dqn,812,28,135.9676707997075,132.13261838463367,38.76723500341177,97.2004353939644,1.8159456504508853,23884.657539367676,0.0,32.0,18.0,1.0,0.8688095238095238,0.2260414706543088,0.2205529622733593,0.018295017594937235,1.15
centered_full_action_dqn,812,29,191.3945177937788,135.19598156526192,44.60454145073891,146.78997640264458,1.9311387864872813,26701.41714477539,0.0,39.0,37.0,0.0,0.8642857142857143,0.3124915882945061,0.3068443206138909,0.01882422191556543,1.15
centered_full_action_dqn,812,30,122.99430718380383,136.55016259757093,41.41818667948246,81.5761204894202,1.8072639219462872,24336.690231323242,0.0,33.0,3.0,0.0,0.8597619047619047,0.2555566653609276,0.2498111156746745,0.019151834363583475,1.15
centered_full_action_dqn,812,31,105.75712548345328,134.48719969111252,39.75823067873716,65.9988949239254,1.7541924910619855,23275.667377471924,0.0,28.0,0.0,2.0,0.8552380952380952,0.8256582068279386,0.8190241591073573,0.022113499464467168,1.15
centered_full_action_dqn,812,32,107.56751177608967,134.73096497480873,39.93640273809433,67.63110914230347,1.6781684318557382,23094.644386291504,0.0,29.0,0.0,2.0,0.8507142857142858,0.536104709841311,0.5295209316536784,0.02194592054001987,1.15
centered_full_action_dqn,812,33,104.89493054151535,133.12657595658214,35.73025779426098,69.16467246413231,1.7144186468794942,21572.61142349243,0.0,30.0,0.0,1.0,0.8461904761904762,0.435794279910624,0.4284878810867667,0.024354635970667005,1.15
centered_full_action_dqn,812,34,98.7202283591032,132.2553908866784,35.91212737560272,62.80810107290745,1.6390447709709406,20865.194694519043,0.0,30.0,0.0,1.0,0.8416666666666667,0.373538501560688,0.36624144203960896,0.024323539109900594,1.15
centered_full_action_dqn,812,35,101.49562984704971,131.45429615797013,35.168592154979706,66.32703830301762,1.6408014241605997,20625.90584564209,0.0,30.0,0.0,1.0,0.8371428571428572,0.41461739875376225,0.4076830092817545,0.023114620940759778,1.15
centered_full_action_dqn,812,36,105.31838818639517,130.67141773560556,34.32959548383951,70.98879280686378,1.6345479460433125,20098.203420639038,0.0,31.0,0.0,0.0,0.8326190476190476,0.35605235397815704,0.3492399314418435,0.022708068136125803,1.15
centered_full_action_dqn,812,37,93.32199829816818,130.4738566156617,32.38118380308151,60.94081446528435,1.5778598142787814,19353.502201080322,0.0,26.0,0.0,0.0,0.8280952380952381,0.3261317955330014,0.3189281551167369,0.024012115551158786,1.15
centered_full_action_dqn,812,38,100.81321664899588,127.12871500857008,35.29010463505983,65.5231120288372,1.682876723818481,21121.96273803711,0.0,28.0,0.0,0.0,0.8235714285714286,0.32632905058562756,0.3196093738079071,0.022398927249014378,1.15
centered_full_action_dqn,812,39,207.10902007731013,130.7468843324731,42.07765485346317,165.03136513444,1.9393363110721111,25904.057579040527,0.0,38.0,35.0,0.0,0.819047619047619,0.7817406225949526,0.7727203769609332,0.030067455838434398,1.15
centered_full_action_dqn,812,40,132.70469221926936,130.51922674295236,45.04905042052269,87.65564230538617,1.8769389437511563,26235.270179748535,0.0,36.0,11.0,1.0,0.8145238095238095,0.5917324796319008,0.583227276802063,0.02835067023988813,1.15
centered_full_action_dqn,812,41,153.24362794046334,128.47228111193743,45.58914549648762,107.65448256318496,1.8778277849778533,25844.163803100586,0.0,40.0,21.0,1.0,0.81,0.4664024906232953,0.45772846788167953,0.02891340386122465,1.15
centered_full_action_dqn,812,42,117.35797508060932,127.41304894593445,39.48353625833988,77.87443925440311,1.7316061900928617,22701.441032409668,0.0,34.0,0.0,2.0,0.8054761904761905,0.5012114103883505,0.49203448463231325,0.030589755973778665,1.15
centered_full_action_dqn,812,43,117.37212119996548,127.45621129870133,40.29562006890774,77.07650077342987,1.7871067058295012,23488.009937286377,0.0,34.0,0.0,1.0,0.800952380952381,0.45116814225912094,0.4425570806488395,0.02870354475453496,1.15
centered_full_action_dqn,812,44,108.88540890067816,127.01960384286659,42.27045487612486,66.61495414376259,1.8556021209806204,24849.25136566162,0.0,28.0,0.0,0.0,0.7964285714285715,0.4300463814288378,0.4211546592414379,0.029639068990945816,1.15
centered_full_action_dqn,812,45,130.2332470858166,127.32690530602386,40.32339012622833,89.90985682547782,1.789461001753807,23581.674501419067,0.0,34.0,19.0,1.0,0.7919047619047619,0.42074198741465807,0.4116429127752781,0.030330232344567776,1.15
centered_full_action_dqn,812,46,88.951619425416,122.6003478754402,34.20019714534283,54.75142222046852,1.5148865543305874,18895.34299468994,0.0,25.0,0.0,1.0,0.7873809523809524,0.47600495629012585,0.46691583283245564,0.030297068529762328,1.15
centered_full_action_dqn,812,47,103.02339865267277,121.35633177501309,37.14262516796589,65.8807737082243,1.6598265506327152,21232.10757446289,0.0,29.0,0.0,0.0,0.7828571428571429,0.8179594688117504,0.8068206831812859,0.037129307398572564,1.15
centered_full_action_dqn,812,48,123.52814450263978,120.73435546015969,39.6257806122303,83.90236344337464,1.7979779615998268,23337.550426483154,0.0,36.0,2.0,2.0,0.7783333333333333,0.5602483544498682,0.5486577823758125,0.03863525902852416,1.15
centered_full_action_dqn,812,49,105.73020968735219,116.45114005483838,36.39850044250488,69.33170922994614,1.6793190659955144,21151.641174316406,0.0,29.0,0.0,1.0,0.7738095238095238,0.46910564601421356,0.4587529646232724,0.03450894262641668,1.15
centered_full_action_dqn,812,50,117.66216730300607,116.1845330607985,42.22265054285526,75.43951667074383,1.837610900402069,25400.969078063965,0.0,31.0,10.0,1.0,0.7692857142857144,0.5595234651118517,0.548977511934936,0.03515316790435463,1.15
centered_full_action_dqn,812,51,103.06528925299645,116.04994124927563,35.6047765314579,67.46051284074784,1.720994209870696,21099.123413085938,0.0,30.0,0.0,1.0,0.7647619047619048,0.5019134748727083,0.49121369514614344,0.035665926290676,1.15
centered_full_action_dqn,812,52,108.70214764773846,116.10667304285809,36.93549332022667,71.76665505766869,1.6847230736166239,21105.65314102173,0.0,32.0,0.0,1.0,0.7602380952380953,0.46351147536188364,0.45297914929687977,0.03510775021277368,1.15
centered_full_action_dqn,812,53,106.20819664001465,116.17233634778304,36.626186683773994,69.58200944960117,1.7411205098032951,21813.62474822998,0.0,31.0,0.0,0.0,0.7557142857142858,0.5246075969189405,0.514253243803978,0.034514517174102366,1.15
centered_full_action_dqn,812,54,110.54858706295491,116.76375428297563,38.10895849764347,72.43962853550912,1.7281007571145892,21810.063110351562,0.0,31.0,0.0,1.0,0.7511904761904762,0.7311035459861159,0.7196973906829953,0.03802050813101232,1.15
centered_full_action_dqn,812,55,119.01262603104115,117.6396040921752,39.92503443360329,79.08759121000767,1.769957666285336,23211.04969215393,0.0,33.0,0.0,2.0,0.7466666666666667,0.6556149292737246,0.6420480795204639,0.045222819317132235,1.15
centered_full_action_dqn,812,56,120.67115479375056,118.40724242254298,38.24965803325176,82.42149769927197,1.7464052960276604,22718.868627548218,0.0,34.0,10.0,0.0,0.7421428571428572,0.6092224400490522,0.5950652593746781,0.04719057190231979,1.15
centered_full_action_dqn,812,57,120.0099426060915,119.74163963793914,42.65441942214966,77.35552349686623,1.7570644998922944,24420.47455596924,0.0,32.0,0.0,0.0,0.7376190476190476,0.5288059022277594,0.5154384123161435,0.044558289693668485,1.15
centered_full_action_dqn,812,58,97.20691633224487,119.5613246221016,33.24059011042118,63.966325253248215,1.645941499620676,19869.683475494385,0.0,27.0,0.0,1.0,0.7330952380952381,0.4913996262475848,0.4793626703321934,0.04012320004403591,1.15
