variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss,preview_transition_scale
centered_full_action_dqn,817,0,134.29136307737326,134.29136307737326,42.76400151848793,91.52736155888533,1.8425291255116463,25409.012691497803,0.0,34.0,9.0,2.0,0.9954761904761905,,,,0.85
centered_full_action_dqn,817,1,144.05058752184746,139.17097529961035,44.056237518787384,99.99434973483916,1.8654019804671407,25876.631675720215,0.0,35.0,13.0,0.0,0.9909523809523809,1.6953022480010986,1.6872190237045288,0.02694389782845974,0.85
centered_full_action_dqn,817,2,184.46988402190303,154.27061154037457,43.97441840171814,140.49546567978953,1.8887346163392067,26431.56541824341,0.0,38.0,32.0,1.0,0.9864285714285714,1.5228328481316566,1.5151016116142273,0.025770793668925762,0.85
centered_full_action_dqn,817,3,107.30532582104206,142.52929011054144,37.11498196423054,70.19034358859062,1.6837240541353822,21846.218292236328,0.0,29.0,0.0,0.0,0.981904761904762,1.5253996774554253,1.519036091864109,0.02121194580104202,0.85
centered_full_action_dqn,817,4,127.12232799500916,139.447897687435,40.5935348123312,86.52879318267796,1.791972866281867,24246.824279785156,0.0,32.0,15.0,1.0,0.9773809523809524,1.1643993966281414,1.1590021662414074,0.017990764055866748,0.85
centered_full_action_dqn,817,5,119.7547192441379,136.16570128021883,42.14115706086159,77.61356169153801,1.8466695388779044,25395.82127380371,0.0,32.0,6.0,0.0,0.9728571428571429,0.8934504017233849,0.8877051062881947,0.019150965032167733,0.85
centered_full_action_dqn,817,6,127.64366521334618,134.94826755637988,41.09817484766245,86.54549015706748,1.858410445973277,24828.33992958069,0.0,32.0,9.0,1.0,0.9683333333333334,0.8059562779963017,0.8008905611932278,0.0168857280514203,0.85
centered_full_action_dqn,817,7,120.39021157167966,133.12851055829233,45.18830631673336,75.20190570198113,1.9329223353415728,26946.109420776367,0.0,30.0,5.0,0.0,0.9638095238095238,0.7907386273145676,0.7874887958168983,0.01083274174015969,0.85
centered_full_action_dqn,817,8,136.6417910139488,133.51887505336526,43.006707802414894,93.63508362876647,1.87114149145782,25385.53271484375,0.0,34.0,18.0,1.0,0.9592857142857143,0.7630167007446289,0.7594314850866795,0.011950726679060608,0.85
centered_full_action_dqn,817,9,107.6223696410656,130.9292245121353,39.949496790766716,67.67287329733372,1.7391404127702117,23433.142616271973,0.0,30.0,0.0,3.0,0.9547619047619048,0.5434984900057316,0.5398931447416544,0.012017816014122218,0.85
centered_full_action_dqn,817,10,125.3370106918948,130.420841437568,44.5953903645277,80.74162014855317,1.8372529661282897,26070.792514801025,0.0,33.0,2.0,0.0,0.9502380952380952,0.3569963797926903,0.3536782255396247,0.011060519667807966,0.85
centered_full_action_dqn,817,11,110.91247168065274,128.79514395782505,40.336531557142735,70.57594053329194,1.734118721447885,23531.027862548828,0.0,31.0,2.0,0.0,0.9457142857142857,0.2656146762892604,0.2623768178746104,0.010792868968565017,0.85
centered_full_action_dqn,817,12,110.75332667480721,127.40731185913137,38.52464210987091,72.2286842967154,1.793729119002819,23495.194206237793,0.0,29.0,4.0,2.0,0.9411904761904761,0.23812175448983908,0.23499078396707773,0.010436559794470668,0.85
centered_full_action_dqn,817,13,160.09184702160516,129.74192151359378,43.62301856279373,116.4688284290091,1.8823093576356769,25914.150108337402,0.0,36.0,16.0,2.0,0.9366666666666666,0.22288853581994772,0.21997242607176304,0.009720356378238648,0.85
centered_full_action_dqn,817,14,122.41516888141632,129.25347133811528,44.47422079741955,77.94094721972942,1.7944613313302398,25890.18332672119,0.0,34.0,0.0,0.0,0.9321428571428572,0.19521521776914597,0.1926258122548461,0.008631347795017064,0.85
centered_full_action_dqn,817,15,147.8188684443813,130.41380865725694,45.955210760235786,101.86365789276182,1.8663575164973736,26736.636627197266,0.0,35.0,17.0,1.0,0.9276190476190476,0.5198396546766162,0.5165219893679023,0.011058889329433441,0.85
centered_full_action_dqn,817,16,146.25014826219248,131.34535804578255,42.45108598470688,103.79906217317752,1.9238543035462499,25501.100452423096,0.0,34.0,16.0,3.0,0.9230952380952381,0.5547527782619,0.5505805630236864,0.013907409156672657,0.85
centered_full_action_dqn,817,17,126.25593968232454,131.062612581146,39.221507892012596,87.03443255027116,1.886019678786397,24513.86247253418,0.0,34.0,4.0,1.0,0.9185714285714286,0.33050953410565853,0.3278904501348734,0.008730275381822139,0.85
centered_full_action_dqn,817,18,115.4059422031045,130.23857729809117,42.391054295003414,73.01488750576974,1.776346294209361,24682.599975585938,0.0,31.0,0.0,1.0,0.914047619047619,0.24048076197504997,0.23775590024888515,0.009082866250537336,0.85
