variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss,preview_transition_scale
centered_full_action_dqn,810,0,109.99912644922733,109.99912644922733,38.62832398712635,71.37080299854279,1.7167042698711157,23007.685291290283,0.0,31.0,0.0,0.0,0.9954761904761905,,,,0.85
centered_full_action_dqn,810,1,104.94174321889878,107.47043483406306,37.21372281014919,67.72802100479603,1.697240985929966,21837.667766571045,0.0,30.0,0.0,2.0,0.9909523809523809,1.2495485544204712,1.2422034740447998,0.024483785033226013,0.85
centered_full_action_dqn,810,2,172.58740289488475,129.17609085433696,46.00714634358883,126.58025643208667,1.982287927530706,27374.81484222412,0.0,38.0,26.0,2.0,0.9864285714285714,1.1900366321206093,1.1823459267616272,0.0256356296595186,0.85
centered_full_action_dqn,810,3,117.4925539135933,126.25520661915104,39.21403978765011,78.27851370871068,1.7728587305173278,23296.70885848999,0.0,34.0,0.0,1.0,0.981904761904762,1.3630567863583565,1.354764923453331,0.027639593579806387,0.85
centered_full_action_dqn,810,4,131.3560509675449,127.27537548882981,41.55073746293783,89.80531316188035,1.883334114216268,25383.463481903076,0.0,32.0,10.0,0.0,0.9773809523809524,1.1712211519479752,1.1621882021427155,0.030109873740002513,0.85
centered_full_action_dqn,810,5,120.13622706416132,126.08551741805172,38.37574028968811,81.76048678937434,1.778810927644372,23772.34575653076,0.0,30.0,16.0,0.0,0.9728571428571429,0.9904498234391212,0.9801629856228828,0.03428944176994264,0.85
centered_full_action_dqn,810,6,109.42815167949273,123.70589374111474,35.69713880866766,73.7310122002728,1.6896534655243158,21314.312257766724,0.0,32.0,2.0,1.0,0.9683333333333334,0.7887741737067699,0.7829523272812366,0.01940614270279184,0.85
centered_full_action_dqn,810,7,125.71502605080605,123.95703527982614,43.84139785170555,81.87362848222256,1.81470319442451,25217.08953857422,0.0,35.0,0.0,0.0,0.9638095238095238,0.7937893234193325,0.7900734059512615,0.012386356975184754,0.85
centered_full_action_dqn,810,8,142.0313990272643,125.96529791843038,44.242741242051125,97.78865821734685,1.8541646022349596,26081.40463256836,0.0,33.0,17.0,0.0,0.9592857142857143,0.7364034801721573,0.7342758104205132,0.007092241779901087,0.85
centered_full_action_dqn,810,9,125.12508168816566,125.88127629540391,43.04537534713745,82.07970707118511,1.796088176779449,25099.71353149414,0.0,35.0,0.0,1.0,0.9547619047619048,0.5811023898422718,0.5777479186654091,0.011181570473127067,0.85
