variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss,preview_transition_scale
centered_full_action_dqn,808,0,105.32535559684038,105.32535559684038,39.35042970627546,65.97492563724518,1.6996277868747711,22439.05947113037,0.0,28.0,0.0,0.0,0.9954761904761905,,,,0.85
centered_full_action_dqn,808,1,121.72982918486,113.52759239085019,42.969804644584656,78.76002418264746,1.7939464338123798,25079.242935180664,0.0,34.0,8.0,0.0,0.9909523809523809,1.3427625894546509,1.3351017236709595,0.025536056607961655,0.85
centered_full_action_dqn,808,2,99.50109255313873,108.85209244494638,34.932005882263184,64.56908646225929,1.6223678523674607,20463.13511657715,0.0,28.0,0.0,0.0,0.9864285714285714,1.1390422843396664,1.1325702294707298,0.021573504782281816,0.85
centered_full_action_dqn,808,3,106.12761603295803,108.17097334194929,42.548821315169334,63.578794449567795,1.7486856672912836,24381.366138458252,0.0,27.0,0.0,1.0,0.981904761904762,0.9909205511212349,0.9862342029809952,0.015621173370163888,0.85
centered_full_action_dqn,808,4,113.26763571202756,109.19030581596493,38.64136190712452,74.62627358138562,1.7386576496064663,23033.254356384277,0.0,31.0,0.0,2.0,0.9773809523809524,0.9002828896045685,0.8957215026021004,0.015204638941213489,0.85
centered_full_action_dqn,808,5,125.34366703033447,111.88253268502653,42.027085825800896,83.31658080220222,1.790848488919437,24576.85861968994,0.0,35.0,0.0,0.0,0.9728571428571429,0.728765320032835,0.7224391661584377,0.021087184082716703,0.85
centered_full_action_dqn,808,6,113.11755062639713,112.05896381950804,40.72337147593498,72.39417912065983,1.7660460360348225,23830.458625793457,0.0,31.0,0.0,0.0,0.9683333333333334,0.6557161621749401,0.6498597413301468,0.01952142862137407,0.85
centered_full_action_dqn,808,7,206.3603605904437,123.846638415875,49.879683174192905,156.4806774162508,1.9199556550011039,28322.80104827881,0.0,37.0,36.0,3.0,0.9638095238095238,0.692276906222105,0.6879458948969841,0.014436721219681203,0.85
centered_full_action_dqn,808,8,126.18088376522064,124.10599901024676,47.233942940831184,78.94694082438946,1.831161443144083,26669.614715576172,0.0,32.0,0.0,0.0,0.9592857142857143,0.8302494511008263,0.822029173374176,0.02740093442844227,0.85
centered_full_action_dqn,808,9,112.29494395945608,122.92489350516769,34.28359295427799,78.01135093067228,1.694779728539288,20809.678718566895,0.0,29.0,17.0,1.0,0.9547619047619048,0.6133313812315464,0.6088171005249023,0.015047607419546694,0.85
centered_full_action_dqn,808,10,98.97652438431979,120.74776903963607,36.08726937323809,62.88925498127937,1.6935463743284345,21313.284381866455,0.0,27.0,0.0,1.0,0.9502380952380952,0.4673530124127865,0.46504371613264084,0.00769764682627283,0.85
centered_full_action_dqn,808,11,117.57076078653336,120.4830183518775,41.65941135585308,75.91134917736053,1.7184641072526574,23580.532550811768,0.0,32.0,0.0,0.0,0.9457142857142857,0.3435788042843342,0.3398643583059311,0.012381479144096375,0.85
centered_full_action_dqn,808,12,168.66913644167434,124.18964282032341,45.43177789449692,123.23735844286932,1.921624361537397,26791.085662841797,0.0,36.0,30.0,2.0,0.9411904761904761,0.28412517439574003,0.2810716275125742,0.010178489494137466,0.85
centered_full_action_dqn,808,13,118.26822634514483,123.7666845006678,38.78879174590111,79.47943419691235,1.7712480314075947,22929.47784423828,0.0,34.0,1.0,1.0,0.9366666666666666,0.2530854754149914,0.25025057699531317,0.009449665434658527,0.85
centered_full_action_dqn,808,14,111.17720331443435,122.9273857549189,35.523918345570564,75.65328483475334,1.7355065708979964,21560.633697509766,0.0,30.0,1.0,3.0,0.9321428571428572,0.2412988655269146,0.23867025319486856,0.008762035460676998,0.85
centered_full_action_dqn,808,15,105.40628565117046,121.8323169984346,36.94387786090374,68.46240740283653,1.7679618066176772,22769.581100463867,0.0,29.0,7.0,1.0,0.9276190476190476,0.5084760123863816,0.5057277046144009,0.009161018271697685,0.85
centered_full_action_dqn,808,16,147.68526150387618,123.35307843993117,43.30857942998409,104.37668219310137,1.8480346594005823,25867.769119262695,0.0,37.0,30.0,0.0,0.9230952380952381,0.5567994229495525,0.5528510063886642,0.01316138997208327,0.85
