variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss,preview_transition_scale
centered_full_action_dqn,803,0,126.56914693298512,126.56914693298512,40.373559042811394,86.19558789017374,1.812290801666677,24519.454959869385,0.0,33.0,18.0,1.0,0.9954761904761905,,,,1.15
centered_full_action_dqn,803,1,116.65954805910587,121.6143474960455,40.966013208031654,75.69353401660919,1.772573790512979,24070.86985015869,0.0,32.0,0.0,0.0,0.9909523809523809,1.4312797784805298,1.4101800918579102,0.0703321248292923,1.15
centered_full_action_dqn,803,2,112.86663095802069,118.69844198337057,36.8605647161603,76.00606634616852,1.7408397253602743,22225.023178100586,0.0,32.0,0.0,2.0,0.9864285714285714,1.2767693996429443,1.2574358582496643,0.06444510980509222,1.15
centered_full_action_dqn,803,3,109.10437506437302,116.29992525362118,37.370875775814056,71.73349916934967,1.779262276366353,23010.347862243652,0.0,28.0,0.0,0.0,0.981904761904762,1.183897402137518,1.1688679456710815,0.05009815376251936,1.15
centered_full_action_dqn,803,4,118.36752527228758,116.71344525735446,39.12246673554182,79.24505808226034,1.782367411069572,24147.295906066895,0.0,33.0,2.0,4.0,0.9773809523809524,1.0028456710278988,0.9941324479877949,0.029044077266007662,1.15
centered_full_action_dqn,803,5,114.1942585430715,116.29358080497396,40.780178248882294,73.41408063691588,1.7373191062361002,23903.078411102295,0.0,33.0,9.0,1.0,0.9728571428571429,0.8195517174899578,0.8156256265938282,0.013086953607853502,1.15
centered_full_action_dqn,803,6,131.8248957629787,118.51234008468893,42.409882619977,89.41501321750755,1.8518789745867252,24986.633422851562,0.0,33.0,20.0,2.0,0.9683333333333334,0.6895561516284943,0.6860505640506744,0.011685303994454443,1.15
centered_full_action_dqn,803,7,103.28488297760487,116.60890794630342,35.576708532869816,67.70817437767982,1.6629637274891138,21044.180141448975,0.0,29.0,0.0,1.0,0.9638095238095238,0.7127902880311012,0.7048613354563713,0.0264298259280622,1.15
centered_full_action_dqn,803,8,160.70151222868225,121.50808619990107,37.63264708220959,123.06886510176915,1.8123985305428505,23346.876182556152,0.0,34.0,24.0,1.0,0.9592857142857143,0.6920319423079491,0.6830237880349159,0.030027183587662876,1.15
centered_full_action_dqn,803,9,136.0543340394988,122.96271098386084,43.78086903691292,92.27346470456267,1.8431670423597097,25905.861320495605,0.0,35.0,10.0,0.0,0.9547619047619048,0.5675144474953413,0.5619414392858744,0.018576714326627553,1.15
centered_full_action_dqn,803,10,139.8787643081709,124.50053401334358,42.760577499866486,97.1181866592928,1.8235570713877678,25349.561115264893,0.0,33.0,13.0,1.0,0.9502380952380952,0.4381933659315109,0.4322355631738901,0.01985934772528708,1.15
centered_full_action_dqn,803,11,123.3247614582377,124.40255296708476,40.50675140321255,82.81800966759496,1.779355769045651,24285.818252563477,0.0,34.0,6.0,1.0,0.9457142857142857,0.31315993424504995,0.30734806321561337,0.019372897339053452,1.15
centered_full_action_dqn,803,12,121.89017038750292,124.20929276865537,38.02125243842602,83.86891753184439,1.7512023355811834,22570.571769714355,0.0,32.0,17.0,2.0,0.9411904761904761,0.25961412489414215,0.25449472665786743,0.017064662999473512,1.15
centered_full_action_dqn,803,13,116.34188342094421,123.64733495810458,41.35528740286827,74.98659613728523,1.8230160865932703,24270.687814712524,0.0,32.0,0.0,1.0,0.9366666666666666,0.22031414601951838,0.2152852639555931,0.016762939339969307,1.15
centered_full_action_dqn,803,14,110.25123473405839,122.75426160983484,41.28057272732258,68.97066217064858,1.6889484664425254,22863.07145690918,0.0,29.0,0.0,1.0,0.9321428571428572,0.20266915578395128,0.19836662150919437,0.014341780391987413,1.15
centered_full_action_dqn,803,15,176.50062576629992,126.11340936961389,39.488406635820866,137.0122191602814,1.8478774996474385,24952.99614715576,0.0,33.0,24.0,1.0,0.9276190476190476,0.4969958160072565,0.49296078458428383,0.013450107770040631,1.15
centered_full_action_dqn,803,16,150.6899948944148,127.55909087107275,43.92412093281746,106.76587376788225,1.8403789354488254,25836.655059814453,0.0,36.0,21.0,3.0,0.9230952380952381,0.601541493088007,0.5973175745457411,0.014079726883210242,1.15
centered_full_action_dqn,803,17,115.47791690536835,126.88791453964473,40.49433731287718,74.98357880272961,1.8051093658432364,24627.49351501465,0.0,31.0,4.0,1.0,0.9185714285714286,0.3955297963693738,0.3911239178851247,0.014686271431855857,1.15
centered_full_action_dqn,803,18,117.3311647282979,126.38492770746859,41.362035632133484,75.96912876833888,1.78192950040102,24269.0771484375,0.0,32.0,2.0,1.0,0.914047619047619,0.25915970467031,0.2546664336696267,0.014977570623159409,1.15
centered_full_action_dqn,803,19,125.05730227668941,126.31854643592962,36.397052966058254,88.66024998863399,1.801016865298152,22722.151803970337,0.0,33.0,9.0,4.0,0.9095238095238095,0.23395612463355064,0.22990342788398266,0.013508985517546535,1.15
centered_full_action_dqn,803,20,118.39444909921967,125.90981154424139,40.82652276754379,77.56792560151898,1.7576315747573972,24254.61566543579,0.0,33.0,4.0,0.0,0.905,0.24194954335689545,0.2380246752873063,0.013082898047287017,1.15
centered_full_action_dqn,803,21,94.1807447373867,124.7858713781554,32.35458715260029,61.82615718245506,1.5776949375867844,19029.37318611145,0.0,26.0,0.0,0.0,0.9004761904761904,0.2274964703246951,0.22344690654426813,0.013498540211003274,1.15
centered_full_action_dqn,803,22,129.38173133595305,125.61162639705205,40.721605107188225,88.66012596054392,1.8651108425110579,24422.79086303711,0.0,36.0,8.0,0.0,0.895952380952381,0.19367071986198425,0.18983972864225507,0.012769966677296907,1.15
centered_full_action_dqn,803,23,142.5007167504275,127.28144348135474,41.929728373885155,100.57098840634468,1.8774807220324874,25096.63311767578,0.0,35.0,16.0,0.0,0.8914285714285715,0.5935731986537576,0.5889248261228204,0.01549456489738077,1.15
centered_full_action_dqn,803,24,122.8608204126358,127.50610823837219,40.17149421572685,82.68932600319386,1.7504473105072975,22456.993719100952,0.0,37.0,0.0,0.0,0.8869047619047619,0.593868400901556,0.5888879392296076,0.01660154270939529,1.15
centered_full_action_dqn,803,25,122.91064959464555,127.94192779095086,41.068379655480385,81.8422697752524,1.7782209469005466,23099.97970199585,0.0,35.0,6.0,0.0,0.8823809523809524,0.3608921328559518,0.3557303324341774,0.017206004937179387,1.15
centered_full_action_dqn,803,26,121.68989965048718,127.4351779853263,40.55397692322731,81.13592248884129,1.7990123508498073,23965.70351409912,0.0,33.0,6.0,0.0,0.8778571428571429,0.28376611694693565,0.2794986553490162,0.014224871410988271,1.15
centered_full_action_dqn,803,27,111.62044870257378,127.85195627157475,35.55787955224514,76.06256850957871,1.7327076885849237,21009.422241210938,0.0,33.0,0.0,3.0,0.8733333333333333,0.2728973040357232,0.26792308036237955,0.01658075297018513,1.15
