variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss,preview_transition_scale
centered_full_action_dqn,800,0,94.0885107010603,94.0885107010603,32.5539718195796,61.53453911244869,1.5966471321880817,19501.27227783203,0.0,27.0,0.0,1.0,0.9954761904761905,,,,0.85
centered_full_action_dqn,800,1,128.3850552788421,111.2367829899512,38.924802139401436,89.46025351196967,1.817434954456985,23681.626007080078,0.0,33.0,7.0,0.0,0.9909523809523809,1.2730458974838257,1.2632783651351929,0.03255841135978699,0.85
centered_full_action_dqn,800,2,135.99080929555495,119.4881250918191,42.28894439339638,93.70186490215858,1.8254870530217886,25071.6439743042,0.0,34.0,11.0,1.0,0.9864285714285714,1.1575219482183456,1.1474625393748283,0.03353132330812514,0.85
centered_full_action_dqn,800,3,197.12242056135764,138.89669895920375,45.69337148964405,151.42904902701005,1.9816556554287672,27487.231861114502,0.0,38.0,26.0,3.0,0.981904761904762,1.2009452506899834,1.1897162981331348,0.037429809337481856,0.85
centered_full_action_dqn,800,4,126.37339404446512,136.39203797625603,42.05064341425896,84.3227516881886,1.8334336811676621,24512.450286865234,0.0,36.0,4.0,2.0,0.9773809523809524,1.2109295763075352,1.1991951391100883,0.03911479143425822,0.85
centered_full_action_dqn,800,5,124.640843886137,134.43350562790286,41.682585686445236,82.95825806558132,1.7404389306902885,23549.853023529053,0.0,34.0,0.0,2.0,0.9728571428571429,0.9066707640886307,0.9008042812347412,0.019554924918338656,0.85
centered_full_action_dqn,800,6,117.81376404124097,132.05925682980828,41.50248270481825,76.31128097879485,1.8106620917096734,24797.368133544922,0.0,29.0,14.0,1.0,0.9683333333333334,0.7476296238601208,0.7452135123312473,0.008053686207858846,0.85
centered_full_action_dqn,800,7,106.306675106287,128.84018411436813,35.27392089366913,71.03275460004807,1.7122670263051987,21751.319847106934,0.0,30.0,0.0,0.0,0.9638095238095238,0.7375617399811745,0.7354255877435207,0.0071205259300768375,0.85
centered_full_action_dqn,800,8,126.5548864454031,128.58626215114978,45.79896692931652,80.75591917335987,1.78752910066396,25585.06314086914,0.0,34.0,0.0,0.0,0.9592857142857143,0.7654890343546867,0.7634825147688389,0.006688370980555192,0.85
centered_full_action_dqn,800,9,106.36005502939224,126.36364143897404,36.60700502991676,69.75304937362671,1.6610061405226588,21195.733402252197,0.0,30.0,0.0,0.0,0.9547619047619048,0.48428891599178314,0.482083348557353,0.007351895415922627,0.85
centered_full_action_dqn,800,10,162.7363121597283,129.67024786813352,43.93055799603462,118.80575428290297,1.8404173562303185,25673.382080078125,0.0,36.0,25.0,1.0,0.9502380952380952,0.3122714925557375,0.31005959678441286,0.007372985244728625,0.85
centered_full_action_dqn,800,11,109.50770538598299,127.99003599462095,35.3956953138113,74.1120098337531,1.6932088900357485,21215.922203063965,0.0,31.0,0.0,2.0,0.9457142857142857,0.2500524306669831,0.24798178300261497,0.00690215133363381,0.85
centered_full_action_dqn,800,12,103.66674553602934,126.11901365165237,37.744524113833904,65.9222207069397,1.6737524839118123,22512.776077270508,0.0,27.0,0.0,1.0,0.9411904761904761,0.2295288685709238,0.22747032437473536,0.0068618206132669,0.85
centered_full_action_dqn,800,13,120.79345029592514,125.73861626910043,40.95026537775993,79.84318548440933,1.7721782801672816,23978.48081970215,0.0,33.0,0.0,0.0,0.9366666666666666,0.1729178475216031,0.17105499655008316,0.006209503917489201,0.85
centered_full_action_dqn,800,14,102.73078003525734,124.20476052017756,38.11715644598007,64.61362375319004,1.7545104268938303,22920.704845428467,0.0,28.0,0.0,1.0,0.9321428571428572,0.15796063235029578,0.15610884688794613,0.006172617868287489,0.85
centered_full_action_dqn,800,15,158.07638166482812,126.32173684171822,42.2532302737236,115.82315125699404,1.8694346826523542,25272.629264831543,0.0,35.0,27.0,1.0,0.9276190476190476,0.5141882738098502,0.5118467258289456,0.007805184606695548,0.85
centered_full_action_dqn,800,16,128.09681319031307,126.42615309751791,41.2764503210783,86.82036175164768,1.8106597382575274,24501.520835876465,0.0,36.0,3.0,1.0,0.9230952380952381,0.5387088041752577,0.5360127929598093,0.008986699336674064,0.85
centered_full_action_dqn,800,17,111.45326128005982,125.5943257743258,39.454117715358734,71.99914413094521,1.7528589516878128,23099.42590713501,0.0,30.0,0.0,2.0,0.9185714285714286,0.30788099486380816,0.30532755702733994,0.0085114520334173,0.85
centered_full_action_dqn,800,18,123.25441689019364,125.47117267516096,44.335659727454185,78.9187572223441,1.7856672499328852,25553.918659210205,0.0,31.0,12.0,0.0,0.914047619047619,0.24776343256235123,0.2451292797923088,0.00878051039762795,0.85
centered_full_action_dqn,800,19,151.59366990140913,126.77729753647336,44.447597056627274,107.14607306829927,1.9531056974083185,27114.680404663086,0.0,35.0,13.0,1.0,0.9095238095238095,0.2394116437062621,0.23661753814667463,0.009313686430687085,0.85
centered_full_action_dqn,800,20,103.03717296719552,127.22473064978014,35.39349792897701,67.64367518723012,1.6127920057624578,20629.323276519775,0.0,30.0,0.0,2.0,0.905,0.20185006922110915,0.19934096466749907,0.008363685541553423,0.85
centered_full_action_dqn,800,21,138.60130182753014,127.73554297721455,38.17453646659851,100.42676534603045,1.7694525308907032,23194.918560028076,0.0,34.0,20.0,1.0,0.9004761904761904,0.22627420164644718,0.22368567995727062,0.008628408599179238,0.85
centered_full_action_dqn,800,22,112.31644365426152,126.55182469514986,38.923225082457066,73.39321869101374,1.7582495445385575,23403.840705871582,0.0,31.0,4.0,1.0,0.895952380952381,0.17606672924011946,0.17350328713655472,0.008544805838027969,0.85
centered_full_action_dqn,800,23,128.243905479618,123.1078989410629,43.70140590518713,84.54249995441053,1.824130973778665,25215.277000427246,0.0,35.0,16.0,1.0,0.8914285714285715,0.5892687626183033,0.586452616378665,0.009387166384840384,0.85
centered_full_action_dqn,800,24,136.3817841189031,123.60831844478477,42.80648033320904,93.57530390490338,1.8267118595540524,25082.05703353882,0.0,38.0,8.0,0.0,0.8869047619047619,0.532196905463934,0.5287724900990725,0.011414706241339445,0.85
centered_full_action_dqn,800,25,98.25953693687916,122.28925309732188,34.54034459590912,63.719191908836365,1.612377092242241,20286.038990020752,0.0,29.0,0.0,0.0,0.8823809523809524,0.34935540799051523,0.34571479726582766,0.012135366327129304,0.85
centered_full_action_dqn,800,26,121.98798043107975,122.49796391681382,42.557871386408806,79.43010922348489,1.764576343819499,24618.132320404053,0.0,33.0,6.0,0.0,0.8778571428571429,0.29111667070537806,0.2876816065981984,0.011450209654867649,0.85
centered_full_action_dqn,800,27,131.83953223513564,123.77460677325625,38.86721768975258,92.97231457518538,1.8632177952677011,24067.23375892639,0.0,33.0,12.0,1.0,0.8733333333333333,0.28254231810569763,0.27917380072176456,0.011228401039261371,0.85
centered_full_action_dqn,800,28,117.50606364011765,123.32216563299198,40.490867003798485,77.01519668102264,1.7816590052098036,23840.494956970215,0.0,34.0,0.0,0.0,0.8688095238095238,0.29153044894337654,0.2884596064686775,0.010236144036753103,0.85
centered_full_action_dqn,800,29,136.58477843109932,124.83340180307735,40.497319251298904,96.08745834533538,1.9084508046507835,24798.663261413574,0.0,36.0,8.0,1.0,0.8642857142857143,0.3103481652215123,0.3067245022393763,0.01207887806231156,0.85
centered_full_action_dqn,800,30,129.9013463381443,123.19165351199815,40.46465639770031,89.43669052158926,1.8203636948019266,24047.102115631104,0.0,37.0,12.0,0.0,0.8597619047619047,0.37602519150823355,0.37293739803135395,0.01029264013050124,0.85
centered_full_action_dqn,800,31,109.43291450071335,123.18791396773466,37.31314389407635,72.11976942944527,1.7430284405127168,21966.725423812866,0.0,31.0,2.0,2.0,0.8552380952380952,0.6907599987462163,0.6869849767535925,0.01258338982006535,0.85
centered_full_action_dqn,800,32,108.91599476337433,123.45037642910191,36.42308972030878,72.49290579557419,1.723094086162746,21972.137496948242,0.0,32.0,0.0,1.0,0.8507142857142858,0.5005468428134918,0.4964934792369604,0.013511221099179238,0.85
centered_full_action_dqn,800,33,122.59443484246731,123.540425656429,41.16182853281498,81.43260592222214,1.7434922382235527,23303.040142059326,0.0,34.0,0.0,0.0,0.8461904761904762,0.4205875191837549,0.4162546768784523,0.014442808518651873,0.85
centered_full_action_dqn,800,34,102.80232766270638,123.54400303780146,37.60039734840393,65.20192977786064,1.7183645367622375,21863.024797439575,0.0,29.0,0.0,0.0,0.8416666666666667,0.3588119288906455,0.3549158163368702,0.012987048248760402,0.85
centered_full_action_dqn,800,35,196.8781168622029,125.48408979767018,47.16499403119087,149.7131228161108,1.9867155039682984,27993.225708007812,0.0,37.0,29.0,0.0,0.8371428571428572,0.3632736010476947,0.35902901366353035,0.01414862071396783,0.85
centered_full_action_dqn,800,36,123.90753147304058,125.27462571180658,38.066230699419975,85.84130047559738,1.7448995560407639,22412.809810638428,0.0,36.0,0.0,2.0,0.8326190476190476,0.26562376506626606,0.262069646269083,0.011847072106320411,0.85
centered_full_action_dqn,800,37,97.30631740391254,124.5672785179992,34.885982275009155,62.420334815979004,1.6057648845016956,20102.96226119995,0.0,27.0,0.0,1.0,0.8280952380952381,0.2802332974970341,0.2763309311121702,0.01300788571825251,0.85
