scenario,comparison,model_seed,difference
nominal,centered_full_action_dqn - standard_dqn,812,0.19575400516390573
nominal,centered_full_action_dqn - standard_dqn,813,-0.15447655402124383
nominal,centered_full_action_dqn - standard_dqn,814,-0.5078884333372145
nominal,centered_full_action_dqn - standard_dqn,815,-3.0004750613868083
nominal,centered_full_action_dqn - standard_dqn,816,-1.0228624565154263
nominal,centered_full_action_dqn - standard_dqn,817,-0.5759782698005438
nominal,centered_full_action_dqn - standard_dqn,818,-0.2917338198795818
nominal,centered_full_action_dqn - standard_dqn,819,-0.8839371310174471
nominal,centered_full_action_dqn - full_action_q_dqn,800,0.1511571083962906
nominal,centered_full_action_dqn - full_action_q_dqn,801,-0.8235787378251587
nominal,centered_full_action_dqn - full_action_q_dqn,802,-0.5425039663165876
nominal,centered_full_action_dqn - full_action_q_dqn,803,0.02258763410151232
nominal,centered_full_action_dqn - full_action_q_dqn,804,-0.8482992447912778
nominal,centered_full_action_dqn - full_action_q_dqn,805,-0.6474879686534365
nominal,centered_full_action_dqn - full_action_q_dqn,806,-0.17678959213196777
nominal,centered_full_action_dqn - full_action_q_dqn,807,0.8916216306388378
nominal,centered_full_action_dqn - full_action_q_dqn,808,0.256488649025556
nominal,centered_full_action_dqn - full_action_q_dqn,809,-0.44589269295335043
nominal,centered_full_action_dqn - full_action_q_dqn,810,-0.8643620817363171
nominal,centered_full_action_dqn - full_action_q_dqn,811,-4.168033425062887
nominal,centered_full_action_dqn - full_action_q_dqn,812,0.2857084032148123
nominal,centered_full_action_dqn - full_action_q_dqn,813,-0.5185756307840421
nominal,centered_full_action_dqn - full_action_q_dqn,814,0.20348184481262876
nominal,centered_full_action_dqn - full_action_q_dqn,815,-1.3855157998576715
nominal,centered_full_action_dqn - full_action_q_dqn,816,0.258510965630407
nominal,centered_full_action_dqn - full_action_q_dqn,817,-0.42727217845617815
nominal,centered_full_action_dqn - full_action_q_dqn,818,-0.07391383379697913
nominal,centered_full_action_dqn - full_action_q_dqn,819,-0.7335774074494736
nominal,immediate_advantage_dqn - standard_dqn,800,0.259404049366708
nominal,immediate_advantage_dqn - standard_dqn,801,-1.2066985077410806
nominal,immediate_advantage_dqn - standard_dqn,802,0.22708753354848454
nominal,immediate_advantage_dqn - standard_dqn,803,-0.4504948950558969
nominal,immediate_advantage_dqn - standard_dqn,804,0.05813336610795261
nominal,immediate_advantage_dqn - standard_dqn,805,-0.6839382734894741
nominal,immediate_advantage_dqn - standard_dqn,806,-0.7457355472445499
nominal,immediate_advantage_dqn - standard_dqn,807,0.35790765687822557
nominal,immediate_advantage_dqn - standard_dqn,808,-2.132044738084076
nominal,immediate_advantage_dqn - standard_dqn,809,-0.4227448824793072
nominal,immediate_advantage_dqn - standard_dqn,810,-0.6146724448353069
nominal,immediate_advantage_dqn - standard_dqn,811,1.1743725702166472
nominal,immediate_advantage_dqn - standard_dqn,812,0.31539883330464136
nominal,immediate_advantage_dqn - standard_dqn,813,-0.5786587911844094
nominal,immediate_advantage_dqn - standard_dqn,814,-1.0979561390727781
nominal,immediate_advantage_dqn - standard_dqn,815,-3.0018238671496533
nominal,immediate_advantage_dqn - standard_dqn,816,-0.7032978259026947
nominal,immediate_advantage_dqn - standard_dqn,817,-0.33771555848420576
nominal,immediate_advantage_dqn - standard_dqn,818,-0.3011968936398546
nominal,immediate_advantage_dqn - standard_dqn,819,0.10612441450356869
nominal,centered_full_action_dqn - immediate_advantage_dqn,800,-0.3056250064820034
nominal,centered_full_action_dqn - immediate_advantage_dqn,801,0.34885740481315963
nominal,centered_full_action_dqn - immediate_advantage_dqn,802,-0.5136332683265294
nominal,centered_full_action_dqn - immediate_advantage_dqn,803,0.08074558369816032
nominal,centered_full_action_dqn - immediate_advantage_dqn,804,-1.2767058440297916
nominal,centered_full_action_dqn - immediate_advantage_dqn,805,-0.09427096396684931
nominal,centered_full_action_dqn - immediate_advantage_dqn,806,0.18472998037935895
nominal,centered_full_action_dqn - immediate_advantage_dqn,807,-0.3388615410774918
nominal,centered_full_action_dqn - immediate_advantage_dqn,808,1.084089706689113
nominal,centered_full_action_dqn - immediate_advantage_dqn,809,0.6071705964952656
nominal,centered_full_action_dqn - immediate_advantage_dqn,810,-0.592502309978002
nominal,centered_full_action_dqn - immediate_advantage_dqn,811,-2.13081869408488
nominal,centered_full_action_dqn - immediate_advantage_dqn,812,-0.11964482814073563
nominal,centered_full_action_dqn - immediate_advantage_dqn,813,0.4241822371631656
nominal,centered_full_action_dqn - immediate_advantage_dqn,814,0.5900677057355637
nominal,centered_full_action_dqn - immediate_advantage_dqn,815,0.0013488057628450179
nominal,centered_full_action_dqn - immediate_advantage_dqn,816,-0.31956463061273155
nominal,centered_full_action_dqn - immediate_advantage_dqn,817,-0.23826271131633803
nominal,centered_full_action_dqn - immediate_advantage_dqn,818,0.009463073760272778
nominal,centered_full_action_dqn - immediate_advantage_dqn,819,-0.9900615455210158
nominal,double_centered_full_action_dqn - double_dqn,800,-0.36259623490273896
nominal,double_centered_full_action_dqn - double_dqn,801,0.6535058187693323
nominal,double_centered_full_action_dqn - double_dqn,802,-0.33158863425254026
nominal,double_centered_full_action_dqn - double_dqn,803,-1.914163690656423
nominal,double_centered_full_action_dqn - double_dqn,804,-0.8735153361409971
nominal,double_centered_full_action_dqn - double_dqn,805,0.40299248106778407
nominal,double_centered_full_action_dqn - double_dqn,806,-1.8992909580469188
nominal,double_centered_full_action_dqn - double_dqn,807,0.7045405834913367
nominal,double_centered_full_action_dqn - double_dqn,808,-0.2171269422024409
nominal,double_centered_full_action_dqn - double_dqn,809,-0.0928375666588579
nominal,double_centered_full_action_dqn - double_dqn,810,-1.0760860371589587
nominal,double_centered_full_action_dqn - double_dqn,811,-1.0113604264706453
nominal,double_centered_full_action_dqn - double_dqn,812,-0.529774871319546
nominal,double_centered_full_action_dqn - double_dqn,813,-0.17337375380100184
nominal,double_centered_full_action_dqn - double_dqn,814,0.2959953877329866
nominal,double_centered_full_action_dqn - double_dqn,815,-4.016735583618285
nominal,double_centered_full_action_dqn - double_dqn,816,-0.061231275945900165
nominal,double_centered_full_action_dqn - double_dqn,817,-0.42212049461900847
nominal,double_centered_full_action_dqn - double_dqn,818,-0.788495320081708
nominal,double_centered_full_action_dqn - double_dqn,819,-1.6555440375208832
thermal_stress,full_action_q_dqn - standard_dqn,800,0.1484369020909071
thermal_stress,full_action_q_dqn - standard_dqn,801,-0.30038351528347107
thermal_stress,full_action_q_dqn - standard_dqn,802,0.04145116209984678
thermal_stress,full_action_q_dqn - standard_dqn,803,-0.14137236721813906
thermal_stress,full_action_q_dqn - standard_dqn,804,0.29541558854282357
thermal_stress,full_action_q_dqn - standard_dqn,805,0.0022537577897310257
thermal_stress,full_action_q_dqn - standard_dqn,806,-0.5652038960158734
thermal_stress,full_action_q_dqn - standard_dqn,807,-0.7021571598947105
thermal_stress,full_action_q_dqn - standard_dqn,808,-1.1389125625789234
thermal_stress,full_action_q_dqn - standard_dqn,809,0.09558290690183924
thermal_stress,full_action_q_dqn - standard_dqn,810,-0.0069245741516397175
thermal_stress,full_action_q_dqn - standard_dqn,811,2.28964042171836
thermal_stress,full_action_q_dqn - standard_dqn,812,-0.11646533742546694
thermal_stress,full_action_q_dqn - standard_dqn,813,0.6251206196099446
thermal_stress,full_action_q_dqn - standard_dqn,814,-0.6049114455282734
thermal_stress,full_action_q_dqn - standard_dqn,815,-1.561972958445537
thermal_stress,full_action_q_dqn - standard_dqn,816,-0.8792855385690928
thermal_stress,full_action_q_dqn - standard_dqn,817,-0.09671128354968062
thermal_stress,full_action_q_dqn - standard_dqn,818,-0.1503276568278693
thermal_stress,full_action_q_dqn - standard_dqn,819,-0.14960471004248177
thermal_stress,centered_full_action_dqn - standard_dqn,800,0.20702466376125983
thermal_stress,centered_full_action_dqn - standard_dqn,801,-0.6074615333974407
thermal_stress,centered_full_action_dqn - standard_dqn,802,0.10644615121185552
thermal_stress,centered_full_action_dqn - standard_dqn,803,-0.4077849756926355
thermal_stress,centered_full_action_dqn - standard_dqn,804,-0.6494789048284275
thermal_stress,centered_full_action_dqn - standard_dqn,805,-0.5310810760408629
thermal_stress,centered_full_action_dqn - standard_dqn,806,-0.4440426358580538
thermal_stress,centered_full_action_dqn - standard_dqn,807,-0.34643850140273
thermal_stress,centered_full_action_dqn - standard_dqn,808,-0.8591521812230383
thermal_stress,centered_full_action_dqn - standard_dqn,809,0.003151891976600041
thermal_stress,centered_full_action_dqn - standard_dqn,810,-0.8475922204554109
thermal_stress,centered_full_action_dqn - standard_dqn,811,-0.32935534007846456
thermal_stress,centered_full_action_dqn - standard_dqn,812,0.1644974993169228
thermal_stress,centered_full_action_dqn - standard_dqn,813,0.1088426097482369
thermal_stress,centered_full_action_dqn - standard_dqn,814,-0.34410339631139664
thermal_stress,centered_full_action_dqn - standard_dqn,815,-2.7179535471647824
thermal_stress,centered_full_action_dqn - standard_dqn,816,-0.46488806203008437
thermal_stress,centered_full_action_dqn - standard_dqn,817,-0.26294643528760275
thermal_stress,centered_full_action_dqn - standard_dqn,818,-0.3688980795070478
thermal_stress,centered_full_action_dqn - standard_dqn,819,-0.35994325190782206
thermal_stress,centered_full_action_dqn - full_action_q_dqn,800,0.058587761670352734
thermal_stress,centered_full_action_dqn - full_action_q_dqn,801,-0.3070780181139696
thermal_stress,centered_full_action_dqn - full_action_q_dqn,802,0.06499498911200874
thermal_stress,centered_full_action_dqn - full_action_q_dqn,803,-0.26641260847449644
thermal_stress,centered_full_action_dqn - full_action_q_dqn,804,-0.9448944933712511
thermal_stress,centered_full_action_dqn - full_action_q_dqn,805,-0.5333348338305939
thermal_stress,centered_full_action_dqn - full_action_q_dqn,806,0.12116126015781958
thermal_stress,centered_full_action_dqn - full_action_q_dqn,807,0.3557186584919805
thermal_stress,centered_full_action_dqn - full_action_q_dqn,808,0.2797603813558851
thermal_stress,centered_full_action_dqn - full_action_q_dqn,809,-0.0924310149252392
thermal_stress,centered_full_action_dqn - full_action_q_dqn,810,-0.8406676463037712
thermal_stress,centered_full_action_dqn - full_action_q_dqn,811,-2.6189957617968247
thermal_stress,centered_full_action_dqn - full_action_q_dqn,812,0.28096283674238975
thermal_stress,centered_full_action_dqn - full_action_q_dqn,813,-0.5162780098617077
thermal_stress,centered_full_action_dqn - full_action_q_dqn,814,0.2608080492168767
thermal_stress,centered_full_action_dqn - full_action_q_dqn,815,-1.1559805887192454
thermal_stress,centered_full_action_dqn - full_action_q_dqn,816,0.4143974765390084
thermal_stress,centered_full_action_dqn - full_action_q_dqn,817,-0.16623515173792214
thermal_stress,centered_full_action_dqn - full_action_q_dqn,818,-0.21857042267917848
thermal_stress,centered_full_action_dqn - full_action_q_dqn,819,-0.2103385418653403
thermal_stress,immediate_advantage_dqn - standard_dqn,800,0.7614110212773113
thermal_stress,immediate_advantage_dqn - standard_dqn,801,0.15570499166845764
thermal_stress,immediate_advantage_dqn - standard_dqn,802,0.3096506509929924
thermal_stress,immediate_advantage_dqn - standard_dqn,803,-0.09439943768083481
thermal_stress,immediate_advantage_dqn - standard_dqn,804,0.24050312802195606
thermal_stress,immediate_advantage_dqn - standard_dqn,805,-0.07003677338362024
thermal_stress,immediate_advantage_dqn - standard_dqn,806,-0.4017810146510499
thermal_stress,immediate_advantage_dqn - standard_dqn,807,0.5806712727993784
thermal_stress,immediate_advantage_dqn - standard_dqn,808,-1.460607055947193
thermal_stress,immediate_advantage_dqn - standard_dqn,809,0.005368126556291486
thermal_stress,immediate_advantage_dqn - standard_dqn,810,-0.6872802724921598
thermal_stress,immediate_advantage_dqn - standard_dqn,811,0.8518904521316273
thermal_stress,immediate_advantage_dqn - standard_dqn,812,-0.014421330615874695
thermal_stress,immediate_advantage_dqn - standard_dqn,813,0.1900095277279661
thermal_stress,immediate_advantage_dqn - standard_dqn,814,-1.1224342937767489
thermal_stress,immediate_advantage_dqn - standard_dqn,815,-2.9102325098961472
thermal_stress,immediate_advantage_dqn - standard_dqn,816,-0.029357568994171857
thermal_stress,immediate_advantage_dqn - standard_dqn,817,0.39308381572364226
thermal_stress,immediate_advantage_dqn - standard_dqn,818,-0.008332952894278378
thermal_stress,immediate_advantage_dqn - standard_dqn,819,0.2052335281669997
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,800,-0.5543863575160515
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,801,-0.7631665250658983
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,802,-0.20320449978113686
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,803,-0.3133855380118007
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,804,-0.8899820328503836
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,805,-0.4610443026572426
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,806,-0.04226162120700394
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,807,-0.9271097742021084
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,808,0.6014548747241548
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,809,-0.002216234579691445
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,810,-0.1603119479632511
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,811,-1.1812457922100918
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,812,0.1789188299327975
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,813,-0.08116691797972919
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,814,0.7783308974653522
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,815,0.1922789627313648
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,816,-0.4355304930359125
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,817,-0.656030251011245
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,818,-0.3605651266127694
thermal_stress,centered_full_action_dqn - immediate_advantage_dqn,819,-0.5651767800748217
thermal_stress,double_centered_full_action_dqn - double_dqn,800,-0.23300518967209882
thermal_stress,double_centered_full_action_dqn - double_dqn,801,-0.67000036433339
thermal_stress,double_centered_full_action_dqn - double_dqn,802,-0.16895610772074576
thermal_stress,double_centered_full_action_dqn - double_dqn,803,-1.0971740147471394
thermal_stress,double_centered_full_action_dqn - double_dqn,804,-0.6397427778691167
thermal_stress,double_centered_full_action_dqn - double_dqn,805,-0.12966515067806483
thermal_stress,double_centered_full_action_dqn - double_dqn,806,-1.4426079119741928
thermal_stress,double_centered_full_action_dqn - double_dqn,807,0.27800897732376484
thermal_stress,double_centered_full_action_dqn - double_dqn,808,-0.5434539361298221
thermal_stress,double_centered_full_action_dqn - double_dqn,809,-0.23526752710341725
thermal_stress,double_centered_full_action_dqn - double_dqn,810,-0.8620556926727261
thermal_stress,double_centered_full_action_dqn - double_dqn,811,-0.17292117573319388
thermal_stress,double_centered_full_action_dqn - double_dqn,812,-0.294723170176141
thermal_stress,double_centered_full_action_dqn - double_dqn,813,0.02128055110573257
thermal_stress,double_centered_full_action_dqn - double_dqn,814,0.49074489273131405
thermal_stress,double_centered_full_action_dqn - double_dqn,815,-4.689947689026596
thermal_stress,double_centered_full_action_dqn - double_dqn,816,-0.8318406920030981
thermal_stress,double_centered_full_action_dqn - double_dqn,817,-0.36219806618987604
thermal_stress,double_centered_full_action_dqn - double_dqn,818,-0.7891833677887803
thermal_stress,double_centered_full_action_dqn - double_dqn,819,-0.8794785102456757
