scenario,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
energy_limited,centered_full_action_dqn_preview_0p85,807,119.61682275503874,28.956768496334554,90.66005431309343,1.4848152060993016,16134.246887874604,732.6087512731552,0.0,38.8,0.0,1.1,0.0,0.19326547309756278,0.0,0.0,0.0,0.18984375,0.81015625
energy_limited,centered_full_action_dqn_preview_0p85,808,122.1866885086894,29.33041051570326,92.85627810269594,1.492479127738625,16270.30885887146,686.2235029548407,0.0,39.8,0.0,0.8,0.0,0.19327784180641175,0.0,0.0,0.0,0.15390625,0.84609375
energy_limited,centered_full_action_dqn_preview_0p85,809,122.70320157751442,29.006384966522454,93.6968166705966,1.4964138094335795,16385.775030899047,829.3034379184246,0.0,39.7,0.0,1.4,0.0,0.1933676518499851,0.0,0.0,0.0,0.24921875,0.75078125
energy_limited,centered_full_action_dqn_preview_0p85,810,117.368284965083,27.90766060054302,89.46062431648373,1.4854123624041677,16233.046616363525,1048.201416821778,0.0,38.25,0.0,1.05,0.0,0.19187453985214234,0.0,0.0,0.05625,0.38828125,0.55546875
energy_limited,centered_full_action_dqn_preview_0p85,811,123.13228996619583,30.056922806799413,93.07536719664931,1.5099843638949095,16423.525877952576,566.1254958212376,0.0,39.4,0.0,0.95,0.0,0.19140402376651763,0.0,0.0,0.0,0.07265625,0.92734375
energy_limited,centered_full_action_dqn_preview_0p85,812,117.22735603511333,27.955814991518857,89.27154101118445,1.4819789620582013,16113.156026649474,951.2821307748557,0.0,38.6,0.0,1.55,0.0,0.19371908158063889,0.0,0.0,0.0,0.325,0.675
energy_limited,centered_full_action_dqn_preview_0p85,813,120.00608207762241,28.66777939759195,91.33830280147494,1.4882539615500718,16165.343975543976,815.8277285292745,0.0,38.9,0.0,1.25,0.0,0.19293628185987471,0.0,0.0,0.00234375,0.240625,0.75703125
energy_limited,centered_full_action_dqn_preview_0p85,814,118.17757171981036,28.801663610339165,89.37590822979807,1.4897851096000523,16471.761204624177,1001.5998113241046,0.0,38.3,0.0,1.05,0.0,0.19201083481311798,0.0,0.0,0.04765625,0.3609375,0.59140625
energy_limited,centered_full_action_dqn_preview_0p85,815,120.67412642043084,28.885205339826644,91.78892119050026,1.4934835304506122,16368.394332790374,825.3411812681704,0.0,39.5,0.0,0.75,0.0,0.19287444427609443,0.0,0.0,0.021875,0.25546875,0.72265625
energy_limited,centered_full_action_dqn_preview_0p85,816,115.85795721806585,27.999545543640853,87.85841168671847,1.4632627080660314,15737.130712509155,801.2249111294747,0.0,37.95,0.0,0.85,0.0,0.19264752343297004,0.0,0.0,0.0,0.23984375,0.76015625
energy_limited,centered_full_action_dqn_preview_0p85,817,118.88703848220408,28.191761358454823,90.69527706712485,1.485554971313104,16251.167381763458,962.2109239093959,0.0,39.15,0.0,1.2,0.0,0.19159081131219863,0.0,0.0,0.00859375,0.33828125,0.653125
energy_limited,centered_full_action_dqn_preview_0p85,818,118.61089885875583,28.359276992455126,90.25162188641727,1.4752116489224136,16044.511691570282,838.640372017771,0.0,38.7,0.0,1.05,0.0,0.19266574531793595,0.0,0.0,0.00546875,0.27578125,0.71875
energy_limited,centered_full_action_dqn_preview_0p85,819,120.49725807756185,29.685691599361597,90.81156653836369,1.4922806116752327,16306.915307331084,613.7580515742302,0.0,38.75,0.0,0.7,0.0,0.19291035011410712,0.0,0.0,0.0,0.11640625,0.88359375
energy_limited,centered_full_action_dqn_preview_1p15,800,119.23611675456166,28.08667268194258,91.14944405175746,1.4736580948811024,15866.084394454956,858.5042758919299,0.0,38.9,0.0,1.35,0.0,0.19240895733237268,0.0,0.0,0.00390625,0.26953125,0.7265625
energy_limited,centered_full_action_dqn_preview_1p15,801,120.05895274020732,29.469052396714687,90.58990047723054,1.494963622186333,16384.8757144928,669.2935204803944,0.0,38.5,0.0,1.1,0.0,0.19363974407315254,0.0,0.0,0.0,0.1546875,0.8453125
energy_limited,centered_full_action_dqn_preview_1p15,802,119.44150079734622,28.353238378092648,91.08826234474779,1.4930483053438366,16365.051691818237,948.3710574448108,0.0,38.95,0.0,1.3,0.0,0.19062342420220374,0.0,0.0,0.0,0.3328125,0.6671875
energy_limited,centered_full_action_dqn_preview_1p15,803,117.05913006618619,27.858553681150077,89.20057647556067,1.463763336185366,15694.2970287323,810.8705908805132,0.0,38.15,0.0,0.75,0.0,0.19376712292432785,0.0,0.0,0.0,0.25,0.75
energy_limited,centered_full_action_dqn_preview_1p15,804,119.50510970301926,28.46264648102224,91.04246315941215,1.47375437929295,15907.71688299179,728.3528477758169,0.0,38.6,0.0,1.2,0.0,0.19290023520588875,0.0,0.0,0.0,0.19453125,0.80546875
energy_limited,centered_full_action_dqn_preview_1p15,805,117.99693677321076,28.514483077079056,89.48245366185904,1.507697750814259,16537.973483181,1038.9184438489378,0.0,38.1,0.0,1.65,0.0,0.1919550970196724,0.0,0.0,0.028125,0.36484375,0.60703125
energy_limited,centered_full_action_dqn_preview_1p15,806,117.53358988739551,28.036502250656486,89.49708752870559,1.480735365115106,15999.925588989257,946.1811001569033,0.0,38.4,0.0,1.45,0.0,0.19300064519047738,0.0,0.0,0.0,0.30859375,0.69140625
energy_limited,centered_full_action_dqn_preview_1p15,807,120.29691881656647,29.386061814427375,90.91085699468852,1.4900761309545487,16269.815709781647,657.080428943038,0.0,38.9,0.0,0.9,0.0,0.19336594715714456,0.0,0.0,0.0,0.1515625,0.8484375
energy_limited,centered_full_action_dqn_preview_1p15,808,119.74467384122313,28.263359677419068,91.481314265877,1.4958727062214165,16307.633016586304,975.8412881270051,0.0,39.15,0.0,1.25,0.0,0.1926097884774208,0.0,0.0,0.028125,0.3328125,0.6390625
energy_limited,centered_full_action_dqn_preview_1p15,809,121.55201195128261,28.52682481408119,93.02518717706204,1.4925263692159205,16244.270015716553,902.424828183651,0.0,39.6,0.0,1.55,0.0,0.19284960106015206,0.0,0.0,0.0,0.2828125,0.7171875
energy_limited,centered_full_action_dqn_preview_1p15,810,116.84395656608044,27.268984485045074,89.57497206538916,1.4802515293005853,15948.700774765015,1065.2772439137102,0.0,38.15,0.0,1.15,0.0,0.1921002060174942,0.0,0.0,0.028125,0.3890625,0.5828125
energy_limited,centered_full_action_dqn_preview_1p15,811,120.202579716295,28.765885028988123,91.43669484339655,1.4870903874281793,16058.939301872253,750.0546089708805,0.0,38.8,0.0,1.5,0.0,0.19203855469822884,0.0,0.0,0.0,0.190625,0.809375
energy_limited,centered_full_action_dqn_preview_1p15,812,116.79338310234247,27.776310196891426,89.01707291811705,1.4842685146257282,16151.045356464387,1032.49371162951,0.0,38.65,0.0,1.6,0.0,0.19310044273734092,0.0,0.0,0.0,0.36796875,0.63203125
energy_limited,centered_full_action_dqn_preview_1p15,813,119.31506603851915,28.32008851878345,90.99497757412493,1.4889348520431667,16129.212613391875,885.4918566212058,0.0,38.85,0.0,1.35,0.0,0.19265358299016952,0.0,0.0,0.009375,0.28125,0.709375
energy_limited,centered_full_action_dqn_preview_1p15,814,117.32746799141168,28.019868114590643,89.30759992599488,1.479697399586439,16106.902384281158,1018.4333894811571,0.0,38.3,0.0,1.1,0.0,0.1921501949429512,0.0,0.0,0.009375,0.359375,0.63125
energy_limited,centered_full_action_dqn_preview_1p15,815,119.3328584664315,28.350939559191467,90.98191893294454,1.488897952856496,16332.528228950501,936.7701153486967,0.0,39.25,0.0,0.95,0.0,0.19287444427609443,0.0,0.0,0.0,0.33203125,0.66796875
energy_limited,centered_full_action_dqn_preview_1p15,816,114.66379524491727,27.478225922212005,87.185569306314,1.4614092940464616,15727.974308204652,909.9189529120922,0.0,37.75,0.0,1.0,0.0,0.19226738512516023,0.0,0.0,0.0,0.3125,0.6875
energy_limited,centered_full_action_dqn_preview_1p15,817,119.29368185169994,28.652178590744732,90.64150312647223,1.4823535777628423,16212.177398872376,862.7026333771646,0.0,39.15,0.0,1.25,0.0,0.19166392162442208,0.0,0.0,0.021875,0.27265625,0.70546875
energy_limited,centered_full_action_dqn_preview_1p15,818,118.53907888233661,28.371911370381714,90.167167654261,1.4715795632917434,15944.448368644715,798.2372183538973,0.0,38.6,0.0,0.95,0.0,0.1925114192068577,0.0,0.0,0.0046875,0.24765625,0.74765625
energy_limited,centered_full_action_dqn_preview_1p15,819,120.44747110195458,29.62184525206685,90.82562583833933,1.4909113385248929,16305.05070066452,628.2743149995804,0.0,38.85,0.0,0.7,0.0,0.19242409914731978,0.0,0.0,0.0,0.12734375,0.87265625
energy_limited,standard_dqn,800,119.10691261015832,27.940700088068844,91.1662126185745,1.476753907231614,15870.692154502869,885.0335683912039,0.0,38.9,0.0,1.3,0.0,0.19240895733237268,0.0,0.0,0.0,0.28125,0.71875
energy_limited,standard_dqn,801,120.86348358981311,29.6509619705379,91.21252158164978,1.4988557489123195,16427.110181999207,637.0237525641918,0.0,38.75,0.0,1.05,0.0,0.19363974407315254,0.0,0.0,0.0,0.13203125,0.86796875
energy_limited,standard_dqn,802,120.3413718546927,28.989544382691385,91.35182746306063,1.4941396070178599,16457.528276348115,865.0795527890325,0.0,39.15,0.0,1.1,0.0,0.19153287410736083,0.0,0.0,0.02578125,0.2828125,0.69140625
energy_limited,standard_dqn,803,118.3198449844122,28.55462707579136,89.7652179980278,1.4712359611410648,15887.96559562683,728.3037326365709,0.0,38.35,0.0,0.55,0.0,0.19345005750656127,0.0,0.0,0.01796875,0.203125,0.77890625
energy_limited,standard_dqn,804,121.07997851870955,28.99251349307597,92.08746523723006,1.4828921507578343,16075.619404888153,678.6944459617138,0.0,38.95,0.0,1.25,0.0,0.19290023520588875,0.0,0.0,0.00390625,0.1625,0.83359375
energy_limited,standard_dqn,805,118.25361318022013,28.855276427976786,89.39833665221929,1.4945555478800088,16341.048163986206,873.486658448726,0.0,38.05,0.0,1.45,0.0,0.19149230197072029,0.0,0.0,0.01796875,0.265625,0.71640625
energy_limited,standard_dqn,806,119.26382680527865,29.477553853020073,89.78627295300365,1.4881614579819142,16285.180804061889,715.1418229065836,0.0,38.45,0.0,1.05,0.0,0.1934212364256382,0.0,0.0,0.02109375,0.18125,0.79765625
energy_limited,standard_dqn,807,120.59879852205515,29.576881071925165,91.02191741138697,1.4935338879935443,16326.960519695282,645.5387122809886,0.0,38.95,0.0,0.9,0.0,0.19336594715714456,0.0,0.0,0.0,0.14140625,0.85859375
energy_limited,standard_dqn,808,123.07995018541813,30.154784727469085,92.92516553357244,1.5064511423930527,16626.67606058121,705.2210605572909,0.0,39.8,0.0,0.8,0.0,0.19314716383814812,0.0,0.0,0.06171875,0.16015625,0.778125
energy_limited,standard_dqn,809,121.6356014086306,28.595169572159648,93.04043195754289,1.4926762389950454,16273.896222305299,910.5440854549408,0.0,39.5,0.0,1.55,0.0,0.1933676518499851,0.0,0.0,0.0,0.2921875,0.7078125
energy_limited,standard_dqn,810,116.68284620001911,26.745944272354244,89.93690200328828,1.4850858659949153,15893.42977361679,1145.7558840215206,0.0,38.25,0.0,1.4,0.0,0.19187453985214234,0.0,0.0,0.0,0.43359375,0.56640625
energy_limited,standard_dqn,811,121.92324509307741,29.540620321035384,92.38262476459145,1.499877941654995,16257.876848220825,629.0200539052487,0.0,39.2,0.0,1.25,0.0,0.19203855469822884,0.0,0.0,0.0,0.1140625,0.8859375
energy_limited,standard_dqn,812,117.49882720798254,28.17565338462591,89.32317386358976,1.4774178232531994,16088.855663776398,909.7089629620314,0.0,38.65,0.0,1.45,0.0,0.19385460242629052,0.0,0.0,0.0,0.30234375,0.69765625
energy_limited,standard_dqn,813,119.12468885727226,28.190990544110537,90.93369826547801,1.4902631517965346,16221.860584449769,977.1598612755537,0.0,38.8,0.0,1.5,0.0,0.19255452901124953,0.0,0.0,0.0,0.3375,0.6625
energy_limited,standard_dqn,814,117.89109291434288,27.769961175322532,90.1211317524314,1.4937047339510172,16311.22025899887,1177.6526682645083,0.0,38.55,0.0,1.5,0.0,0.19201083481311798,0.0,0.0,0.00078125,0.4578125,0.54140625
energy_limited,standard_dqn,815,123.55005578689277,30.073104854859412,93.47695099666714,1.5059241387527436,16526.81364336014,638.3188835378736,0.0,39.9,0.0,0.6,0.0,0.19358968436717988,0.0,0.0,0.025,0.1265625,0.8484375
energy_limited,standard_dqn,816,114.73728183880448,27.08588120751083,87.65140061154962,1.4955328332725912,16123.24363412857,1146.646611213684,0.0,37.8,0.0,1.5,0.0,0.19214790612459182,0.0,0.0,0.01328125,0.4359375,0.55078125
energy_limited,standard_dqn,817,119.33558696895838,28.42536189369857,90.91022483274341,1.4807431042660029,16102.75848531723,837.588553622365,0.0,39.2,0.0,1.05,0.0,0.19163858741521836,0.0,0.0,0.00078125,0.25390625,0.7453125
energy_limited,standard_dqn,818,119.47118332497776,28.99070901572704,90.48047441318631,1.4746937558520585,16011.113506412506,682.4061144806444,0.0,38.8,0.0,0.9,0.0,0.19320783838629724,0.0,0.0,0.0046875,0.17734375,0.81796875
energy_limited,standard_dqn,819,120.72655962109566,29.704583443142475,91.02197612076998,1.4926987997721881,16318.295445728301,610.3580181479454,0.0,38.9,0.0,0.75,0.0,0.19291949048638343,0.0,0.0,0.0,0.11484375,0.88515625
link_limited,centered_full_action_dqn_exact,800,101.7431568595022,31.362812775745986,70.38034418582916,1.6872689036652446,19561.27545557022,598.1990829743445,0.0,30.25,0.0,0.85,0.0,0.19290008693933486,0.0,0.0,0.0109375,0.11015625,0.87890625
link_limited,centered_full_action_dqn_exact,801,104.61250798135995,32.4936209294945,72.11888706415893,1.7100520207546652,20131.34728307724,536.1447305701673,0.0,30.65,0.0,0.75,0.0,0.19363974407315254,0.0,0.0,0.0125,0.06484375,0.92265625
link_limited,centered_full_action_dqn_exact,802,101.15520610712468,31.602496830001474,69.55270930841564,1.7070785416290164,19943.14350166321,650.7371686756611,0.0,30.1,0.0,1.0,0.0,0.1919820323586464,0.0,0.0,0.0,0.1390625,0.8609375
link_limited,centered_full_action_dqn_exact,803,98.93351683489979,31.06929306089878,67.86422390028835,1.6782033604104072,19414.83576889038,585.4067651927471,0.0,29.75,0.0,0.5,0.0,0.19376712292432785,0.0,0.0,0.0,0.1046875,0.8953125
link_limited,centered_full_action_dqn_exact,804,101.90182127818466,31.70970539562404,70.19211604759097,1.6915717937983572,19711.20181827545,563.2214870788157,0.0,30.35,0.0,1.1,0.0,0.19290023520588875,0.0,0.0,0.01171875,0.08671875,0.9015625
link_limited,centered_full_action_dqn_exact,805,102.00417162686587,31.987484046816824,70.01668762102723,1.7230794588569551,20185.18239850998,652.0331503674388,0.0,29.95,0.0,0.95,0.0,0.19182921051979065,0.0,0.0,0.00703125,0.125,0.86796875
link_limited,centered_full_action_dqn_exact,806,101.14213405974209,31.81001541875303,69.33211866557598,1.6957344814203679,19782.29833612442,632.0246819987893,0.0,29.85,0.0,1.05,0.0,0.1934212364256382,0.0,0.0,0.00390625,0.121875,0.87421875
link_limited,centered_full_action_dqn_exact,807,102.98293033622205,32.34221018441021,70.64072020173073,1.697331402823329,19844.32748670578,525.7989720314741,0.0,29.95,0.0,0.9,0.0,0.19368576407432556,0.0,0.0,0.0,0.0515625,0.9484375
link_limited,centered_full_action_dqn_exact,808,104.03673204563559,32.19980599023402,71.83692605689168,1.698890933021903,19878.67387371063,561.8512228816747,0.0,30.8,0.0,0.6,0.0,0.19337935522198677,0.0,0.0,0.0,0.0703125,0.9296875
link_limited,centered_full_action_dqn_exact,809,105.04896953299642,32.142759528383614,72.90620995879173,1.7178540145978332,20194.220286178588,650.5220326721668,0.0,31.1,0.0,1.2,0.0,0.1933676518499851,0.0,0.0,0.0,0.134375,0.865625
link_limited,centered_full_action_dqn_exact,810,100.7382151196152,30.975093356147408,69.7631217828393,1.704587790975347,19760.065763282775,716.0854215562343,0.0,30.1,0.0,0.8,0.0,0.19227258563041688,0.0,0.0,0.0171875,0.17734375,0.80546875
link_limited,centered_full_action_dqn_exact,811,103.61597028382123,31.906917030364276,71.70905326351524,1.699469179334119,19823.806013679503,551.9994113326072,0.0,30.45,0.0,1.0,0.0,0.19203855469822884,0.0,0.0,0.0,0.06953125,0.93046875
link_limited,centered_full_action_dqn_exact,812,99.83135680936277,31.19059301838279,68.64076372280718,1.7157033830881119,20035.163282012938,724.6574086397886,0.0,29.65,0.0,1.05,0.0,0.19385460242629052,0.0,0.0,0.0,0.184375,0.815625
link_limited,centered_full_action_dqn_exact,813,103.0313974931091,31.901761634647848,71.12963582791389,1.7024291386362165,19856.8290391922,632.7973734103143,0.0,30.7,0.0,1.0,0.0,0.19337305128574372,0.0,0.0,0.01328125,0.1203125,0.86640625
link_limited,centered_full_action_dqn_exact,814,101.619360377118,32.14483471252024,69.47452548354865,1.707847246946767,20143.189491271973,700.2511863280088,0.0,29.9,0.0,0.75,0.0,0.19209640249609947,0.0,0.0,0.0484375,0.1734375,0.778125
link_limited,centered_full_action_dqn_exact,815,101.51939549222588,31.72575871963054,69.79363689422607,1.699368591606617,19855.02348651886,611.9409760732203,0.0,30.2,0.0,0.55,0.0,0.19287444427609443,0.0,0.0,0.00390625,0.11328125,0.8828125
link_limited,centered_full_action_dqn_exact,816,97.97258393406868,31.071886770054697,66.90069719195365,1.6728938478976487,19347.590844249724,594.0900043100119,0.0,29.15,0.0,0.7,0.0,0.19264752343297004,0.0,0.0,0.0,0.1078125,0.8921875
link_limited,centered_full_action_dqn_exact,817,102.54974720858038,31.82197842411697,70.72776862576605,1.7047477114014327,19954.361837005614,612.4052142269909,0.0,30.45,0.0,0.6,0.0,0.19251176863908767,0.0,0.0,0.0046875,0.109375,0.8859375
link_limited,centered_full_action_dqn_exact,818,101.26776764221489,31.089306169375778,70.17846148923039,1.688602654216811,19543.657871246338,651.1629647195339,0.0,29.9,0.0,1.0,0.0,0.1923563502728939,0.0,0.0,0.0,0.1421875,0.8578125
link_limited,centered_full_action_dqn_exact,819,100.24961801096796,32.14550892617554,68.10410915240645,1.688705159164965,19717.7827290535,523.7247377455235,0.0,29.7,0.0,0.7,0.0,0.19291949048638343,0.0,0.0,0.0,0.04921875,0.95078125
link_limited,centered_full_action_dqn_preview_0p85,800,101.45806798771024,31.016919580847023,70.4411483591795,1.6867185708135366,19493.213879585266,633.4708684496582,0.0,30.25,0.0,0.9,0.0,0.19264742732048035,0.0,0.0,0.00078125,0.13203125,0.8671875
link_limited,centered_full_action_dqn_preview_0p85,801,104.06664178773761,32.24180543497205,71.82483654871584,1.706791694369167,20059.62704820633,546.4954155921936,0.0,30.55,0.0,0.8,0.0,0.19363974407315254,0.0,0.0,0.0,0.0703125,0.9296875
link_limited,centered_full_action_dqn_preview_0p85,802,101.69018018335103,31.816740126535297,69.873439797163,1.706350929522887,19969.475466918946,627.2684038639069,0.0,30.3,0.0,1.0,0.0,0.1921844594180584,0.0,0.0,0.0,0.12265625,0.87734375
link_limited,centered_full_action_dqn_preview_0p85,803,99.02551843434573,31.186528768390417,67.83898987680674,1.6745830840431153,19351.474901485442,566.1384118258953,0.0,29.8,0.0,0.5,0.0,0.19388239905238153,0.0,0.0,0.0,0.0875,0.9125
link_limited,centered_full_action_dqn_preview_0p85,804,101.99093483626842,31.8568178370595,70.134117090106,1.6888684634119273,19681.52825527191,531.8650325223804,0.0,30.35,0.0,1.05,0.0,0.19290023520588875,0.0,0.0,0.003125,0.0640625,0.9328125
link_limited,centered_full_action_dqn_preview_0p85,805,101.8705791181326,32.0458703044802,69.82470888704061,1.7327805694192648,20416.274133586885,704.8621769145132,0.0,29.9,0.0,1.1,0.0,0.19193588942289352,0.0,0.0,0.01796875,0.1671875,0.81484375
link_limited,centered_full_action_dqn_preview_0p85,806,101.00220606900751,31.82334308773279,69.17886308744549,1.6940095120109617,19744.16191740036,614.7172996789217,0.0,29.8,0.0,1.05,0.0,0.19321633353829384,0.0,0.0,0.0,0.11015625,0.88984375
link_limited,centered_full_action_dqn_preview_0p85,807,102.5215534054488,32.03652799092233,70.48502542346716,1.6942330814898015,19797.307231044768,559.8942331641913,0.0,30.0,0.0,0.9,0.0,0.19368576407432556,0.0,0.0,0.0,0.07734375,0.92265625
link_limited,centered_full_action_dqn_preview_0p85,808,104.28371266767383,32.334315770491955,71.94939687222242,1.699257033597678,19907.115184020997,545.073212698102,0.0,30.85,0.0,0.6,0.0,0.1935100331902504,0.0,0.0,0.0,0.06015625,0.93984375
link_limited,centered_full_action_dqn_preview_0p85,809,105.1714039516449,32.25187906511128,72.91952486082911,1.7121699499897658,20118.950375556946,601.968926000595,0.0,31.15,0.0,1.0,0.0,0.1933676518499851,0.0,0.0,0.0,0.10625,0.89375
link_limited,centered_full_action_dqn_preview_0p85,810,101.67783804260195,31.775114723294973,69.90272338747978,1.7066771117504687,20072.509890270234,694.0544222302735,0.0,30.15,0.0,0.5,0.0,0.19227258563041688,0.0,0.0,0.0625,0.1734375,0.7640625
link_limited,centered_full_action_dqn_preview_0p85,811,104.78372695751489,32.42382264770568,72.35990421146155,1.7056392335798591,19929.953108978272,500.6408133506775,0.0,30.65,0.0,0.9,0.0,0.19203855469822884,0.0,0.0,0.0,0.0296875,0.9703125
link_limited,centered_full_action_dqn_preview_0p85,812,99.19336225055159,31.272278740629552,67.92108340710402,1.703995279315859,19908.874339866637,665.7791370600462,0.0,29.35,0.0,0.9,0.0,0.19385460242629052,0.0,0.0,0.0,0.15,0.85
link_limited,centered_full_action_dqn_preview_0p85,813,102.71071145042777,31.82287931703031,70.8878320939094,1.6963677639141679,19768.488209342955,613.6128595087678,0.0,30.6,0.0,0.9,0.0,0.19301798790693284,0.0,0.0,0.00625,0.1078125,0.8859375
link_limited,centered_full_action_dqn_preview_0p85,814,102.00609476663172,32.64974745772779,69.35634719714523,1.7022482596337796,20210.16982650757,657.1864779893309,0.0,29.8,0.0,0.7,0.0,0.1921501949429512,0.0,0.0,0.07109375,0.14765625,0.78125
link_limited,centered_full_action_dqn_preview_0p85,815,102.12513316348195,32.1504587603733,69.97467451170087,1.7084560787305236,20098.107918167116,623.6848910812289,0.0,30.3,0.0,0.5,0.0,0.19287444427609443,0.0,0.0,0.034375,0.11953125,0.84609375
link_limited,centered_full_action_dqn_preview_0p85,816,97.70208646886051,31.037708485499024,66.66437807798386,1.6703775061760098,19320.49302148819,595.3552192837,0.0,29.05,0.0,0.65,0.0,0.19264752343297004,0.0,0.0,0.0,0.10859375,0.89140625
link_limited,centered_full_action_dqn_preview_0p85,817,102.68209584333003,31.86722667887807,70.8148690508306,1.7118349449709058,20085.458916664124,647.8029596835374,0.0,30.45,0.0,0.65,0.0,0.19202126935124397,0.0,0.0,0.01953125,0.13125,0.84921875
link_limited,centered_full_action_dqn_preview_0p85,818,101.4046039428562,31.338706237077712,70.0658976521343,1.6842456127982586,19564.394997787476,628.9466850750148,0.0,29.75,0.0,0.9,0.0,0.19266574531793595,0.0,0.0,0.0078125,0.1328125,0.859375
link_limited,centered_full_action_dqn_preview_0p85,819,100.46460721865296,32.26335285995155,68.20125437825918,1.690418211882934,19747.413702869417,513.1791705727577,0.0,29.75,0.0,0.7,0.0,0.19291035011410712,0.0,0.0,0.0,0.040625,0.959375
link_limited,centered_full_action_dqn_preview_1p15,800,101.4547885695845,31.227406099811198,70.22738250404596,1.6843773348722606,19501.802264595033,614.7966885440052,0.0,30.2,0.0,0.9,0.0,0.19290008693933486,0.0,0.0,0.00859375,0.12109375,0.8703125
link_limited,centered_full_action_dqn_preview_1p15,801,104.65410784326494,32.27220373041928,72.38190419703723,1.710027701361105,20098.813197612762,546.8868269503116,0.0,30.75,0.0,0.75,0.0,0.19363974407315254,0.0,0.0,0.00078125,0.0734375,0.92578125
link_limited,centered_full_action_dqn_preview_1p15,802,101.49382887244225,31.65063965804875,69.84318918794393,1.7155943014658988,20115.887398910523,678.6782802343369,0.0,30.35,0.0,1.1,0.0,0.1919820323586464,0.0,0.0,0.0,0.1609375,0.8390625
link_limited,centered_full_action_dqn_preview_1p15,803,98.99857311606408,31.07430004179478,67.924273134619,1.6784628928638994,19410.68534784317,591.9111032418907,0.0,29.75,0.0,0.5,0.0,0.1938383772969246,0.0,0.0,0.003125,0.10703125,0.88984375
link_limited,centered_full_action_dqn_preview_1p15,804,102.02026582412421,31.606218870356678,70.41404687702655,1.6895157421939075,19643.760660743712,559.2997572988272,0.0,30.45,0.0,1.05,0.0,0.19290023520588875,0.0,0.0,0.0,0.0828125,0.9171875
link_limited,centered_full_action_dqn_preview_1p15,805,102.76936149328947,32.574332892894745,70.19502864062785,1.73126319963485,20514.72175951004,675.762427995354,0.0,30.0,0.0,1.0,0.0,0.1919550970196724,0.0,0.0,0.04453125,0.15078125,0.8046875
link_limited,centered_full_action_dqn_preview_1p15,806,101.19557620830834,31.646189030259848,69.54938724994659,1.701530357124284,19802.486022281646,669.9523259282112,0.0,30.0,0.0,1.1,0.0,0.19321633353829384,0.0,0.0,0.0015625,0.1421875,0.85625
link_limited,centered_full_action_dqn_preview_1p15,807,102.7070520208031,32.20448547564447,70.50256641700864,1.6959518796764315,19826.72178812027,540.6759687691927,0.0,29.95,0.0,0.9,0.0,0.19336594715714456,0.0,0.0,0.0,0.06328125,0.93671875
link_limited,centered_full_action_dqn_preview_1p15,808,104.5607953645289,32.256040904670954,72.30475444942712,1.7233240135014056,20303.154189682005,696.2686246793717,0.0,31.05,0.0,0.85,0.0,0.1932420924305916,0.0,0.0,0.053125,0.16171875,0.78515625
link_limited,centered_full_action_dqn_preview_1p15,809,105.28432440295815,32.20485141612589,73.07947290673852,1.7108298945240676,20085.278235816957,621.1814377367497,0.0,31.15,0.0,1.25,0.0,0.1933676518499851,0.0,0.0,0.0,0.11328125,0.88671875
link_limited,centered_full_action_dqn_preview_1p15,810,101.12556651212275,31.173584615811706,69.95198199316859,1.7052483272273093,19830.54457426071,713.1607952967286,0.0,30.15,0.0,0.55,0.0,0.19227258563041688,0.0,0.0,0.03359375,0.17890625,0.7875
link_limited,centered_full_action_dqn_preview_1p15,811,103.55804818429053,31.84295188933611,71.71509634450078,1.6994006589986383,19822.60621986389,563.090498816967,0.0,30.45,0.0,1.0,0.0,0.19200242832303047,0.0,0.0,0.0,0.07734375,0.92265625
link_limited,centered_full_action_dqn_preview_1p15,812,99.39822950705886,31.295335523039103,68.10289388641715,1.7045110225211828,19924.835428810118,686.5898831158877,0.0,29.45,0.0,1.0,0.0,0.19385460242629052,0.0,0.0,0.0,0.1625,0.8375
link_limited,centered_full_action_dqn_preview_1p15,813,103.16187249079346,31.855784943699838,71.30608750201762,1.7074632487259804,19936.78989868164,648.3383848980069,0.0,30.6,0.0,1.05,0.0,0.19283601865172387,0.0,0.0,0.01953125,0.1328125,0.84765625
link_limited,centered_full_action_dqn_preview_1p15,814,101.26591321215034,31.684272499009968,69.58164067402483,1.6970840542111545,19819.407249069212,681.1520569078624,0.0,29.95,0.0,0.75,0.0,0.1921501949429512,0.0,0.0,0.0203125,0.15234375,0.82734375
link_limited,centered_full_action_dqn_preview_1p15,815,101.3886514160782,31.554293046146633,69.83435852527619,1.7075371419079601,19997.651690292358,672.3999780833722,0.0,30.2,0.0,0.55,0.0,0.19315293729305266,0.0,0.0,0.0,0.159375,0.840625
link_limited,centered_full_action_dqn_preview_1p15,816,98.51857571028174,30.831504430994393,67.68707119807601,1.6802990600001066,19412.25928373337,665.034156486392,0.0,29.4,0.0,0.75,0.0,0.1921604886651039,0.0,0.0,0.0,0.1546875,0.8453125
link_limited,centered_full_action_dqn_preview_1p15,817,103.07923451893032,32.474867013841866,70.60436748087406,1.707042491575703,20147.269379234313,580.8807048380374,0.0,30.4,0.0,0.5,0.0,0.19319644421339036,0.0,0.0,0.0359375,0.09453125,0.86953125
