seed,time_index,action,action_name,state_task_1,state_heat,state_energy,preview_total_cost,executed_total_cost,reward,done,preview_heat,executed_heat,preview_energy,executed_energy,preview_queue,executed_queue,preview_utilization,executed_utilization,preview_bandwidth,executed_bandwidth,preview_contact,executed_contact
19010,0,0,onboard,0.08093896508216858,0.2199999988079071,0.8799999952316284,1.1679471731185913,1.1679471731185913,-1.1679471731185913,False,0.20295962691307068,0.20295962691307068,0.8496597409248352,0.8496597409248352,0.13301150500774384,0.13301150500774384,0.30784961581230164,0.30784961581230164,0.7611407041549683,0.7611407041549683,0.9465234875679016,0.9465234875679016
19010,0,1,ground,0.08093896508216858,0.2199999988079071,0.8799999952316284,0.3120693266391754,0.3120693266391754,-0.3120693266391754,False,0.18987150490283966,0.18987150490283966,0.8673223853111267,0.8673223853111267,0.11825047433376312,0.11825047433376312,0.13486850261688232,0.13486850261688232,0.711005449295044,0.711005449295044,0.9093557000160217,0.9093557000160217
19010,0,2,collaborative,0.08093896508216858,0.2199999988079071,0.8799999952316284,0.6093640327453613,0.6093640327453613,-0.6093640327453613,False,0.19490550458431244,0.19490550458431244,0.8599311113357544,0.8599311113357544,0.11090029031038284,0.11090029031038284,0.22439730167388916,0.22439730167388916,0.7723506689071655,0.7723506689071655,0.9409947395324707,0.9409947395324707
