policy,model_seed,trace_seed,scenario,environment_scenario,coupling,generator,compute_scale,data_scale,energy_scale,heat_scale,link_scale,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
standard_dqn,800,3300019,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,69.94973243772984,26.39419713616371,43.55553513765335,1.4133048066869378,14643.958972930908,759.5530873537064,0.0,22.0,0.0,1.0,0.0,0.19371718168258667,0.0,0.0,0.0,0.25,0.75
centered_full_action_dqn_exact,800,3300000,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,78.63307542353868,28.054116435348988,50.57895877957344,1.5090033430606127,16247.498600006104,950.5802518129349,0.0,24.0,0.0,1.0,0.0,0.19067271053791046,0.0,0.0,0.0,0.265625,0.734375
centered_full_action_dqn_exact,800,3300001,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,74.08921332061291,27.29842957854271,46.79078380167484,1.4545923173427582,16066.47329711914,1053.7426657676697,0.0,22.0,0.0,1.0,0.0,0.19285671412944794,0.0,0.0,0.0,0.4375,0.5625
centered_full_action_dqn_exact,800,3300002,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,71.15632298588753,25.358154639601707,45.79816836118698,1.3792206505313516,14042.925060272217,887.9303544014692,0.0,22.0,0.0,0.0,0.0,0.18960252404212952,0.0,0.0,0.015625,0.34375,0.640625
centered_full_action_dqn_exact,800,3300003,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,86.76229148507119,28.36445638537407,58.39783517420292,1.4819027045741677,16341.505947113037,824.1949517726898,0.0,26.0,0.0,1.0,0.0,0.1899464726448059,0.0,0.0,0.0,0.265625,0.734375
centered_full_action_dqn_exact,800,3300004,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,79.77624224126339,27.859161630272865,51.91708081960678,1.470779923722148,15899.219715118408,937.2005534172058,0.0,24.0,0.0,0.0,0.0,0.20073145627975464,0.0,0.0,0.0,0.34375,0.65625
centered_full_action_dqn_exact,800,3300005,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,72.58599503487349,27.351727567613125,45.23426734805107,1.4500392591580749,15593.31901550293,892.0302492380142,0.0,22.0,0.0,1.0,0.0,0.1912020593881607,0.0,0.0,0.0,0.328125,0.671875
centered_full_action_dqn_exact,800,3300006,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,71.23956810086966,27.093215011060238,44.14635300040245,1.4429038325324655,15452.486988067627,938.5161739587784,0.0,21.0,0.0,2.0,0.0,0.19521889090538025,0.0,0.0,0.0,0.34375,0.65625
centered_full_action_dqn_exact,800,3300007,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,74.20266991853714,27.077956333756447,47.12471368908882,1.4344597840681672,15372.80171585083,836.7225311398506,0.0,21.0,0.0,0.0,0.0,0.19123989343643188,0.0,0.0,0.0,0.3125,0.6875
centered_full_action_dqn_exact,800,3300008,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,97.22437529414893,30.994733802974224,66.22964159548283,1.546562196686864,17534.537879943848,910.2464807331562,0.0,29.0,0.0,2.0,0.0,0.19218049943447113,0.0,0.0,0.015625,0.25,0.734375
centered_full_action_dqn_exact,800,3300009,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,72.76051212996245,26.997918412089348,45.762593524158,1.4416126990690827,15398.840023040771,969.6743350028992,0.0,21.0,0.0,3.0,0.0,0.19006706774234772,0.0,0.0,0.0,0.359375,0.640625
centered_full_action_dqn_exact,800,3300010,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,79.59375187158585,28.166073501110077,51.427678444981574,1.4893117919564247,16447.006519317627,888.8771631717682,0.0,23.0,0.0,1.0,0.0,0.1899445503950119,0.0,0.0,0.0,0.3125,0.6875
centered_full_action_dqn_exact,800,3300011,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,75.75470162332059,28.36152897030115,47.39317236244678,1.5048942314460874,16057.60993385315,865.7782230377197,0.0,23.0,0.0,2.0,0.0,0.1897362321615219,0.0,0.0,0.0,0.21875,0.78125
centered_full_action_dqn_exact,800,3300012,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,81.28492795079947,28.557579778134823,52.72734844088554,1.5091702099889517,16550.134117126465,1021.9023370742798,0.0,26.0,0.0,2.0,0.0,0.18986129760742188,0.0,0.0,0.0,0.34375,0.65625
centered_full_action_dqn_exact,800,3300013,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,67.0403831705451,26.105975665152073,40.93440783321857,1.407442545518279,14225.146213531494,708.2520052194595,0.0,22.0,0.0,3.0,0.0,0.18972593545913696,0.0,0.0,0.0,0.203125,0.796875
centered_full_action_dqn_exact,800,3300014,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,71.90604912489653,27.458501994609833,44.44754748046398,1.4510142030194402,15344.70860671997,749.2597453594208,0.0,22.0,0.0,2.0,0.0,0.19111792743206024,0.0,0.0,0.0,0.21875,0.78125
centered_full_action_dqn_exact,800,3300015,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,86.65104134380817,29.391603752970695,57.25943832099438,1.529940185137093,16996.20029449463,1166.860607266426,0.0,26.0,0.0,1.0,0.0,0.19073110818862915,0.0,0.0,0.0,0.40625,0.59375
centered_full_action_dqn_exact,800,3300016,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,71.20319164693356,26.63544261455536,44.56774892807007,1.4502864088863134,15466.776763916016,979.0254130363464,0.0,21.0,0.0,1.0,0.0,0.19256873428821564,0.0,0.0,0.0,0.390625,0.609375
centered_full_action_dqn_exact,800,3300017,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,77.18327221423388,27.001522094011307,50.18174989670515,1.4542980138212442,15460.561618804932,897.5210515856743,0.0,26.0,0.0,1.0,0.0,0.19759902358055115,0.0,0.0,0.0,0.328125,0.671875
centered_full_action_dqn_exact,800,3300018,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,85.78737116605043,30.312069468200207,55.47530162334442,1.5429081115871668,17095.70561981201,802.6523094177246,0.0,26.0,0.0,2.0,0.0,0.18987779319286346,0.0,0.0,0.0,0.1875,0.8125
centered_full_action_dqn_exact,800,3300019,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,70.2021464407444,26.38351845741272,43.818628534674644,1.4147664420306683,14614.504997253418,749.7778689861298,0.0,22.0,0.0,1.0,0.0,0.19371718168258667,0.0,0.0,0.0,0.234375,0.765625
centered_full_action_dqn_preview_0p85,800,3300000,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,78.50132507830858,27.929749496281147,50.57157549262047,1.5089691746979952,16216.018741607666,996.2516995668411,0.0,24.0,0.0,1.0,0.0,0.19067271053791046,0.0,0.0,0.0,0.28125,0.71875
centered_full_action_dqn_preview_0p85,800,3300001,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,75.62442893683911,26.77200484275818,48.85242355763912,1.4668839974328876,15929.261932373047,1136.969689130783,0.0,23.0,0.0,1.0,0.0,0.19285671412944794,0.0,0.0,0.0,0.46875,0.53125
centered_full_action_dqn_preview_0p85,800,3300002,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,71.05744528770447,24.819211468100548,46.238234132528305,1.3794720452278852,13953.209865570068,941.1947530508041,0.0,22.0,0.0,0.0,0.0,0.18960252404212952,0.0,0.0,0.0,0.375,0.625
centered_full_action_dqn_preview_0p85,800,3300003,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,86.95058708786965,28.17751480638981,58.773071923851965,1.4826775081455708,16312.395931243896,860.5236279964447,0.0,26.0,0.0,2.0,0.0,0.1899464726448059,0.0,0.0,0.0,0.28125,0.71875
centered_full_action_dqn_preview_0p85,800,3300004,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,79.77624224126339,27.859161630272865,51.91708081960678,1.470779923722148,15899.219715118408,937.2005534172058,0.0,24.0,0.0,0.0,0.0,0.20073145627975464,0.0,0.0,0.0,0.34375,0.65625
centered_full_action_dqn_preview_0p85,800,3300005,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,72.04806597679854,27.017745196819305,45.030320638418196,1.4684226103127003,15728.532548904419,972.0495030879974,0.0,22.0,0.0,1.0,0.0,0.1912020593881607,0.0,0.0,0.0,0.34375,0.65625
centered_full_action_dqn_preview_0p85,800,3300006,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,70.26547444015742,26.64039508253336,43.625079387426375,1.4390842588618398,15329.498050689697,1041.025808930397,0.0,21.0,0.0,2.0,0.0,0.19521889090538025,0.0,0.0,0.0,0.390625,0.609375
centered_full_action_dqn_preview_0p85,800,3300007,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,73.47545949369669,27.052238672971725,46.42322075366974,1.4292635470628738,15403.700340270996,851.9752153158188,0.0,21.0,0.0,0.0,0.0,0.19123989343643188,0.0,0.0,0.0,0.34375,0.65625
centered_full_action_dqn_preview_0p85,800,3300008,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,96.69931067675353,30.53774257749319,66.16156805455685,1.5521343844011426,17504.672485351562,1058.6061750650406,0.0,29.0,0.0,3.0,0.0,0.19218049943447113,0.0,0.0,0.0,0.3125,0.6875
centered_full_action_dqn_preview_0p85,800,3300009,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,72.83508087843657,26.949492275714874,45.885588900744914,1.453896364197135,15566.54592514038,1055.3021068572998,0.0,21.0,0.0,2.0,0.0,0.19006706774234772,0.0,0.0,0.0,0.390625,0.609375
centered_full_action_dqn_preview_0p85,800,3300010,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,78.55678909420968,27.879766419529915,50.67702285349369,1.4749469310045242,16144.160892486572,904.8804199695587,0.0,23.0,0.0,1.0,0.0,0.1899445503950119,0.0,0.0,0.0,0.3125,0.6875
centered_full_action_dqn_preview_0p85,800,3300011,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,75.95500127375126,28.284903399646282,47.67009741961956,1.5068007400259376,16108.344385147095,927.0713777542114,0.0,23.0,0.0,2.0,0.0,0.1897362321615219,0.0,0.0,0.0,0.25,0.75
centered_full_action_dqn_preview_0p85,800,3300012,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,80.16266713440419,28.435428351163864,51.727238872647284,1.499421739950776,16434.957916259766,1046.7065422534943,0.0,26.0,0.0,2.0,0.0,0.18986129760742188,0.0,0.0,0.0,0.359375,0.640625
centered_full_action_dqn_preview_0p85,800,3300013,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,66.83623577207327,25.98710099607706,40.84913504421711,1.4069687984883785,14195.64253616333,748.7554003000259,0.0,22.0,0.0,3.0,0.0,0.18972593545913696,0.0,0.0,0.0,0.21875,0.78125
centered_full_action_dqn_preview_0p85,800,3300014,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,73.07377214729786,26.871589072048664,46.202183455228806,1.4601978650316596,15341.148071289062,919.7662796974182,0.0,22.0,0.0,3.0,0.0,0.19111792743206024,0.0,0.0,0.0,0.296875,0.703125
centered_full_action_dqn_preview_0p85,800,3300015,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,87.59235905110836,29.059485778212547,58.532873556017876,1.5418485747650266,16981.85097503662,1282.070049405098,0.0,26.0,0.0,1.0,0.0,0.19073110818862915,0.0,0.0,0.0,0.453125,0.546875
centered_full_action_dqn_preview_0p85,800,3300016,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,71.02144878506661,25.876575246453285,45.14487368762493,1.4557059071958065,15373.972557067871,1101.8249588012695,0.0,21.0,0.0,1.0,0.0,0.19256873428821564,0.0,0.0,0.0,0.453125,0.546875
centered_full_action_dqn_preview_0p85,800,3300017,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,76.88382169753314,26.89222215116024,49.99159927815199,1.4527012761682272,15395.96416091919,868.2063619494438,0.0,26.0,0.0,1.0,0.0,0.19759902358055115,0.0,0.0,0.0,0.3125,0.6875
centered_full_action_dqn_preview_0p85,800,3300018,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,84.77206155657768,29.457022920250893,55.315038442611694,1.5434191580861807,17011.10382080078,974.5725679397583,0.0,26.0,0.0,2.0,0.0,0.18987779319286346,0.0,0.0,0.0,0.28125,0.71875
centered_full_action_dqn_preview_0p85,800,3300019,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,70.29797402024269,26.54457627236843,43.75339816510677,1.411002711392939,14620.508628845215,756.8097636699677,0.0,22.0,0.0,1.0,0.0,0.19371718168258667,0.0,0.0,0.0,0.234375,0.765625
centered_full_action_dqn_preview_1p15,800,3300000,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,78.12484675645828,27.74552446603775,50.37932202219963,1.5076723992824554,16143.248401641846,987.2951947450638,0.0,24.0,0.0,1.0,0.0,0.19067271053791046,0.0,0.0,0.0,0.28125,0.71875
centered_full_action_dqn_preview_1p15,800,3300001,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,74.16836328208447,26.844928801059723,47.32343433201313,1.4576833294704556,15843.599380493164,1086.1214859485626,0.0,22.0,0.0,1.0,0.0,0.19285671412944794,0.0,0.0,0.0,0.4375,0.5625
centered_full_action_dqn_preview_1p15,800,3300002,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,70.80713442713022,25.20238906890154,45.60474514961243,1.3810110427439213,14010.993465423584,930.8596904724836,0.0,22.0,0.0,0.0,0.0,0.19001837074756622,0.0,0.0,0.015625,0.359375,0.625
centered_full_action_dqn_preview_1p15,800,3300003,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,86.88954430222512,28.468339532613754,58.421204486489295,1.483121364377439,16455.686012268066,848.5612146854401,0.0,26.0,0.0,1.0,0.0,0.1899464726448059,0.0,0.0,0.0,0.296875,0.703125
centered_full_action_dqn_preview_1p15,800,3300004,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,79.5181504637003,27.779303073883057,51.73884779214859,1.469459654763341,15840.581233978271,911.8417615890503,0.0,24.0,0.0,0.0,0.0,0.20073145627975464,0.0,0.0,0.0,0.328125,0.671875
centered_full_action_dqn_preview_1p15,800,3300005,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,72.59442265480757,27.399551518261433,45.194871538877486,1.451813136227429,15612.493478775024,911.8777842521667,0.0,22.0,0.0,1.0,0.0,0.1912020593881607,0.0,0.0,0.0,0.328125,0.671875
centered_full_action_dqn_preview_1p15,800,3300006,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,69.66602240651847,26.546467445790768,43.11955481916666,1.4357140837237239,15226.339309692383,987.8966039419174,0.0,21.0,0.0,2.0,0.0,0.19521889090538025,0.0,0.0,0.0,0.359375,0.640625
centered_full_action_dqn_preview_1p15,800,3300007,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,74.10688622295856,26.907137908041477,47.199748158454895,1.438837494701147,15484.406120300293,899.7931379675865,0.0,21.0,0.0,0.0,0.0,0.19123989343643188,0.0,0.0,0.0,0.359375,0.640625
centered_full_action_dqn_preview_1p15,800,3300008,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,97.61458663791419,31.250948511064053,66.36363784372807,1.5576080484315753,17767.31202697754,1003.8569822609425,0.0,29.0,0.0,3.0,0.0,0.19218049943447113,0.0,0.0,0.015625,0.296875,0.6875
centered_full_action_dqn_preview_1p15,800,3300009,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,73.15484501570464,26.981256514787674,46.17358853071928,1.4527973150834441,15546.543529510498,1048.960030078888,0.0,21.0,0.0,3.0,0.0,0.19006706774234772,0.0,0.0,0.0,0.390625,0.609375
centered_full_action_dqn_preview_1p15,800,3300010,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,78.61722581982613,27.78241540491581,50.834810176491736,1.4843712225556374,16263.725162506104,931.5294153690338,0.0,23.0,0.0,1.0,0.0,0.1899445503950119,0.0,0.0,0.0,0.328125,0.671875
centered_full_action_dqn_preview_1p15,800,3300011,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,76.13654566705227,28.549181133508682,47.587364414334296,1.5096157314255834,16168.512475967407,885.5329031944275,0.0,23.0,0.0,2.0,0.0,0.1897362321615219,0.0,0.0,0.0,0.234375,0.765625
centered_full_action_dqn_preview_1p15,800,3300012,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,80.66117743551732,28.312047600746155,52.34912965595722,1.5075301807373762,16504.3179397583,1061.3533074855804,0.0,26.0,0.0,2.0,0.0,0.18986129760742188,0.0,0.0,0.0,0.375,0.625
centered_full_action_dqn_preview_1p15,800,3300013,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,66.9732959523797,25.95961159467697,41.01368445456028,1.40783516690135,14204.090152740479,752.7553613185883,0.0,22.0,0.0,3.0,0.0,0.18972593545913696,0.0,0.0,0.0,0.21875,0.78125
centered_full_action_dqn_preview_1p15,800,3300014,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,72.51298470795155,27.326333552598953,45.18665075302124,1.4545003259554505,15299.102268218994,785.2320027351379,0.0,22.0,0.0,3.0,0.0,0.19111792743206024,0.0,0.0,0.0,0.234375,0.765625
centered_full_action_dqn_preview_1p15,800,3300015,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,86.5211379379034,29.30525639653206,57.21588186919689,1.5296175004914403,16955.542854309082,1168.1862879991531,0.0,26.0,0.0,1.0,0.0,0.19073110818862915,0.0,0.0,0.0,0.40625,0.59375
centered_full_action_dqn_preview_1p15,800,3300016,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,70.16807676255704,26.022262260317802,44.145814606547354,1.4474734114482999,15296.237442016602,1057.3780744075775,0.0,21.0,0.0,1.0,0.0,0.19256873428821564,0.0,0.0,0.0,0.421875,0.578125
centered_full_action_dqn_preview_1p15,800,3300017,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,78.41729651540518,27.27675635367632,51.1405399531126,1.4568587075918913,15596.36616897583,862.9614304900169,0.0,26.0,0.0,1.0,0.0,0.19759902358055115,0.0,0.0,0.0,0.328125,0.671875
centered_full_action_dqn_preview_1p15,800,3300018,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,85.5198677033186,30.374538630247116,55.14532947540283,1.5401674918830395,17195.480056762695,832.3243882656097,0.0,26.0,0.0,2.0,0.0,0.18987779319286346,0.0,0.0,0.0,0.21875,0.78125
centered_full_action_dqn_preview_1p15,800,3300019,nominal,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,70.33822241425514,26.584824845194817,43.75339816510677,1.4094906039536,14574.183067321777,726.0679576396942,0.0,22.0,0.0,1.0,0.0,0.19371718168258667,0.0,0.0,0.0,0.21875,0.78125
standard_dqn,800,3300000,burst,burst,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,103.78749638795853,32.37181396782398,71.415682554245,1.6284628743305802,18512.715671539307,1014.1374599933624,0.0,30.0,0.0,1.0,0.0,0.19067271053791046,0.0,0.0,0.0,0.265625,0.734375
standard_dqn,800,3300001,burst,burst,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,95.20090110898018,30.176773443818092,65.02412766516208,1.5763043072074652,17777.239112854004,1296.3434267044067,0.0,29.0,0.0,2.0,0.0,0.19285671412944794,0.0,0.0,0.0,0.46875,0.53125
standard_dqn,800,3300002,burst,burst,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,92.34886948764324,28.331444054841995,64.01742550730705,1.497254990041256,15853.659969329834,1079.0621868371964,0.0,29.0,0.0,0.0,0.0,0.18960252404212952,0.0,0.0,0.0,0.34375,0.65625
standard_dqn,800,3300003,burst,burst,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,102.83866285681725,31.697860464453697,71.1408022582531,1.5903601869940758,18194.394702911377,951.9664174318314,0.0,29.0,0.0,1.0,0.0,0.1899464726448059,0.0,0.0,0.0,0.28125,0.71875
standard_dqn,800,3300004,burst,burst,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,98.42239619791508,31.533846765756607,66.88854938745499,1.5781070701777935,17880.552940368652,1025.3857250213623,0.0,30.0,0.0,0.0,0.0,0.20073145627975464,0.0,0.0,0.0,0.359375,0.640625
standard_dqn,800,3300005,burst,burst,1.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,88.2861772954464,29.821788728237152,58.46438817977905,1.5328464768826962,16983.372192382812,1055.992637038231,0.0,26.0,0.0,2.0,0.0,0.1912020593881607,0.0,0.0,0.0,0.359375,0.640625
