scenario,policy,total_cost_mean,immediate_cost_mean,penalty_mean,energy_use_mean,latency_ms_mean,transmitted_mbit_mean,thermal_violation_mean,energy_violation_mean,queue_violation_mean,contact_violation_mean,planning_time_ms_mean,maximum_heat_mean,minimum_energy_mean,threshold_free_episode_mean,onboard_fraction_mean,ground_fraction_mean,hybrid_fraction_mean,total_cost_sd,immediate_cost_sd,penalty_sd,energy_use_sd,latency_ms_sd,transmitted_mbit_sd,thermal_violation_sd,energy_violation_sd,queue_violation_sd,contact_violation_sd,planning_time_ms_sd,maximum_heat_sd,minimum_energy_sd,threshold_free_episode_sd,onboard_fraction_sd,ground_fraction_sd,hybrid_fraction_sd,n_model_seeds
reduced_coupling,fixed_ground,51.721448912911555,27.32610060973093,24.395348303180633,1.8897173141501846,21599.902082881927,2307.5062146043774,0.0,0.01,26.1875,1.2449999999999999,0.0,0.18960642520338297,0.3191343815997243,0.0,0.0,1.0,0.0,1.668981150595779,0.2153192073524645,1.5171335035460487,0.016857873916733736,234.76800265323652,17.95066120750974,0.0,0.03479261869692297,1.007325144810959,0.29951715529463324,0.0,3.7267567787568665e-05,0.008427647594671756,0.0,0.0,0.0,0.0,20
reduced_coupling,fixed_onboard,59.84182414773852,59.84182414773852,0.0,1.9557365540438334,34493.149369068145,69.03268153773621,0.0,0.0,0.0,0.0,0.0,0.1943685431033373,0.28613124269992113,1.0,1.0,0.0,0.0,0.5192173149222987,0.5192173149222987,0.0,0.009740279629597056,281.8889831547654,1.0065313299030076,0.0,0.0,0.0,0.0,0.0,0.00068392488299297,0.004870133700144011,0.0,0.0,0.0,0.0,20
reduced_coupling,immediate_argmin,26.653855428794884,25.58941998893395,1.0644354398609357,1.658220093175769,17875.039515757562,1799.542866163105,0.0,0.0,2.8225000000000002,1.0325,0.0,0.18973037645220756,0.4348826382309198,0.2425,0.0,0.735546875,0.264453125,0.6288234946536481,0.22738932285113053,0.46918532386795214,0.01737093460171445,260.27676776587714,28.07156508402705,0.0,0.0,1.0518748925008545,0.2514562847850391,0.0,0.000113358469728091,0.00868558452058526,0.12489469248341308,0.0,0.01161411620884257,0.011614116208842604,20
reduced_coupling,centered_full_action_dqn,27.614439795300363,27.54252878925763,0.07191100604273384,1.4714455604017713,15966.082053542137,1048.7047737490386,0.0,0.0,0.0,0.7675,0.0,0.1904586460441351,0.5282711107283831,0.4425,0.0009765625,0.3905078125,0.608515625,0.5551966330477507,0.552937789808445,0.018381397795849838,0.01009478115060626,188.9876283373951,117.37520051391006,0.0,0.0,0.0,0.19552560742239042,0.0,0.00036707338915287007,0.005045694001590593,0.13005565610234154,0.0038513827590973574,0.07091720733036977,0.07198080206237469,20
reduced_coupling,mpc_h4,25.703282035795485,25.604146955441685,0.0991350803538014,1.6342284502158873,17522.382269768714,1732.3835972002894,0.0,0.0,0.7325,0.8800000000000001,310.62843223073287,0.1897374490275979,0.44687843166291713,0.335,0.001328125,0.6990234375,0.29964843750000003,0.26058100604581275,0.24125887645904967,0.02509926368035579,0.015841031182724005,232.93499066853417,23.472100383224262,0.0,0.0,0.3407711842277748,0.23192557789991716,5.031958431337036,0.00011597492500829717,0.007920230590866932,0.15398222727246635,0.0010170473340043043,0.010851621853641994,0.010421556897615163,20
reduced_coupling,standard_dqn,27.81088588196784,27.739558608094228,0.07132727387361233,1.4724451568047516,15958.850756344797,997.7347115179897,0.0,0.0,0.0,0.75,0.0,0.19055240154266356,0.5277693282812834,0.4525,0.0005078124999999999,0.35628906250000003,0.643203125,0.6838146485209893,0.6894160155783478,0.021149902128453926,0.009300765952216511,171.92051941743853,141.69083291802283,0.0,0.0,0.0,0.22004784168807234,0.0,0.0003554989535981287,0.004652995162728249,0.13905224311671308,0.0012228496751951975,0.08685236528010724,0.08699487806544541,20
reduced_coupling,threshold,26.433141310304638,26.432963804434984,0.0001775058696498588,1.6545943720382639,18055.924723963737,1717.9344925430419,0.0,0.0,0.0075000000000000015,0.0,0.0,0.18973037645220756,0.43669717319309714,0.9949999999999999,0.0164453125,0.693828125,0.2897265625,0.38179501865231086,0.38162920243826665,0.0005761866061377442,0.014505759910735373,256.76078922213486,21.97790730634884,0.0,0.0,0.024468024246479647,0.0,0.0,0.000113358469728091,0.007252572054817218,0.015389675281277326,0.003831312448512258,0.011289848560094505,0.010905954862354055,20
static,contextual_bandit,24.77973271589726,24.77973271589726,0.0,1.598733398753684,16988.791284995077,1761.6237115424872,0.0,0.0,0.0,0.3975,0.0,0.1891999989748001,0.8859999775886536,0.6599999999999999,0.001953125,0.7038671875,0.2941796875,0.32719745628811625,0.32719745628811625,0.0,0.03592041929191358,677.898761964753,146.45221278395485,0.0,0.0,0.0,0.12404901408208305,0.0,0.0,0.0,0.09403246919632544,0.00704038149735435,0.08931119874643659,0.09132854005240881,20
static,fixed_ground,26.483260649666192,26.483260649666192,0.0,1.7703089290717617,19990.78329017639,2307.5062146043774,0.0,0.0,0.0,0.3975,0.0,0.1891999989748001,0.8859999775886536,0.6599999999999999,0.0,1.0,0.0,0.20020241279883275,0.20020241279883275,0.0,0.013825554836064596,194.9310672865517,17.95066120750974,0.0,0.0,0.0,0.12404901408208305,0.0,0.0,0.0,0.09403246919632544,0.0,0.0,0.0,20
static,fixed_onboard,56.10377251982688,56.10377251982688,0.0,1.9557365540438334,34482.743638496395,69.03268153773621,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,1.0,0.0,0.0,0.4946642452596225,0.4946642452596225,0.0,0.009740279629597056,281.8237435275566,1.0065313299030076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
static,immediate_argmin,24.552112738676367,24.552112738676367,0.0,1.5811109669646248,16654.474163417814,1713.947043277621,0.0,0.0,0.0,0.3975,0.0,0.1891999989748001,0.8859999775886536,0.6599999999999999,0.0,0.671640625,0.328359375,0.20996790035346483,0.20996790035346483,0.0,0.01302367290447707,200.02011471176297,23.114062510051635,0.0,0.0,0.0,0.12404901408208305,0.0,0.0,0.0,0.09403246919632544,0.0,0.009323804843510418,0.009323804843510426,20
static,centered_full_action_dqn,26.663967341817916,26.663967341817916,0.0,1.4887384395278058,16203.658718504905,1344.6155327892304,0.0,0.0,0.0,0.39,0.0,0.1891999989748001,0.8859999775886536,0.6625,0.0087890625,0.5489453125,0.442265625,0.6415104513628515,0.6415104513628515,0.0,0.029265939963487583,467.0784294451774,208.82422086739413,0.0,0.0,0.0,0.12204399551844108,0.0,0.0,0.0,0.09301244964774169,0.02603342454547552,0.11262479229701843,0.1182286262691491,20
static,mpc_h4,24.552112738676367,24.552112738676367,0.0,1.5811109669646248,16654.474163417814,1713.947043277621,0.0,0.0,0.0,0.3975,308.65980300528463,0.1891999989748001,0.8859999775886536,0.6599999999999999,0.0,0.671640625,0.328359375,0.20996790035346483,0.20996790035346483,0.0,0.01302367290447707,200.02011471176297,23.114062510051635,0.0,0.0,0.0,0.12404901408208305,5.522121171085773,0.0,0.0,0.09403246919632544,0.0,0.009323804843510418,0.009323804843510426,20
static,standard_dqn,26.84619916038588,26.84619916038588,0.0,1.4937091933400368,16273.799463977814,1322.877059487067,0.0,0.0,0.0,0.395,0.0,0.1891999989748001,0.8859999775886536,0.6599999999999999,0.013515624999999998,0.5312890625,0.4551953125,0.9946556414609126,0.9946556414609126,0.0,0.03393743910561656,595.3959441778973,244.984694644842,0.0,0.0,0.0,0.12128695855610147,0.0,0.0,0.0,0.09403246919632544,0.040233357006794555,0.13507683603004378,0.13858611367698886,20
static,threshold,24.735193833168598,24.735193833168598,0.0,1.5845090611232444,16779.126818780896,1704.9777957603335,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.00625,0.6680078125,0.3257421875,0.24654201399668543,0.24654201399668543,0.0,0.013185797631449262,215.61353547512297,21.713800855691723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019958324176828288,0.008941725141111067,0.009847844673647278,20
thermal_stress,contextual_bandit,137.74175264788167,31.91184436600655,105.82990829428033,1.7085511553543618,19066.638164205553,1490.5989185339213,0.0,33.6725,29.3625,1.9300000000000002,0.0,0.36222563721239565,0.0,0.0,7.8125e-05,0.5,0.49992187499999996,10.792838651354389,0.49266559900682544,10.576688736584748,0.013286647662630827,218.35765100037963,31.892067256859587,0.0,0.6580423518605079,4.302535207354649,0.27834094957538374,0.0,0.00019830664911185062,0.0,0.0,0.000240463676269958,0.014635616648131122,0.014696726875015961,20
thermal_stress,fixed_ground,319.2467237088028,31.996316643264144,287.25040706553875,2.299083119845018,27326.31510528565,2568.160271167755,0.0,39.1825,48.335,3.1125,0.0,0.36201282747089863,0.0,0.0,0.0,1.0,0.0,4.149269022816231,0.2948697255331198,4.007608680870111,0.03043436948540116,416.33865232316157,20.696588326480367,0.0,0.565981913417548,0.8548776459082803,0.2674809388191594,0.0,7.453513557513733e-05,0.0,0.0,0.0,0.0,0.0,20
