policy,model_seed,trace_seed,scenario,environment_scenario,coupling,generator,compute_scale,data_scale,energy_scale,heat_scale,link_scale,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
threshold,800,3300012,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,24.915846824645996,24.915846824645996,0.0,1.6089652283117175,17113.922397613525,1718.5432300567627,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.0,0.671875,0.328125
threshold,800,3300013,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,25.328036673367023,25.328036673367023,0.0,1.511837750673294,16068.311517715454,1434.826640844345,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.03125,0.5625,0.40625
threshold,800,3300014,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,24.101166389882565,24.101166389882565,0.0,1.5491110803559422,16198.1181640625,1594.408357143402,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.0,0.65625,0.34375
threshold,800,3300015,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,26.102987349033356,26.102987349033356,0.0,1.5696290722116828,16749.839065551758,1850.5593277215958,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.0,0.6875,0.3125
threshold,800,3300016,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,23.743376418948174,23.743376418948174,0.0,1.5149343349039555,15915.102558135986,1661.1045373678207,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.015625,0.703125,0.28125
threshold,800,3300017,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,24.221923924982548,24.221923924982548,0.0,1.5455743614584208,16244.696083068848,1464.5791367441416,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.015625,0.59375,0.390625
threshold,800,3300018,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,25.864116117358208,25.864116117358208,0.0,1.6689826035872102,17884.44854736328,1863.8948843479156,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.0,0.671875,0.328125
threshold,800,3300019,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,23.554800435900688,23.554800435900688,0.0,1.5265071196481586,15779.470806121826,1615.8477408885956,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.015625,0.65625,0.328125
standard_dqn,800,3300000,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,26.58369591832161,26.58369591832161,0.0,1.6510980613529682,18131.00961303711,1832.607013463974,0.0,0.0,0.0,1.0,0.0,0.1891999989748001,0.8859999775886536,0.0,0.0,0.734375,0.265625
standard_dqn,800,3300001,static,nominal,0.0,physics_correlated,1.0,1.0,1.0,1.0,1.0,24.956545054912567,24.956545054912567,0.0,1.5585669996216893,16851.20541381836,1841.8237190246582,0.0,0.0,0.0,0.0,0.0,0.1891999989748001,0.8859999775886536,1.0,0.0,0.796875,0.203125
