scenario,comparison,model_seed,difference
nominal,centered_full_action_dqn - standard_dqn,800,-0.04622095711529539
nominal,centered_full_action_dqn - standard_dqn,801,-0.8578411029279209
nominal,centered_full_action_dqn - standard_dqn,802,-0.2865457347780449
nominal,centered_full_action_dqn - standard_dqn,803,-0.3697493113577366
nominal,centered_full_action_dqn - standard_dqn,804,-1.218572477921839
nominal,centered_full_action_dqn - standard_dqn,805,-0.7782092374563234
nominal,centered_full_action_dqn - standard_dqn,806,-0.561005566865191
nominal,centered_full_action_dqn - standard_dqn,807,0.019046115800733787
nominal,centered_full_action_dqn - standard_dqn,808,-1.047955031394963
nominal,centered_full_action_dqn - standard_dqn,809,0.18442571401595842
nominal,centered_full_action_dqn - standard_dqn,810,-1.207174754813309
nominal,centered_full_action_dqn - standard_dqn,811,-0.9564461238682327
nominal,centered_full_action_dqn - standard_dqn,812,0.19575400516390573
nominal,centered_full_action_dqn - standard_dqn,813,-0.15447655402124383
nominal,centered_full_action_dqn - standard_dqn,814,-0.5078884333372145
nominal,centered_full_action_dqn - standard_dqn,815,-3.0004750613868083
nominal,centered_full_action_dqn - standard_dqn,816,-1.0228624565154263
nominal,centered_full_action_dqn - standard_dqn,817,-0.5759782698005438
nominal,centered_full_action_dqn - standard_dqn,818,-0.2917338198795818
nominal,centered_full_action_dqn - standard_dqn,819,-0.8839371310174471
nominal,centered_full_action_dqn - mpc_h4,800,-13.08170849982342
nominal,centered_full_action_dqn - mpc_h4,801,-13.712113060094666
nominal,centered_full_action_dqn - mpc_h4,802,-13.279615291929886
nominal,centered_full_action_dqn - mpc_h4,803,-13.480319669401311
nominal,centered_full_action_dqn - mpc_h4,804,-14.568856875316769
nominal,centered_full_action_dqn - mpc_h4,805,-13.959844820283877
nominal,centered_full_action_dqn - mpc_h4,806,-12.993451810756369
nominal,centered_full_action_dqn - mpc_h4,807,-11.480053667018367
nominal,centered_full_action_dqn - mpc_h4,808,-13.584772477904423
nominal,centered_full_action_dqn - mpc_h4,809,-11.766296981560629
nominal,centered_full_action_dqn - mpc_h4,810,-15.324498993609609
nominal,centered_full_action_dqn - mpc_h4,811,-13.800586481096161
nominal,centered_full_action_dqn - mpc_h4,812,-12.835600232626916
nominal,centered_full_action_dqn - mpc_h4,813,-12.946271305071718
nominal,centered_full_action_dqn - mpc_h4,814,-11.299218429395154
nominal,centered_full_action_dqn - mpc_h4,815,-12.867816356011659
nominal,centered_full_action_dqn - mpc_h4,816,-13.679803512185714
nominal,centered_full_action_dqn - mpc_h4,817,-15.148984580366715
nominal,centered_full_action_dqn - mpc_h4,818,-12.588168830353922
nominal,centered_full_action_dqn - mpc_h4,819,-10.935696857211042
nominal,mpc_h4 - immediate_argmin,800,-107.33943686367476
nominal,mpc_h4 - immediate_argmin,801,-107.49951855150562
nominal,mpc_h4 - immediate_argmin,802,-104.5580985513311
nominal,mpc_h4 - immediate_argmin,803,-90.32643894999076
nominal,mpc_h4 - immediate_argmin,804,-104.0239636709197
nominal,mpc_h4 - immediate_argmin,805,-110.55894979442398
nominal,mpc_h4 - immediate_argmin,806,-108.127489429132
nominal,mpc_h4 - immediate_argmin,807,-107.61057492542427
nominal,mpc_h4 - immediate_argmin,808,-112.30699320386977
nominal,mpc_h4 - immediate_argmin,809,-107.79643064440955
nominal,mpc_h4 - immediate_argmin,810,-105.31684409828145
nominal,mpc_h4 - immediate_argmin,811,-112.06468388008807
nominal,mpc_h4 - immediate_argmin,812,-98.53195162210622
nominal,mpc_h4 - immediate_argmin,813,-94.09735913740624
nominal,mpc_h4 - immediate_argmin,814,-97.68681154803764
nominal,mpc_h4 - immediate_argmin,815,-97.67360117543208
nominal,mpc_h4 - immediate_argmin,816,-90.82558820090681
nominal,mpc_h4 - immediate_argmin,817,-103.65299671923721
nominal,mpc_h4 - immediate_argmin,818,-97.36602500702341
nominal,mpc_h4 - immediate_argmin,819,-94.54714765788428
reduced_coupling,centered_full_action_dqn - standard_dqn,800,0.3406050425022862
reduced_coupling,centered_full_action_dqn - standard_dqn,801,-0.1762423980236072
reduced_coupling,centered_full_action_dqn - standard_dqn,802,-0.33614943265915187
reduced_coupling,centered_full_action_dqn - standard_dqn,803,-0.05687783673405633
reduced_coupling,centered_full_action_dqn - standard_dqn,804,-0.6966345044225477
reduced_coupling,centered_full_action_dqn - standard_dqn,805,-0.3039897698909044
reduced_coupling,centered_full_action_dqn - standard_dqn,806,-0.22612567834556074
reduced_coupling,centered_full_action_dqn - standard_dqn,807,-0.08071845695376467
reduced_coupling,centered_full_action_dqn - standard_dqn,808,0.28419670917093853
reduced_coupling,centered_full_action_dqn - standard_dqn,809,-0.12333917595446309
reduced_coupling,centered_full_action_dqn - standard_dqn,810,0.3692376797646304
reduced_coupling,centered_full_action_dqn - standard_dqn,811,-0.11734890535473852
reduced_coupling,centered_full_action_dqn - standard_dqn,812,-0.12244370527565707
reduced_coupling,centered_full_action_dqn - standard_dqn,813,-0.007069326937198639
reduced_coupling,centered_full_action_dqn - standard_dqn,814,0.21524216048419476
reduced_coupling,centered_full_action_dqn - standard_dqn,815,-1.1876233403384688
reduced_coupling,centered_full_action_dqn - standard_dqn,816,0.023660435900090704
reduced_coupling,centered_full_action_dqn - standard_dqn,817,-0.9005066121742118
reduced_coupling,centered_full_action_dqn - standard_dqn,818,-0.5317053205519926
reduced_coupling,centered_full_action_dqn - standard_dqn,819,-0.2950892975553856
reduced_coupling,centered_full_action_dqn - mpc_h4,800,1.3947898471116922
reduced_coupling,centered_full_action_dqn - mpc_h4,801,2.003221050109005
reduced_coupling,centered_full_action_dqn - mpc_h4,802,1.889587298025834
reduced_coupling,centered_full_action_dqn - mpc_h4,803,1.3870193315221329
reduced_coupling,centered_full_action_dqn - mpc_h4,804,1.8806812852104642
reduced_coupling,centered_full_action_dqn - mpc_h4,805,2.413920068553967
reduced_coupling,centered_full_action_dqn - mpc_h4,806,1.8248778965918575
reduced_coupling,centered_full_action_dqn - mpc_h4,807,2.6043991771079433
reduced_coupling,centered_full_action_dqn - mpc_h4,808,2.1712405922154225
reduced_coupling,centered_full_action_dqn - mpc_h4,809,2.125035298810726
reduced_coupling,centered_full_action_dqn - mpc_h4,810,1.7869018000827381
reduced_coupling,centered_full_action_dqn - mpc_h4,811,1.9012482757009366
reduced_coupling,centered_full_action_dqn - mpc_h4,812,1.3505665965660114
reduced_coupling,centered_full_action_dqn - mpc_h4,813,1.8613668058989532
reduced_coupling,centered_full_action_dqn - mpc_h4,814,2.615667951127886
reduced_coupling,centered_full_action_dqn - mpc_h4,815,1.3033186179665783
reduced_coupling,centered_full_action_dqn - mpc_h4,816,1.6037935873866083
reduced_coupling,centered_full_action_dqn - mpc_h4,817,2.3169233311368203
reduced_coupling,centered_full_action_dqn - mpc_h4,818,1.5166214446662813
reduced_coupling,centered_full_action_dqn - mpc_h4,819,2.2719749343057316
reduced_coupling,mpc_h4 - immediate_argmin,800,-0.738720901538791
reduced_coupling,mpc_h4 - immediate_argmin,801,-0.9909815067023935
reduced_coupling,mpc_h4 - immediate_argmin,802,-0.782685134801806
reduced_coupling,mpc_h4 - immediate_argmin,803,-0.8635243876032916
reduced_coupling,mpc_h4 - immediate_argmin,804,-0.9277771146700715
reduced_coupling,mpc_h4 - immediate_argmin,805,-1.5252796279361007
reduced_coupling,mpc_h4 - immediate_argmin,806,-1.2776955579988467
reduced_coupling,mpc_h4 - immediate_argmin,807,-1.717595700785072
reduced_coupling,mpc_h4 - immediate_argmin,808,-1.0943655839987656
reduced_coupling,mpc_h4 - immediate_argmin,809,-1.2016585756163316
reduced_coupling,mpc_h4 - immediate_argmin,810,-0.28882627994101995
reduced_coupling,mpc_h4 - immediate_argmin,811,-1.022050889522184
reduced_coupling,mpc_h4 - immediate_argmin,812,-1.3795509651456932
reduced_coupling,mpc_h4 - immediate_argmin,813,-0.5152773984254857
reduced_coupling,mpc_h4 - immediate_argmin,814,-0.8384026112891689
reduced_coupling,mpc_h4 - immediate_argmin,815,-1.134355194090329
reduced_coupling,mpc_h4 - immediate_argmin,816,-0.1015985097914438
reduced_coupling,mpc_h4 - immediate_argmin,817,-0.7396444185800988
reduced_coupling,mpc_h4 - immediate_argmin,818,-1.501307669162884
reduced_coupling,mpc_h4 - immediate_argmin,819,-0.3701698323882354
static,centered_full_action_dqn - standard_dqn,800,-0.0071594793349483155
static,centered_full_action_dqn - standard_dqn,801,-0.10446965470910285
static,centered_full_action_dqn - standard_dqn,802,-0.6454525399953148
static,centered_full_action_dqn - standard_dqn,803,-0.33580303452909277
static,centered_full_action_dqn - standard_dqn,804,-0.027951156720519066
static,centered_full_action_dqn - standard_dqn,805,-1.0297758564352968
static,centered_full_action_dqn - standard_dqn,806,-1.4339199427515261
static,centered_full_action_dqn - standard_dqn,807,-0.07495689578354359
static,centered_full_action_dqn - standard_dqn,808,1.0939314581453807
static,centered_full_action_dqn - standard_dqn,809,-0.3020923372358091
static,centered_full_action_dqn - standard_dqn,810,0.5639863226562731
static,centered_full_action_dqn - standard_dqn,811,0.5137206871062503
static,centered_full_action_dqn - standard_dqn,812,-0.006967895105482569
static,centered_full_action_dqn - standard_dqn,813,-0.22911722324788641
static,centered_full_action_dqn - standard_dqn,814,0.7560821436345577
static,centered_full_action_dqn - standard_dqn,815,-0.0017305675894014882
static,centered_full_action_dqn - standard_dqn,816,-0.036212261393664846
static,centered_full_action_dqn - standard_dqn,817,-1.7919356569647817
static,centered_full_action_dqn - standard_dqn,818,-0.5283510122448192
static,centered_full_action_dqn - standard_dqn,819,-0.01646146886050559
static,centered_full_action_dqn - mpc_h4,800,1.5139990113675594
static,centered_full_action_dqn - mpc_h4,801,1.9913817357271881
static,centered_full_action_dqn - mpc_h4,802,2.483857047930357
static,centered_full_action_dqn - mpc_h4,803,1.5403246875852332
