scenario,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
nominal,standard_dqn,808,80.26747271567584,28.996875670552253,51.27059718593955,1.4906637950800359,16253.471737289428,835.8601889126003,0.0,24.3,0.0,1.2,0.0,0.1917292967438698,0.0,0.0,0.034375,0.2375,0.728125
nominal,standard_dqn,809,81.08070160113274,28.39670588374138,52.683995737880466,1.4907988745719194,16228.894790935516,946.2389553576708,0.0,24.6,0.0,1.75,0.0,0.1920953206717968,0.0,0.0,0.0,0.3140625,0.6859375
nominal,standard_dqn,810,75.62964850462973,26.86433438062668,48.76531407780945,1.4812449976801871,15869.126160621643,1130.6511726081371,0.0,23.6,0.0,1.45,0.0,0.19124685004353523,0.0,0.0,0.0,0.42734375,0.57265625
nominal,standard_dqn,811,80.10420404337347,28.783845801651477,51.32035836316645,1.4873959442134947,16116.414775562287,756.555924141407,0.0,24.45,0.0,1.55,0.0,0.1912330262362957,0.0,0.0,0.0,0.2015625,0.7984375
nominal,standard_dqn,812,75.02579580925405,27.863599470630287,47.16219620451331,1.475626925099641,16054.663831233978,999.0051007181406,0.0,22.55,0.0,1.7,0.0,0.19255728870630265,0.0,0.0,0.0,0.35625,0.64375
nominal,standard_dqn,813,77.84965306133032,28.096774812042714,49.752878335341805,1.4903148777782917,16190.05846157074,982.7406237185002,0.0,23.8,0.0,1.5,0.0,0.19142150655388832,0.0,0.0,0.0,0.34140625,0.65859375
nominal,standard_dqn,814,78.36301472753287,27.84970379769802,50.51331086277962,1.4908440649975092,16270.761961364746,1139.8664142400025,0.0,23.5,0.0,1.4,0.0,0.19139211252331734,0.0,0.0,0.0,0.434375,0.565625
nominal,standard_dqn,815,81.34936801712959,29.246430672332643,52.102937264144416,1.4944425988011063,16252.519049263,706.6076161053031,0.0,24.15,0.0,0.7,0.0,0.19248755499720574,0.0,0.0,0.009375,0.165625,0.825
nominal,standard_dqn,816,75.17457325622439,26.975840162485838,48.198733083307744,1.4908405947964638,16068.518767929078,1149.7101396679877,0.0,22.7,0.0,1.45,0.0,0.19139884933829307,0.0,0.0,0.003125,0.44296875,0.55390625
nominal,standard_dqn,817,78.41849230334164,28.494197959825396,49.92429426714778,1.4812731401529162,16122.814036464692,825.1187977731228,0.0,23.75,0.0,1.1,0.0,0.19133182913064956,0.0,0.0,0.0,0.2484375,0.7515625
nominal,standard_dqn,818,77.98666669931262,28.446050375886262,49.540616472437975,1.469418095657602,15934.413437652587,784.9724230229855,0.0,23.75,0.0,1.15,0.0,0.1920064315199852,0.0,0.0,0.0,0.24453125,0.75546875
nominal,standard_dqn,819,78.37210430115462,29.088821945525705,49.283282348737124,1.4813862194772809,16191.440590953827,722.790012294054,0.0,23.05,0.0,0.8,0.0,0.19215555638074874,0.0,0.0,0.0,0.1921875,0.8078125
nominal,threshold,800,191.53293296655508,28.56219814196229,162.97073483427855,1.8052640228997916,20517.92744617462,1852.1973642222583,0.0,31.05,30.05,1.05,0.0,0.19049414917826651,0.0,0.0,0.02421875,0.7703125,0.20546875
nominal,threshold,801,198.03976717641885,28.930171658471227,169.1095954948508,1.8312286082655191,20954.18314857483,1845.9376998089253,0.0,31.05,29.85,1.1,0.0,0.190092995762825,0.0,0.0,0.02578125,0.76875,0.20546875
nominal,threshold,802,186.7258350282887,28.714833607152105,158.01100143231247,1.8026917810551821,20477.031630706788,1856.084811640531,0.0,31.2,29.85,0.8,0.0,0.1900545537471771,0.0,0.0,0.021875,0.7609375,0.2171875
nominal,threshold,803,183.86795403187816,28.148358330875634,155.7195956853563,1.7966102018021046,20264.1206577301,1849.9040853068232,0.0,30.25,28.9,0.85,0.0,0.1901075430214405,0.0,0.0,0.01640625,0.77265625,0.2109375
