scenario,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
burst,standard_dqn,814,96.89587778605521,31.448171024397016,65.44770672552288,1.5904101716354488,18071.129929447176,1200.7412235945462,0.0,28.85,0.0,1.55,0.0,0.19139211252331734,0.0,0.0,0.00078125,0.4140625,0.58515625
burst,standard_dqn,815,99.63800997320563,32.81379286758602,66.82421696797013,1.5953181880991907,18131.735137844087,759.8291206430644,0.0,29.3,0.0,0.7,0.0,0.19248755499720574,0.0,0.0,0.0140625,0.15703125,0.82890625
burst,standard_dqn,816,93.6693640895933,30.433250097185372,63.23611410751939,1.5856213683262468,17799.561883068083,1200.8556495577097,0.0,27.8,0.0,1.45,0.0,0.19139884933829307,0.0,0.0,0.00546875,0.41953125,0.575
burst,standard_dqn,817,96.6889693620801,31.845779988542198,64.8431893903017,1.5759394041262567,17867.68510465622,892.8564005225896,0.0,28.5,0.0,1.05,0.0,0.19133182913064956,0.0,0.0,0.0,0.2421875,0.7578125
burst,standard_dqn,818,97.96929009780288,32.126312140375376,65.84297787435352,1.5753726839553566,17839.72731027603,847.1019832715392,0.0,28.7,0.0,1.15,0.0,0.1920064315199852,0.0,0.0,0.00234375,0.2296875,0.76796875
burst,standard_dqn,819,95.79560728117823,32.40233090166002,63.393276380822066,1.5768425525631755,17951.42629814148,793.8574415355921,0.0,28.25,0.0,0.8,0.0,0.19215555638074874,0.0,0.0,0.0,0.1953125,0.8046875
energy_limited,double_centered_full_action_dqn,800,119.40061755955219,28.095106093585493,91.30551145255566,1.4712637409102172,15780.13494234085,805.1443207532168,0.0,39.0,0.0,1.2,0.0,0.1919506959617138,0.0,0.0,0.0,0.2359375,0.7640625
energy_limited,double_centered_full_action_dqn,801,121.54222256012261,29.844860850274564,91.69736168265344,1.5029830293729902,16478.67587776184,628.2120260417462,0.0,38.8,0.0,1.1,0.0,0.19363974407315254,0.0,0.0,0.0,0.121875,0.878125
energy_limited,double_centered_full_action_dqn,802,119.73636196322738,28.50132559426129,91.23503636524082,1.4921730993315578,16343.482746887206,922.4251332253218,0.0,39.0,0.0,1.4,0.0,0.19147151708602905,0.0,0.0,0.0,0.3109375,0.6890625
energy_limited,double_centered_full_action_dqn,803,116.94438011310994,27.82773909308016,89.11664102226496,1.4620286494027823,15642.196390914916,791.9297338403761,0.0,38.1,0.0,0.7,0.0,0.19336052760481834,0.0,0.0,0.00078125,0.2375,0.76171875
energy_limited,double_centered_full_action_dqn,804,119.64732756003737,28.302752639725803,91.34457497432828,1.4777317999862134,15944.937194824219,800.5950179688632,0.0,38.8,0.0,1.65,0.0,0.19290023520588875,0.0,0.0,0.01171875,0.23125,0.75703125
energy_limited,double_centered_full_action_dqn,805,118.18456074237824,28.28905717842281,89.89550360828638,1.52848848560825,16819.164727973937,1183.6599717631937,0.0,38.1,0.0,1.9,0.0,0.19176390916109085,0.0,0.0,0.03125,0.44296875,0.52578125
energy_limited,double_centered_full_action_dqn,806,118.50735914811492,28.734510692954064,89.77284831807017,1.478713341942057,16098.854718971252,799.2664882510901,0.0,38.5,0.0,1.2,0.0,0.19320554807782173,0.0,0.0,0.0,0.234375,0.765625
energy_limited,double_centered_full_action_dqn,807,120.51756921269,29.4962098415941,91.02135937258602,1.4920181762892752,16311.325612354278,651.3257703274488,0.0,38.9,0.0,0.9,0.0,0.19326547309756278,0.0,0.0,0.0,0.146875,0.853125
energy_limited,double_centered_full_action_dqn,808,121.19512702450156,29.10994352493435,92.0851834319532,1.4873024779371917,16209.156816768646,710.5848970919848,0.0,39.5,0.0,0.85,0.0,0.19300990104675292,0.0,0.0,0.0,0.17265625,0.82734375
energy_limited,double_centered_full_action_dqn,809,121.61182442389429,28.48068687841296,93.131137637496,1.495672984374687,16272.676984405518,933.6208905994893,0.0,39.65,0.0,1.45,0.0,0.19284960106015206,0.0,0.0,0.0,0.29765625,0.70234375
energy_limited,double_centered_full_action_dqn,810,116.67789367862046,27.13755643442273,89.54033719465136,1.480974561488256,15884.095099449158,1054.9155097737907,0.0,38.35,0.0,1.15,0.0,0.19211526587605476,0.0,0.0,0.0109375,0.37734375,0.61171875
energy_limited,double_centered_full_action_dqn,811,119.87976040802896,28.63460802808404,91.24515242874622,1.4859400362242012,16071.742137432098,773.6187795639038,0.0,38.7,0.0,1.4,0.0,0.19157759472727776,0.0,0.0,0.0,0.21328125,0.78671875
energy_limited,double_centered_full_action_dqn,812,117.33934553988279,27.946464443206786,89.39288113877177,1.4945524277631193,16255.970221138,990.6134856268764,0.0,38.6,0.0,1.5,0.0,0.19371908158063889,0.0,0.0,0.00078125,0.33984375,0.659375
energy_limited,double_centered_full_action_dqn,813,120.08046782948077,29.060774843767284,91.01969312392175,1.4847375725395977,16190.361179542542,757.9010136842728,0.0,38.95,0.0,1.2,0.0,0.19345475733280182,0.0,0.0,0.00703125,0.21328125,0.7796875
energy_limited,double_centered_full_action_dqn,814,117.83308828413487,28.352416414767504,89.48067196026444,1.4970372346695513,16432.087343120576,1088.2106931287794,0.0,38.25,0.0,1.2,0.0,0.19191585928201677,0.0,0.0,0.04765625,0.4,0.55234375
energy_limited,double_centered_full_action_dqn,815,120.45188746321946,28.76356233302504,91.6883251272142,1.4857565267942845,16216.229745292663,804.3393455982208,0.0,39.35,0.0,0.7,0.0,0.19287444427609443,0.0,0.0,0.0078125,0.23984375,0.75234375
energy_limited,double_centered_full_action_dqn,816,114.6802898287028,27.40636731348932,87.27392266944051,1.4612312952056528,15710.559451198578,928.9721939682961,0.0,37.75,0.0,1.1,0.0,0.1921604886651039,0.0,0.0,0.0,0.32109375,0.67890625
energy_limited,double_centered_full_action_dqn,817,119.15262213990093,28.249849027767777,90.90277287855744,1.4833499613683672,16117.253088092804,896.5349994793535,0.0,39.15,0.0,1.15,0.0,0.19125127121806146,0.0,0.0,0.0046875,0.2875,0.7078125
energy_limited,double_centered_full_action_dqn,818,118.32273636721075,28.18620208296925,90.13653437234461,1.471269328938797,15920.672666835784,815.0875793665648,0.0,38.6,0.0,1.0,0.0,0.1922553673386574,0.0,0.0,0.0,0.25859375,0.74140625
energy_limited,double_centered_full_action_dqn,819,119.71018693111837,29.223688777163623,90.48649829253554,1.4829570127651095,16233.664124393463,701.6101417958737,0.0,38.7,0.0,0.85,0.0,0.19242409914731978,0.0,0.0,0.0,0.18046875,0.81953125
energy_limited,double_dqn,800,119.18538111284374,28.005144469067453,91.18023650072516,1.4745969900861382,15854.760830211639,862.966841712594,0.0,38.95,0.0,1.25,0.0,0.19240895733237268,0.0,0.0,0.0,0.2703125,0.7296875
energy_limited,double_dqn,801,119.83632828183472,29.642532766610383,90.19379549473524,1.5007026876788587,16610.895934295655,784.9147174604237,0.0,38.4,0.0,1.3,0.0,0.19363974407315254,0.0,0.0,0.0515625,0.22734375,0.72109375
energy_limited,double_dqn,802,120.44492467992009,28.817342933267355,91.62758191168308,1.488245166791603,16276.665674304963,813.4346381954849,0.0,39.15,0.0,1.15,0.0,0.19220261424779891,0.0,0.0,0.0015625,0.24765625,0.75078125
energy_limited,double_dqn,803,120.90273191440852,29.384833229891957,91.5178987057507,1.4867962474003433,16049.74302034378,575.6912421584129,0.0,38.9,0.0,0.5,0.0,0.19388239905238153,0.0,0.0,0.0,0.09375,0.90625
energy_limited,double_dqn,804,120.9608086284995,28.79847400151193,92.1623346683383,1.4827270864974706,16088.942338943481,734.5049761772156,0.0,39.0,0.0,1.25,0.0,0.19290023520588875,0.0,0.0,0.0015625,0.19609375,0.80234375
energy_limited,double_dqn,805,118.68640441700816,29.196472360007466,89.48993210300803,1.4996775966137648,16466.518223571777,844.0111626565456,0.0,38.0,0.0,1.15,0.0,0.1919550970196724,0.0,0.0,0.03828125,0.25,0.71171875
energy_limited,double_dqn,806,121.18545216865837,30.767721685022117,90.4177302068472,1.5056266356725245,16898.76150894165,705.4060580015182,0.0,38.7,0.0,1.0,0.0,0.1934212364256382,0.0,0.0,0.09453125,0.1765625,0.72890625
energy_limited,double_dqn,807,120.06891109354794,29.05891844071448,91.00999281823636,1.4886328087653964,16251.314946556091,733.6649510085583,0.0,38.95,0.0,1.15,0.0,0.19323005005717278,0.0,0.0,0.0,0.19765625,0.80234375
energy_limited,double_dqn,808,122.73409973531962,29.97731802277267,92.75678155645728,1.5244208310730756,16995.895749664305,887.126530424133,0.0,39.7,0.0,0.75,0.0,0.19314716383814812,0.0,0.0,0.096875,0.26484375,0.63828125
energy_limited,double_dqn,809,122.47228974737227,28.91303424909711,93.55925561562181,1.495548547245562,16363.619772529602,846.8543268024921,0.0,39.7,0.0,1.35,0.0,0.1933676518499851,0.0,0.0,0.0,0.25859375,0.74140625
energy_limited,double_dqn,810,116.69202746905387,27.032579757273197,89.65944767341018,1.4832672521006316,15843.156507778167,1061.8180382564665,0.0,38.25,0.0,1.05,0.0,0.19227258563041688,0.0,0.0,0.0109375,0.37578125,0.61328125
energy_limited,double_dqn,811,121.6936368109286,29.551927321404218,92.14170948691665,1.496286581782624,16250.140853881836,631.1371305525303,0.0,39.2,0.0,1.1,0.0,0.19203855469822884,0.0,0.0,0.0,0.11953125,0.88046875
energy_limited,double_dqn,812,118.22277442455292,28.77756520472467,89.44520940870046,1.4821343993302434,16269.503816127777,850.2305011324585,0.0,38.7,0.0,1.25,0.0,0.19371908158063889,0.0,0.0,0.021875,0.27421875,0.70390625
energy_limited,double_dqn,813,120.05315363712609,28.79583988972008,91.25731367103756,1.4831864887848496,16109.200199127197,786.6558326035738,0.0,38.9,0.0,1.3,0.0,0.19345475733280182,0.0,0.0,0.00078125,0.22421875,0.775
energy_limited,double_dqn,814,117.53656692840158,28.13535168468952,89.40121534392237,1.4771570482756942,16087.29335861206,962.0065344899892,0.0,38.3,0.0,1.05,0.0,0.19209640249609947,0.0,0.0,0.0,0.33203125,0.66796875
energy_limited,double_dqn,815,125.73729040313512,33.14147038999945,92.59582005038858,1.547456847736612,18482.502292346955,786.1243020165712,0.0,39.5,0.0,0.55,0.0,0.19358968436717988,0.0,0.0,0.22421875,0.25,0.52578125
energy_limited,double_dqn,816,114.74045682951808,27.046198929473757,87.69425798162817,1.4762460378929974,15653.205156421662,997.9484621718526,0.0,37.9,0.0,1.2,0.0,0.1921635389328003,0.0,0.0,0.0046875,0.3265625,0.66875
energy_limited,double_dqn,817,119.14501769460738,28.41403814703226,90.73097968056798,1.4799618367105722,16144.238358020782,874.3729478225112,0.0,39.2,0.0,1.25,0.0,0.19202126935124397,0.0,0.0,0.003125,0.2828125,0.7140625
energy_limited,double_dqn,818,118.86812478773295,28.809555242583155,90.05856966771185,1.4761014100629837,16158.510679626464,803.5209911964834,0.0,38.6,0.0,1.05,0.0,0.19240969344973563,0.0,0.0,0.034375,0.2546875,0.7109375
energy_limited,double_dqn,819,122.34269303381443,30.158865278959276,92.18382765352726,1.501947730081156,16496.221934700014,592.9572437636555,0.0,39.45,0.0,0.7,0.0,0.19329758062958718,0.0,0.0,0.01875,0.1015625,0.8796875
energy_limited,centered_full_action_dqn,800,119.68275651879608,28.187278006225824,91.49547842726112,1.4736245734617115,15859.441923522949,813.4732662774622,0.0,39.1,0.0,1.05,0.0,0.19240895733237268,0.0,0.0,0.003125,0.24296875,0.75390625
energy_limited,centered_full_action_dqn,801,120.08535002879799,29.52309042327106,90.56225966215133,1.4951892378274352,16392.86293182373,666.7665710389614,0.0,38.5,0.0,1.2,0.0,0.19363974407315254,0.0,0.0,0.0015625,0.15234375,0.84609375
energy_limited,centered_full_action_dqn,802,119.2715214484185,28.19056693688035,91.08095439754428,1.4860943030565976,16137.591081619263,922.4597014576196,0.0,38.95,0.0,1.45,0.0,0.19153287410736083,0.0,0.0,0.0,0.3046875,0.6953125
energy_limited,centered_full_action_dqn,803,117.45303940199315,28.01824897453189,89.43479047104717,1.465262975730002,15747.02506160736,784.7915188670158,0.0,38.35,0.0,0.7,0.0,0.19376712292432785,0.0,0.0,0.0,0.2375,0.7625
energy_limited,centered_full_action_dqn,804,120.03649887233973,28.56202143356204,91.47447753414511,1.4774924352299421,15987.527993392945,742.9338155455887,0.0,38.8,0.0,1.35,0.0,0.19290023520588875,0.0,0.0,0.00703125,0.2046875,0.78828125
energy_limited,centered_full_action_dqn,805,117.66982400521636,28.16500119753182,89.50482283040881,1.501050387043506,16253.540838241577,961.3960120528936,0.0,38.05,0.0,1.6,0.0,0.19184841811656952,0.0,0.0,0.003125,0.30625,0.690625
energy_limited,centered_full_action_dqn,806,117.60049393512308,28.183627131953834,89.4168667666614,1.4791433216538281,16040.069596481324,913.5196055799722,0.0,38.3,0.0,1.35,0.0,0.19300064519047738,0.0,0.0,0.0,0.29609375,0.70390625
energy_limited,centered_full_action_dqn,807,121.02935215689243,29.662305365130305,91.36704677760602,1.4975233714561909,16350.339760303497,630.8620069354772,0.0,38.85,0.0,0.9,0.0,0.19326547309756278,0.0,0.0,0.0,0.1265625,0.8734375
energy_limited,centered_full_action_dqn,808,121.1596271969378,29.023889219947158,92.1357380695641,1.4877351641189307,16174.139703464509,726.393633762002,0.0,39.55,0.0,0.85,0.0,0.19314716383814812,0.0,0.0,0.0,0.17734375,0.82265625
energy_limited,centered_full_action_dqn,809,121.5215359055251,28.43971278965473,93.08182331591846,1.4976066058967263,16330.692072868347,960.9413863837719,0.0,39.55,0.0,1.45,0.0,0.1933676518499851,0.0,0.0,0.0,0.3171875,0.6828125
energy_limited,centered_full_action_dqn,810,116.67856939442456,27.206925712898375,89.47164368823171,1.4825051363091917,15947.008539009094,1061.7260444313288,0.0,38.3,0.0,1.05,0.0,0.1921002060174942,0.0,0.0,0.015625,0.3828125,0.6015625
energy_limited,centered_full_action_dqn,811,120.48198369883,28.86005682274699,91.6219270645827,1.4894827051088213,16117.203928661347,740.0013962328434,0.0,38.9,0.0,1.4,0.0,0.19162164032459258,0.0,0.0,0.0,0.1859375,0.8140625
energy_limited,centered_full_action_dqn,812,116.60029771462082,27.656885144487024,88.94341244384647,1.4874307449907065,16207.365733242035,1085.1828806966544,0.0,38.5,0.0,1.6,0.0,0.19263138249516487,0.0,0.0,0.0,0.39921875,0.60078125
energy_limited,centered_full_action_dqn,813,119.90248437263071,28.735765613988043,91.16671876646578,1.4881421807222068,16190.475255012512,819.0655944362283,0.0,38.9,0.0,1.3,0.0,0.19301798790693284,0.0,0.0,0.00625,0.2453125,0.7484375
energy_limited,centered_full_action_dqn,814,117.4138889554143,28.18625369295478,89.22763526245951,1.490670739579946,16310.628654575348,1054.718243419379,0.0,38.35,0.0,1.1,0.0,0.19197046682238578,0.0,0.0,0.02890625,0.3859375,0.58515625
energy_limited,centered_full_action_dqn,815,119.7621468662098,28.35867807921022,91.4034688216448,1.4833931126631796,16180.462571525573,863.316709291935,0.0,39.3,0.0,0.8,0.0,0.19287444427609443,0.0,0.0,0.0,0.28359375,0.71640625
energy_limited,centered_full_action_dqn,816,116.16721045061945,28.13363580480218,88.03357474416495,1.4647268778178841,15744.704508781433,762.6819478660822,0.0,38.05,0.0,0.9,0.0,0.19314824417233467,0.0,0.0,0.0,0.215625,0.784375
energy_limited,centered_full_action_dqn,817,119.00407302401959,28.3408234462142,90.66324939638376,1.4782484023831786,16081.797964572906,861.6605203583837,0.0,39.15,0.0,1.25,0.0,0.19202126935124397,0.0,0.0,0.0015625,0.27421875,0.72421875
energy_limited,centered_full_action_dqn,818,118.10635648079217,28.018018333241343,90.0883382216841,1.4763818237464874,16006.270960044862,894.7226043723524,0.0,38.75,0.0,1.1,0.0,0.1922142758965492,0.0,0.0,0.00078125,0.303125,0.69609375
energy_limited,centered_full_action_dqn,819,120.28934960663318,29.52653394583613,90.76281574442983,1.489129572873935,16271.33674736023,641.059306114912,0.0,38.7,0.0,0.8,0.0,0.19255851060152054,0.0,0.0,0.0,0.13515625,0.86484375
energy_limited,full_action_q_dqn,800,119.16273500688374,28.058372267708183,91.10436276115477,1.4733107889536767,15879.734421634674,853.9745608001947,0.0,38.9,0.0,1.3,0.0,0.19240895733237268,0.0,0.0,0.0,0.271875,0.728125
energy_limited,full_action_q_dqn,801,121.29678406223654,29.95790813341737,91.33887614339591,1.50258373292163,16541.835983276367,621.92828681916,0.0,38.75,0.0,1.05,0.0,0.19363974407315254,0.0,0.0,0.01015625,0.1265625,0.86328125
energy_limited,full_action_q_dqn,802,121.46843573652208,29.147303523495793,92.32113206773997,1.4913093400187791,16262.228357124328,730.9583173573017,0.0,39.5,0.0,1.1,0.0,0.1921844594180584,0.0,0.0,0.0,0.18828125,0.81171875
energy_limited,full_action_q_dqn,803,116.90663704350591,27.786530950665473,89.12010614946485,1.4662353812716902,15715.656192970277,846.5599554032087,0.0,38.15,0.0,0.9,0.0,0.19345005750656127,0.0,0.0,0.00234375,0.26875,0.72890625
energy_limited,full_action_q_dqn,804,121.38904053322972,29.82731923535466,91.56172131761909,1.4944918456487357,16630.498115825652,756.9340451598167,0.0,38.9,0.0,1.15,0.0,0.19290023520588875,0.0,0.0,0.07890625,0.221875,0.69921875
energy_limited,full_action_q_dqn,805,118.25493502639233,28.94830068871379,89.30663428962231,1.4940574262756854,16387.627573394777,864.3219796039164,0.0,38.0,0.0,1.35,0.0,0.19193588942289352,0.0,0.0,0.01640625,0.26640625,0.7171875
energy_limited,full_action_q_dqn,806,119.63975984327494,29.422082798182963,90.21767714381218,1.4881210254970938,16305.755567932129,748.5082853719592,0.0,38.65,0.0,1.1,0.0,0.19345005601644516,0.0,0.0,0.028125,0.2015625,0.7703125
energy_limited,full_action_q_dqn,807,120.1192124479264,29.09591913744807,91.02329340323806,1.4882508157286793,16165.794867992401,707.8330623745918,0.0,39.0,0.0,1.15,0.0,0.19333052411675453,0.0,0.0,0.0,0.17265625,0.82734375
energy_limited,full_action_q_dqn,808,121.8018236323446,28.880411961488427,92.92141170606018,1.4960631974972785,16352.548217582702,824.1909687891603,0.0,39.8,0.0,1.0,0.0,0.19327784180641175,0.0,0.0,0.003125,0.24140625,0.75546875
energy_limited,full_action_q_dqn,809,122.64247600667179,29.042228999361395,93.60024708926679,1.4953087989240885,16360.93170928955,816.1337122797966,0.0,39.7,0.0,1.4,0.0,0.1933676518499851,0.0,0.0,0.0,0.240625,0.759375
energy_limited,full_action_q_dqn,810,117.03597150921821,27.48923139832914,89.54674006283284,1.4811179090291262,15989.576817703248,1048.2883912801742,0.0,38.25,0.0,1.2,0.0,0.1921002060174942,0.0,0.0,0.03515625,0.3765625,0.58828125
energy_limited,full_action_q_dqn,811,125.02949352003634,30.72164602652192,94.30784739479422,1.5258828347083182,16687.084250450134,508.86726313233373,0.0,39.9,0.0,0.9,0.0,0.19203855469822884,0.0,0.0,0.0,0.03203125,0.96796875
energy_limited,full_action_q_dqn,812,117.1935551225394,28.00452646948397,89.18902871116995,1.4808132868725807,16073.209142494201,942.1740611881017,0.0,38.65,0.0,1.6,0.0,0.19325551763176918,0.0,0.0,0.0,0.315625,0.684375
energy_limited,full_action_q_dqn,813,121.11195899255574,29.62900187820196,91.4829570040852,1.4984660605434328,16350.060018444061,701.7850728560239,0.0,38.9,0.0,1.0,0.0,0.19345475733280182,0.0,0.0,0.0328125,0.16328125,0.80390625
energy_limited,full_action_q_dqn,814,117.18008491527289,27.80388805959374,89.3761967919767,1.4810564235784114,16073.066850662231,1058.3135010145604,0.0,38.2,0.0,1.2,0.0,0.19201083481311798,0.0,0.0,0.003125,0.3734375,0.6234375
energy_limited,full_action_q_dqn,815,120.81809896830468,29.37983400952071,91.43826481610537,1.5084874346852302,16869.433575820924,964.5730453763157,0.0,39.2,0.0,0.95,0.0,0.19287444427609443,0.0,0.0,0.07109375,0.34140625,0.5875
energy_limited,full_action_q_dqn,816,114.93642097100614,27.38999455422163,87.54642655313015,1.474471509596333,15779.604588413238,959.530045557022,0.0,37.85,0.0,1.1,0.0,0.19314824417233467,0.0,0.0,0.00625,0.31796875,0.67578125
energy_limited,full_action_q_dqn,817,119.40557804234327,28.609905357658864,90.79567256882787,1.4806240434292703,16066.110303020478,784.544697996974,0.0,39.15,0.0,1.1,0.0,0.1917848140001297,0.0,0.0,0.00078125,0.21875,0.78046875
energy_limited,full_action_q_dqn,818,119.37405611909927,28.693741525150834,90.68031465522945,1.4736276735085994,15946.63543624878,735.411922544241,0.0,38.7,0.0,0.9,0.0,0.19272391945123674,0.0,0.0,0.0,0.203125,0.796875
energy_limited,full_action_q_dqn,819,120.90412341170013,29.568886246718467,91.33523722738028,1.4916520163416862,16286.147948455811,634.5835852086544,0.0,39.0,0.0,0.75,0.0,0.19291035011410712,0.0,0.0,0.00078125,0.128125,0.87109375
energy_limited,immediate_advantage_dqn,800,120.67615707688033,28.63674271479249,92.03941435016692,1.477587681543082,15869.762604427338,691.9750133037567,0.0,39.3,0.0,0.95,0.0,0.19337212964892386,0.0,0.0,0.0,0.165625,0.834375
energy_limited,immediate_advantage_dqn,801,118.45691692046822,28.456351640820504,90.00056538432837,1.5005388761870564,16386.47403278351,905.260157430172,0.0,38.45,0.0,1.45,0.0,0.19363974407315254,0.0,0.0,0.01796875,0.29296875,0.6890625
energy_limited,immediate_advantage_dqn,802,121.11817303165795,29.121469469368456,91.99670361891388,1.4889460392296314,16249.202041244507,721.1340189337731,0.0,39.4,0.0,1.1,0.0,0.1919820323586464,0.0,0.0,0.0,0.1875,0.8125
energy_limited,immediate_advantage_dqn,803,116.66258230142296,27.640537552535534,89.0220448319614,1.4651779448613524,15748.210552787781,873.3639681369066,0.0,38.05,0.0,0.9,0.0,0.19376712292432785,0.0,0.0,0.0,0.29296875,0.70703125
energy_limited,immediate_advantage_dqn,804,120.83829702928662,28.938589416816832,91.8997077074647,1.482167587382719,16073.556788825988,679.1472438663244,0.0,38.95,0.0,1.1,0.0,0.19290023520588875,0.0,0.0,0.0,0.1640625,0.8359375
energy_limited,immediate_advantage_dqn,805,117.68802535317839,27.83768360540271,89.85034161664547,1.5052990637719632,16341.887016105651,1108.718499353528,0.0,38.15,0.0,1.75,0.0,0.19122593551874162,0.0,0.0,0.0,0.39765625,0.60234375
energy_limited,immediate_advantage_dqn,806,119.56058098375797,29.43111213296652,90.1294689014554,1.4916907289996744,16186.904083824158,677.0349840551614,0.0,38.7,0.0,1.15,0.0,0.19363948553800583,0.0,0.0,0.0,0.140625,0.859375
energy_limited,immediate_advantage_dqn,807,120.72561246126891,29.596097372472286,91.1295150358975,1.4958409843035043,16309.796935939788,630.94123891294,0.0,38.9,0.0,0.9,0.0,0.19336594715714456,0.0,0.0,0.0,0.12734375,0.87265625
energy_limited,immediate_advantage_dqn,808,119.7545707205683,28.061859311908485,91.6927114738524,1.4920615840703249,16299.607499694825,1004.5674225270748,0.0,39.3,0.0,1.35,0.0,0.19290933459997178,0.0,0.0,0.0,0.3546875,0.6453125
energy_limited,immediate_advantage_dqn,809,121.26850180484355,28.363164892420173,92.90533690348268,1.4935086188372224,16211.983138656617,935.784747761488,0.0,39.4,0.0,1.4,0.0,0.1933676518499851,0.0,0.0,0.0,0.29921875,0.70078125
energy_limited,immediate_advantage_dqn,810,116.62620430603624,26.711258846148848,89.91494548037647,1.4976064616814255,15998.424856758118,1159.0809251397848,0.0,38.2,0.0,1.3,0.0,0.19211526587605476,0.0,0.0,0.0,0.425,0.575
energy_limited,immediate_advantage_dqn,811,122.5951168344915,29.78822079822421,92.8068961159885,1.50328416810371,16323.100999069215,595.6099513828755,0.0,39.3,0.0,1.15,0.0,0.19203855469822884,0.0,0.0,0.0,0.0921875,0.9078125
energy_limited,immediate_advantage_dqn,812,116.40177726358175,27.45356493592262,88.94821225091815,1.4896754199638962,16123.869886398315,1069.966668447852,0.0,38.55,0.0,1.6,0.0,0.19371908158063889,0.0,0.0,0.0,0.3828125,0.6171875
energy_limited,immediate_advantage_dqn,813,120.05764892213047,28.692312767356633,91.36533617414534,1.4859910793602467,16027.262184906005,764.2749010026455,0.0,38.9,0.0,1.2,0.0,0.19283601865172387,0.0,0.0,0.00390625,0.19921875,0.796875
energy_limited,immediate_advantage_dqn,814,117.17497695229947,27.69945291019976,89.47552419781684,1.4925173906609417,16238.535140609742,1114.1006207756698,0.0,38.25,0.0,1.05,0.0,0.19201083481311798,0.0,0.0,0.00234375,0.409375,0.58828125
energy_limited,immediate_advantage_dqn,815,120.74223911136389,28.646449615433813,92.09578960359097,1.4989923918619752,16436.533121299744,883.3977051854133,0.0,39.55,0.0,0.85,0.0,0.19331119135022162,0.0,0.0,0.0,0.2890625,0.7109375
energy_limited,immediate_advantage_dqn,816,114.53747906446456,27.006211530044673,87.53126771882177,1.4768457106780262,15818.71335401535,1038.5199377298354,0.0,37.85,0.0,1.2,0.0,0.1921604886651039,0.0,0.0,0.0,0.37109375,0.62890625
energy_limited,immediate_advantage_dqn,817,119.02271809384226,27.851680955290796,91.17103715643287,1.4961291114799677,16292.188330078125,1070.584565626085,0.0,39.45,0.0,1.5,0.0,0.19127660542726516,0.0,0.0,0.0109375,0.38671875,0.60234375
energy_limited,immediate_advantage_dqn,818,118.05317728787661,28.045508704707025,90.00766870759428,1.4714423676021398,15894.89516210556,824.4816749960185,0.0,38.6,0.0,1.0,0.0,0.19279746040701867,0.0,0.0,0.0,0.2640625,0.7359375
energy_limited,immediate_advantage_dqn,819,121.35904363542795,29.909713038243353,91.4493306182325,1.4987369990441948,16375.109003067017,579.8465042948723,0.0,39.05,0.0,0.7,0.0,0.19291949048638343,0.0,0.0,0.0,0.090625,0.909375
energy_limited,standard_dqn,800,119.10691261015832,27.940700088068844,91.1662126185745,1.476753907231614,15870.692154502869,885.0335683912039,0.0,38.9,0.0,1.3,0.0,0.19240895733237268,0.0,0.0,0.0,0.28125,0.71875
energy_limited,standard_dqn,801,120.86348358981311,29.6509619705379,91.21252158164978,1.4988557489123195,16427.110181999207,637.0237525641918,0.0,38.75,0.0,1.05,0.0,0.19363974407315254,0.0,0.0,0.0,0.13203125,0.86796875
energy_limited,standard_dqn,802,120.3413718546927,28.989544382691385,91.35182746306063,1.4941396070178599,16457.528276348115,865.0795527890325,0.0,39.15,0.0,1.1,0.0,0.19153287410736083,0.0,0.0,0.02578125,0.2828125,0.69140625
energy_limited,standard_dqn,803,118.3198449844122,28.55462707579136,89.7652179980278,1.4712359611410648,15887.96559562683,728.3037326365709,0.0,38.35,0.0,0.55,0.0,0.19345005750656127,0.0,0.0,0.01796875,0.203125,0.77890625
energy_limited,standard_dqn,804,121.07997851870955,28.99251349307597,92.08746523723006,1.4828921507578343,16075.619404888153,678.6944459617138,0.0,38.95,0.0,1.25,0.0,0.19290023520588875,0.0,0.0,0.00390625,0.1625,0.83359375
energy_limited,standard_dqn,805,118.25361318022013,28.855276427976786,89.39833665221929,1.4945555478800088,16341.048163986206,873.486658448726,0.0,38.05,0.0,1.45,0.0,0.19149230197072029,0.0,0.0,0.01796875,0.265625,0.71640625
energy_limited,standard_dqn,806,119.26382680527865,29.477553853020073,89.78627295300365,1.4881614579819142,16285.180804061889,715.1418229065836,0.0,38.45,0.0,1.05,0.0,0.1934212364256382,0.0,0.0,0.02109375,0.18125,0.79765625
energy_limited,standard_dqn,807,120.59879852205515,29.576881071925165,91.02191741138697,1.4935338879935443,16326.960519695282,645.5387122809886,0.0,38.95,0.0,0.9,0.0,0.19336594715714456,0.0,0.0,0.0,0.14140625,0.85859375
energy_limited,standard_dqn,808,123.07995018541813,30.154784727469085,92.92516553357244,1.5064511423930527,16626.67606058121,705.2210605572909,0.0,39.8,0.0,0.8,0.0,0.19314716383814812,0.0,0.0,0.06171875,0.16015625,0.778125
