scenario,policy,total_cost_mean,immediate_cost_mean,penalty_mean,energy_use_mean,latency_ms_mean,transmitted_mbit_mean,thermal_violation_mean,energy_violation_mean,queue_violation_mean,contact_violation_mean,planning_time_ms_mean,maximum_heat_mean,minimum_energy_mean,threshold_free_episode_mean,onboard_fraction_mean,ground_fraction_mean,hybrid_fraction_mean,total_cost_sd,immediate_cost_sd,penalty_sd,energy_use_sd,latency_ms_sd,transmitted_mbit_sd,thermal_violation_sd,energy_violation_sd,queue_violation_sd,contact_violation_sd,planning_time_ms_sd,maximum_heat_sd,minimum_energy_sd,threshold_free_episode_sd,onboard_fraction_sd,ground_fraction_sd,hybrid_fraction_sd,n_model_seeds
link_limited,double_centered_full_action_dqn,101.91199710017071,31.789996271422133,70.1220008232072,1.701594653541688,19880.80212805271,618.6526963616908,0.0,30.135,0.0,0.835,0.0,0.19294995971024037,0.0,0.0,0.011289062499999999,0.11671875000000001,0.8719921875000001,1.8763811497239355,0.5401298978818542,1.5198362854245797,0.01842886615510214,342.6254705364752,67.97161482889155,0.0,0.4665382028696502,0.0,0.2103255621774566,0.0,0.0006707361706691868,0.0,0.0,0.0183210160586205,0.04401018147191386,0.056016668721466226,20
link_limited,double_dqn,102.58673371689581,32.31921132371761,70.26752239468695,1.7046574159595185,20064.594698109628,597.7834465480223,0.0,30.202499999999997,0.0,0.7975,0.0,0.19291391797363758,0.0,0.0,0.0352734375,0.1037890625,0.8609375,2.0822829156531877,1.2403194723313113,1.4059686426392326,0.01657629441073889,596.2135401639331,61.387505258567494,0.0,0.4441061395183527,0.0,0.1929514528525109,0.0,0.0006508373787405449,0.0,0.0,0.05527136337818517,0.037964227550408264,0.06858673422039965,20
link_limited,centered_full_action_dqn,101.79782795168087,31.73469214608893,70.06313582222536,1.6995709807123056,19834.198828310968,613.7526996392756,0.0,30.1475,0.0,0.8525,0.0,0.19289086066186428,0.0,0.0,0.006679687500000001,0.11277343749999999,0.880546875,1.803729357138155,0.4661012039871229,1.4905177149744335,0.012740758712840151,242.22986490225566,60.217500606691495,0.0,0.4601129723974546,0.0,0.20162171457825095,0.0,0.0006509873073596486,0.0,0.0,0.01133407851722865,0.03962447320726327,0.04525851764029296,20
link_limited,full_action_q_dqn,102.17100049944595,32.03116585481912,70.13983462447301,1.7010722181526945,19933.297343139646,602.0742089512571,0.0,30.175,0.0,0.805,0.0,0.19296949729323387,0.0,0.0,0.0203125,0.10582031249999999,0.8738671874999999,2.0893925183762136,0.6976456002378167,1.6378908840058994,0.01211274780819709,317.65735834745794,62.91663461471051,0.0,0.5285282445273459,0.0,0.14770169082879253,0.0,0.0006519520012823437,0.0,0.0,0.02906860080278339,0.04401972409821975,0.056731353151560505,20
link_limited,immediate_advantage_dqn,101.95138545386865,31.608392010582612,70.34299342645706,1.7061607604287565,19879.46154041767,631.1740531443245,0.0,30.214999999999996,0.0,0.8375,0.0,0.19308139245957137,0.0,0.0,0.0017578125,0.12132812500000001,0.8769140625,1.8846192053677033,0.5732331871315787,1.5763510900963214,0.01761838588843115,263.8875633805909,87.88756638412265,0.0,0.507600132719488,0.0,0.15800982647657674,0.0,0.0006537881169124559,0.0,0.0,0.004240433735941935,0.05709745166319528,0.058007469845479186,20
link_limited,standard_dqn,102.26094583284855,31.95315063519403,70.30779519612716,1.7040677192411386,19927.021936483383,608.5785474582389,0.0,30.22,0.0,0.8400000000000001,0.0,0.19292801558971404,0.0,0.0,0.013749999999999998,0.108359375,0.877890625,1.7452990460753448,0.7083018079813141,1.4253480477484763,0.01277948798172698,237.30098617290494,91.89513702474913,0.0,0.4736198786724272,0.0,0.21435337277741315,0.0,0.0006335888864741154,0.0,0.0,0.020534903394009815,0.05991257036367441,0.059187561221693455,20
nominal,double_centered_full_action_dqn,77.729341089271,28.147013765461743,49.582327306170015,1.481380777435843,16089.535624103544,915.2475331907533,0.0,23.5125,0.0,1.285,0.0,0.1918504395708442,0.0,0.0,0.0026562499999999998,0.30703125,0.6903125,1.9888086235891802,0.607686436879972,1.5080100076477565,0.01323918249658297,250.46823268871333,123.27620222615914,0.0,0.5798990383996523,0.0,0.2933921392410183,0.0,0.0007781126300485083,0.0,0.0,0.0059842773026929745,0.07121271314856824,0.07432035116332183,20
nominal,double_dqn,78.39778143388779,28.526652230639012,49.871129194363945,1.4848429514165038,16195.089001464843,875.4775036690571,0.0,23.605,0.0,1.23,0.0,0.1919940736889839,0.0,0.0,0.014960937500000002,0.2813671875,0.7036718750000001,1.9795849455025465,0.8132214120908444,1.3620583571833031,0.012288210702474303,372.5517968046267,100.2645046618807,0.0,0.5375137697134648,0.0,0.2682300662137871,0.0,0.0006618948628913811,0.0,0.0,0.030500126177680657,0.05519109937430052,0.06716842025600647,20
nominal,centered_full_action_dqn,77.66110048536771,28.130611520577226,49.53048897003382,1.4805192384449763,16068.986819791793,910.5120547291638,0.0,23.5,0.0,1.295,0.0,0.19171729266643525,0.0,0.0,0.00125,0.3031640625,0.6955859375,1.8363428739786603,0.5246940030203938,1.4634227932120487,0.010089106267473101,202.04872758081018,110.58683316747431,0.0,0.5433812270356208,0.0,0.30903074280724885,0.0,0.0007341471118299163,0.0,0.0,0.0029711295864934674,0.06462588986569848,0.06569167342628159,20
nominal,full_action_q_dqn,78.14041280156746,28.369045679289847,49.771367113448676,1.4824918375513516,16125.718644008637,888.8167787306011,0.0,23.567500000000003,0.0,1.27,0.0,0.19204233974218368,0.0,0.0,0.006953125,0.2894140625,0.7036328125,2.230276256432368,0.7235307985998953,1.6582215214834168,0.010561973061308993,224.20940329495002,132.03734485521954,0.0,0.6218129266825136,0.0,0.2226633049436325,0.0,0.0007445580535461188,0.0,0.0,0.011556997712852088,0.080450773653172,0.0827516825306717,20
