policy,model_seed,trace_seed,scenario,environment_scenario,coupling,generator,compute_scale,data_scale,energy_scale,heat_scale,link_scale,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction,profile
centered_full_action_dqn,801,3301013,heat_plus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.2,1.0,74.03120874166488,28.972203731536865,45.05900518894195,1.4834057288244367,16404.5609664917,733.0536751747131,0.0,22.0,0.0,2.0,0.0,0.19036830961704254,0.0,0.0,0.0,0.21875,0.78125,heat_plus20
centered_full_action_dqn,801,3301014,heat_plus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.2,1.0,78.76452816277742,30.23871160298586,48.52581678330898,1.5026918547227979,16603.681732177734,625.4953269958496,0.0,23.0,0.0,0.0,0.0,0.20110982656478882,0.0,0.0,0.0,0.140625,0.859375,heat_plus20
centered_full_action_dqn,801,3301015,heat_plus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.2,1.0,73.11933361887932,26.421833343803883,46.6975003272295,1.4145425586029887,14568.480339050293,616.1202657222748,0.0,23.0,0.0,1.0,0.0,0.1907656490802765,0.0,0.0,0.015625,0.171875,0.8125,heat_plus20
centered_full_action_dqn,801,3301016,heat_plus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.2,1.0,67.56418073922396,26.291627444326878,41.27255316078663,1.4256864609196782,14676.371932983398,692.9538977146149,0.0,20.0,0.0,1.0,0.0,0.18964539468288422,0.0,0.0,0.0,0.1875,0.8125,heat_plus20
centered_full_action_dqn,801,3301017,heat_plus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.2,1.0,74.01547815650702,26.852882340550423,47.162595972418785,1.4437562339007854,14721.394290924072,664.7260675430298,0.0,24.0,0.0,0.0,0.0,0.19068004190921783,0.0,0.0,0.0,0.125,0.875,heat_plus20
centered_full_action_dqn,801,3301018,heat_plus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.2,1.0,93.95832259953022,31.913982696831226,62.04433959722519,1.573475860990584,18055.432304382324,908.7581233978271,0.0,26.0,0.0,1.0,0.0,0.18972516059875488,0.0,0.0,0.0,0.25,0.75,heat_plus20
centered_full_action_dqn,801,3301019,heat_plus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.2,1.0,91.87343113273383,32.92471994459629,58.94871141910553,1.591879970394075,18256.303867340088,690.1597019433975,0.0,27.0,0.0,1.0,0.0,0.20038612186908722,0.0,0.0,0.0,0.09375,0.90625,heat_plus20
immediate_argmin,801,3301000,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,296.504824230208,32.29667156934738,264.2081526608607,2.3080701855942607,27077.747158050537,2060.2199161052704,0.0,38.0,42.0,4.0,0.0,0.1910490095615387,0.0,0.0,0.0,0.78125,0.21875,link_minus20
immediate_argmin,801,3301001,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,248.93425546518728,28.05175045132637,220.88250501386088,1.99949761480093,22741.56729888916,1758.600503206253,0.0,33.0,38.0,5.0,0.0,0.19040322303771973,0.0,0.0,0.0,0.765625,0.234375,link_minus20
immediate_argmin,801,3301002,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,316.30347949361567,31.715170964598656,284.5883085290171,2.2275022296234965,26122.045150756836,1970.475819349289,0.0,40.0,49.0,6.0,0.0,0.1897888481616974,0.0,0.0,0.0,0.796875,0.203125,link_minus20
immediate_argmin,801,3301003,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,266.5279185618632,28.343465253710747,238.1844533081525,2.0713922875002027,23947.047172546387,1852.4301652908325,0.0,35.0,45.0,3.0,0.0,0.1896575540304184,0.0,0.0,0.0,0.84375,0.15625,link_minus20
immediate_argmin,801,3301004,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,197.2052109146648,25.56698276102543,171.63822816854054,1.871248017065227,20720.261779785156,1572.1912112236023,0.0,30.0,29.0,2.0,0.0,0.19060662388801575,0.0,0.0,0.0,0.734375,0.265625,link_minus20
immediate_argmin,801,3301005,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,264.1583121271133,30.07642449438572,234.08188763272756,2.1331315990537405,24609.506225585938,1691.595615386963,0.0,35.0,36.0,3.0,0.0,0.18955405056476593,0.0,0.0,0.0,0.71875,0.28125,link_minus20
immediate_argmin,801,3301006,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,227.06728190175136,27.37567789852619,199.69160400322517,1.9624039456248283,22173.458198547363,1758.200953245163,0.0,34.0,40.0,0.0,0.0,0.1894075572490692,0.0,0.0,0.0,0.78125,0.21875,link_minus20
immediate_argmin,801,3301007,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,314.1149293478495,31.694433383643627,282.4204959642059,2.276081089861691,26949.92254638672,2096.42577457428,0.0,39.0,47.0,4.0,0.0,0.1900148093700409,0.0,0.0,0.0,0.859375,0.140625,link_minus20
immediate_argmin,801,3301008,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,240.86658449511918,27.208393439650536,213.65819105546862,1.9426427725702524,21967.710906982422,1761.8733216524124,0.0,31.0,40.0,2.0,0.0,0.1904042661190033,0.0,0.0,0.0,0.8125,0.1875,link_minus20
immediate_argmin,801,3301009,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,328.5050608577934,30.139304980635643,298.3657558771579,2.24581765383482,26219.38387298584,1999.2671494483948,0.0,41.0,51.0,4.0,0.0,0.19041721522808075,0.0,0.0,0.0,0.859375,0.140625,link_minus20
immediate_argmin,801,3301010,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,279.07396934604566,32.16482876986265,246.9091405761831,2.270328937098384,27040.315032958984,2106.726623892784,0.0,37.0,39.0,1.0,0.0,0.189980611205101,0.0,0.0,0.0,0.8125,0.1875,link_minus20
immediate_argmin,801,3301011,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,135.47003162630907,24.880692467093468,110.58933915921561,1.7022931855171919,18310.199409484863,1504.9607100486755,0.0,29.0,28.0,2.0,0.0,0.18974609673023224,0.0,0.0,0.0,0.703125,0.296875,link_minus20
immediate_argmin,801,3301012,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,265.3849366895143,29.214183807373047,236.17075288214122,2.045834394171834,23233.28802871704,1798.2439634799957,0.0,35.0,45.0,1.0,0.0,0.19038517773151398,0.0,0.0,0.0,0.75,0.25,link_minus20
immediate_argmin,801,3301013,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,258.11769775457674,29.284956566989422,228.83274118758732,2.1466520875692368,24658.03754425049,1842.6614253520966,0.0,36.0,36.0,5.0,0.0,0.18949712812900543,0.0,0.0,0.0,0.765625,0.234375,link_minus20
immediate_argmin,801,3301014,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,311.571668467486,29.751219272613525,281.8204491948726,2.1229319805279374,24703.797927856445,1965.1473670005798,0.0,40.0,50.0,4.0,0.0,0.1903247982263565,0.0,0.0,0.0,0.84375,0.15625,link_minus20
immediate_argmin,801,3301015,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,190.73623302800277,27.535237170755863,163.2009958125434,1.8512001801282167,20590.814918518066,1479.5788164138794,0.0,32.0,30.0,2.0,0.0,0.19050469994544983,0.0,0.0,0.0,0.640625,0.359375,link_minus20
immediate_argmin,801,3301016,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,206.81124410154396,27.204495161771774,179.60674890996987,1.9066978860646486,21216.7233543396,1649.0132051706314,0.0,31.0,30.0,6.0,0.0,0.1894896924495697,0.0,0.0,0.0,0.71875,0.28125,link_minus20
immediate_argmin,801,3301017,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,238.02607912068888,28.206820711493492,209.81925840919536,2.0299752028658986,23115.291625976562,1736.8404688835144,0.0,34.0,35.0,2.0,0.0,0.19043336808681488,0.0,0.0,0.0,0.765625,0.234375,link_minus20
immediate_argmin,801,3301018,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,255.13617680275212,30.855172872543335,224.28100393020878,2.113247181288898,24491.153816223145,1959.9418394565582,0.0,35.0,37.0,3.0,0.0,0.18963763117790222,0.0,0.0,0.0,0.765625,0.234375,link_minus20
immediate_argmin,801,3301019,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,274.4320302954838,32.423315197229385,242.0087150982544,2.234927223995328,26087.301509857178,2015.6194648742676,0.0,37.0,38.0,2.0,0.0,0.1905575543642044,0.0,0.0,0.0,0.71875,0.28125,link_minus20
mpc_h4,801,3301000,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,118.31594415043442,34.22043910622597,84.09550516341774,1.8124140184372663,21073.11015701294,1203.3211710453033,0.0,36.0,1.0,1.0,300.29769986867905,0.1910490095615387,0.0,0.0,0.0,0.375,0.625,link_minus20
mpc_h4,801,3301001,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,107.60187869806313,30.16329760849476,77.43858068723702,1.6976488772779703,18841.22842025757,1131.4982556700706,0.0,33.0,1.0,2.0,308.0010999692604,0.19040322303771973,0.0,0.0,0.015625,0.40625,0.578125,link_minus20
mpc_h4,801,3301002,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,113.6908995958181,32.26449392735958,81.42640516181902,1.7711075292900205,20139.567291259766,1196.5774307101965,0.0,35.0,5.0,3.0,305.7495001703501,0.1897888481616974,0.0,0.0,0.015625,0.390625,0.59375,link_minus20
mpc_h4,801,3301003,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,101.30204075217247,30.16757683455944,71.13446414113045,1.6799465315416455,18952.757278442383,1154.358847975731,0.0,31.0,1.0,1.0,300.38819927722216,0.1896575540304184,0.0,0.0,0.0,0.46875,0.53125,link_minus20
mpc_h4,801,3301004,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,95.89889182948238,27.193231642246246,68.70565991901523,1.6509363036602736,18040.6515045166,1073.5769522190094,0.0,30.0,1.0,0.0,296.494800131768,0.19060662388801575,0.0,0.0,0.015625,0.484375,0.5,link_minus20
mpc_h4,801,3301005,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,112.93742621162018,31.055047318339348,81.88237916150172,1.7387055614963174,19835.39096069336,1061.118688583374,0.0,33.0,2.0,2.0,301.4459005789831,0.1898149698972702,0.0,0.0,0.0,0.40625,0.59375,link_minus20
mpc_h4,801,3301006,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,102.59017009301222,29.22058914601803,73.36958185596502,1.6967239063233137,18808.093677520752,1119.5249096155167,0.0,31.0,1.0,0.0,302.2671997314319,0.18961559236049652,0.0,0.0,0.0,0.453125,0.546875,link_minus20
mpc_h4,801,3301007,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,120.23175872150937,34.66807430237532,85.56368428502361,1.8121001813560724,21296.514610290527,1090.2751681804657,0.0,36.0,4.0,2.0,299.4336999254301,0.1900148093700409,0.0,0.0,0.0,0.375,0.625,link_minus20
mpc_h4,801,3301008,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,103.19552923877379,29.06947711110115,74.12605264921328,1.6573171392083168,18475.84869003296,1167.8680722415447,0.0,31.0,3.0,1.0,300.98630022257566,0.1904042661190033,0.0,0.0,0.015625,0.46875,0.515625,link_minus20
mpc_h4,801,3301009,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,113.30366669194034,29.86626897752285,83.43739823595811,1.7158100428059697,18953.895389556885,1149.9181025028229,0.0,35.0,2.0,1.0,305.3766000084579,0.19041721522808075,0.0,0.0,0.0,0.421875,0.578125,link_minus20
mpc_h4,801,3301010,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,120.35183896619364,35.584664426743984,84.76717465120836,1.818885151296854,21567.56475830078,1156.7696225643158,0.0,35.0,9.0,0.0,300.3072002902627,0.189980611205101,0.0,0.0,0.0,0.359375,0.640625,link_minus20
mpc_h4,801,3301011,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,85.02685877084733,25.193856939673424,59.83300215899944,1.5908790975809097,16622.91114425659,1267.0954484343529,0.0,29.0,0.0,1.0,299.43539982195944,0.18974609673023224,0.0,0.0,0.0,0.53125,0.46875,link_minus20
mpc_h4,801,3301012,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,101.53672260453243,29.496284678578377,72.04043773223896,1.697149632498622,18736.279582977295,1208.1859720945358,0.0,31.0,1.0,0.0,300.5201997002587,0.19038517773151398,0.0,0.0,0.015625,0.421875,0.5625,link_minus20
mpc_h4,801,3301013,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,97.05759111944734,29.909069173038006,67.14852188680469,1.7109647346660495,19547.826652526855,1157.0122485160828,0.0,29.0,1.0,2.0,302.55880020558834,0.18949712812900543,0.0,0.0,0.0,0.453125,0.546875,link_minus20
mpc_h4,801,3301014,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,106.37845338881016,31.220809504389763,75.15764324367046,1.7334158038720489,19605.74312210083,1165.0089673995972,0.0,33.0,0.0,0.0,305.2922999486327,0.1903247982263565,0.0,0.0,0.0,0.421875,0.578125,link_minus20
mpc_h4,801,3301015,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,96.79143081009389,27.092707432806492,69.69872363805771,1.6388462539762259,17693.194816589355,1143.6599843502045,0.0,31.0,0.0,1.0,302.024100208655,0.19050469994544983,0.0,0.0,0.0,0.453125,0.546875,link_minus20
mpc_h4,801,3301016,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,89.63398087769747,27.190209858119488,62.44377067685127,1.6783150220289826,17854.78297805786,1166.8114465475082,0.0,29.0,0.0,3.0,306.8502002861351,0.18957117199897766,0.0,0.0,0.0,0.40625,0.59375,link_minus20
mpc_h4,801,3301017,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,104.9929439634878,28.376100942492485,76.61684248455353,1.6794130392372608,18275.808143615723,1177.5457458496094,0.0,33.0,1.0,0.0,302.7381004067138,0.19043336808681488,0.0,0.0,0.0,0.453125,0.546875,link_minus20
mpc_h4,801,3301018,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,110.59577980733033,33.18807925283909,77.40770091211911,1.7727539697661996,20641.088928222656,1238.3854038715363,0.0,33.0,1.0,1.0,308.79329983145,0.18963763117790222,0.0,0.0,0.0,0.421875,0.578125,link_minus20
mpc_h4,801,3301019,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,115.7016021573991,33.90748988091946,81.79411215727035,1.8158280672505498,20924.62400817871,1230.8220289945602,0.0,34.0,4.0,1.0,302.87259945180267,0.1905575543642044,0.0,0.0,0.0,0.34375,0.65625,link_minus20
standard_dqn,801,3301000,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,103.36401552855969,34.51746045798063,68.84655478000641,1.6930967094376683,20166.97694015503,605.8126081228256,0.0,31.0,0.0,1.0,0.0,0.1910490095615387,0.0,0.0,0.0,0.078125,0.921875,link_minus20
standard_dqn,801,3301001,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,93.46773512810469,30.464709199965,63.00302573442459,1.570166727527976,17786.331352233887,535.5295814275742,0.0,28.0,0.0,1.0,0.0,0.19549308717250824,0.0,0.0,0.0,0.09375,0.90625,link_minus20
standard_dqn,801,3301002,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,93.36066920608282,32.26856657117605,61.09210259020328,1.6169465249404311,18599.523052215576,546.336590886116,0.0,28.0,0.0,3.0,0.0,0.1897888481616974,0.0,0.0,0.0,0.046875,0.953125,link_minus20
standard_dqn,801,3301003,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,91.6688630208373,30.787036553025246,60.88182659447193,1.5988247813656926,18089.680446624756,623.074337720871,0.0,28.0,0.0,0.0,0.0,0.1896575540304184,0.0,0.0,0.0,0.140625,0.859375,link_minus20
standard_dqn,801,3301004,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,72.27851365506649,26.780360110104084,45.49815334379673,1.4664962878450751,15572.171154022217,560.3235224485397,0.0,23.0,0.0,2.0,0.0,0.2004949450492859,0.0,0.0,0.0,0.140625,0.859375,link_minus20
standard_dqn,801,3301005,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,93.28972729444504,30.245473720133305,63.04425444602966,1.574079961515963,17592.894886016846,587.6418190002441,0.0,28.0,0.0,2.0,0.0,0.1898149698972702,0.0,0.0,0.0,0.109375,0.890625,link_minus20
standard_dqn,801,3301006,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,81.82417206466198,28.69026930630207,53.13390362262726,1.5418027741834521,16760.400882720947,660.9014446139336,0.0,25.0,0.0,0.0,0.0,0.18961559236049652,0.0,0.0,0.0,0.15625,0.84375,link_minus20
standard_dqn,801,3301007,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,104.67681530267001,34.230590775609016,70.44622450470925,1.6663765087723732,19834.855739593506,565.9629964828491,0.0,29.0,0.0,1.0,0.0,0.19186809659004211,0.0,0.0,0.0,0.078125,0.921875,link_minus20
standard_dqn,801,3301008,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,88.60294172912836,28.9987576007843,59.60418385267258,1.531411113217473,16956.89030456543,646.632138133049,0.0,27.0,0.0,1.0,0.0,0.19665631651878357,0.0,0.0,0.0,0.15625,0.84375,link_minus20
standard_dqn,801,3301009,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,92.83053703010083,29.35442951321602,63.47610814273357,1.5263137640431523,16794.18231201172,562.7688235044479,0.0,30.0,0.0,1.0,0.0,0.20109666883945465,0.0,0.0,0.0,0.109375,0.890625,link_minus20
standard_dqn,801,3301010,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,101.49343338608742,34.41705423593521,67.0763790756464,1.68546109367162,20214.936073303223,643.3060423135757,0.0,30.0,0.0,0.0,0.0,0.189980611205101,0.0,0.0,0.0,0.09375,0.90625,link_minus20
standard_dqn,801,3301011,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,70.10347175598145,26.056789681315422,44.04668176174164,1.4563041478395462,15287.02869796753,645.7500925660133,0.0,22.0,0.0,0.0,0.0,0.18974609673023224,0.0,0.0,0.0,0.203125,0.796875,link_minus20
standard_dqn,801,3301012,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,89.7321782708168,29.920492634177208,59.81168569624424,1.5398737341165543,16942.27670288086,522.4220629930496,0.0,28.0,0.0,1.0,0.0,0.1992093175649643,0.0,0.0,0.0,0.0625,0.9375,link_minus20
standard_dqn,801,3301013,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,86.03501704484225,30.762868635356426,55.272148290276526,1.5753333270549774,17931.822509765625,567.2494925260544,0.0,26.0,0.0,1.0,0.0,0.19017359614372253,0.0,0.0,0.0,0.109375,0.890625,link_minus20
standard_dqn,801,3301014,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,86.53600226342678,30.95257069170475,55.58343157172203,1.5713079031556845,17686.970184326172,525.3793112039566,0.0,26.0,0.0,1.0,0.0,0.19912485778331757,0.0,0.0,0.0,0.0625,0.9375,link_minus20
standard_dqn,801,3301015,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,84.66895368844271,27.750372260808945,56.918581971526145,1.4926687590777874,15800.975200653076,511.82607674598694,0.0,27.0,0.0,1.0,0.0,0.19050469994544983,0.0,0.0,0.0,0.078125,0.921875,link_minus20
standard_dqn,801,3301016,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,78.85213659703732,28.39080209285021,50.46133464574814,1.5058324206620455,16221.944541931152,523.2244300842285,0.0,24.0,0.0,0.0,0.0,0.18957117199897766,0.0,0.0,0.0,0.078125,0.921875,link_minus20
standard_dqn,801,3301017,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,87.92240186035633,29.12459673732519,58.79780489206314,1.5245823925361037,16449.950527191162,474.4813485145569,0.0,27.0,0.0,0.0,0.0,0.20079004764556885,0.0,0.0,0.0,0.03125,0.96875,link_minus20
standard_dqn,801,3301018,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,102.84914380311966,34.08224813640118,68.76689571142197,1.6598527897149324,19805.402717590332,651.4968066215515,0.0,29.0,0.0,1.0,0.0,0.18963763117790222,0.0,0.0,0.0,0.125,0.875,link_minus20
standard_dqn,801,3301019,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,100.26932908594608,34.365039110183716,65.90428933501244,1.6688622450456023,19716.36769104004,572.6805416345596,0.0,29.0,0.0,0.0,0.0,0.19852176308631897,0.0,0.0,0.0,0.03125,0.96875,link_minus20
centered_full_action_dqn,801,3301000,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,104.21830495595933,34.43350739777088,69.7847975730896,1.7005210453644395,20192.490673065186,617.5614087581635,0.0,31.0,0.0,1.0,0.0,0.1910490095615387,0.0,0.0,0.0,0.09375,0.90625,link_minus20
centered_full_action_dqn,801,3301001,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,93.46773512810469,30.464709199965,63.00302573442459,1.570166727527976,17786.331352233887,535.5295814275742,0.0,28.0,0.0,1.0,0.0,0.19549308717250824,0.0,0.0,0.0,0.09375,0.90625,link_minus20
centered_full_action_dqn,801,3301002,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,93.36066920608282,32.26856657117605,61.09210259020328,1.6169465249404311,18599.523052215576,546.336590886116,0.0,28.0,0.0,3.0,0.0,0.1897888481616974,0.0,0.0,0.0,0.046875,0.953125,link_minus20
centered_full_action_dqn,801,3301003,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,91.86648150533438,30.98465496301651,60.88182659447193,1.601317636668682,18142.612148284912,621.9842665791512,0.0,28.0,0.0,0.0,0.0,0.1896575540304184,0.0,0.0,0.015625,0.140625,0.84375,link_minus20
centered_full_action_dqn,801,3301004,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,72.07315476238728,26.83732508867979,45.23582987487316,1.4666641764342785,15597.436115264893,554.4109700918198,0.0,22.0,0.0,1.0,0.0,0.2004949450492859,0.0,0.0,0.0,0.140625,0.859375,link_minus20
centered_full_action_dqn,801,3301005,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,93.70880302190781,30.664549000561237,63.04425444602966,1.5790138402953744,17747.223300933838,583.2081521898508,0.0,28.0,0.0,2.0,0.0,0.1898149698972702,0.0,0.0,0.03125,0.109375,0.859375,link_minus20
centered_full_action_dqn,801,3301006,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,81.21797927469015,28.49869056046009,52.71928879618645,1.5393752856180072,16762.009281158447,675.1565083861351,0.0,25.0,0.0,0.0,0.0,0.18961559236049652,0.0,0.0,0.0,0.171875,0.828125,link_minus20
centered_full_action_dqn,801,3301007,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,104.79990139007569,34.245417676866055,70.55448358654976,1.6674075182527304,19798.33599090576,556.5087475776672,0.0,29.0,0.0,1.0,0.0,0.19186809659004211,0.0,0.0,0.0,0.0625,0.9375,link_minus20
centered_full_action_dqn,801,3301008,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,87.48852152377367,28.612689435482025,58.87583214044571,1.526835742406547,16966.895011901855,711.6793981790543,0.0,27.0,0.0,1.0,0.0,0.19665631651878357,0.0,0.0,0.0,0.21875,0.78125,link_minus20
centered_full_action_dqn,801,3301009,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,92.83053703010083,29.35442951321602,63.47610814273357,1.5263137640431523,16794.18231201172,562.7688235044479,0.0,30.0,0.0,1.0,0.0,0.20109666883945465,0.0,0.0,0.0,0.109375,0.890625,link_minus20
centered_full_action_dqn,801,3301010,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,101.40969862043858,34.59294778108597,66.8167509585619,1.6862401282414794,20317.952575683594,652.9046617746353,0.0,30.0,0.0,0.0,0.0,0.189980611205101,0.0,0.0,0.015625,0.109375,0.875,link_minus20
centered_full_action_dqn,801,3301011,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,69.0794102922082,25.593086414039135,43.48632410168648,1.456737345084548,15192.602756500244,712.751255095005,0.0,22.0,0.0,0.0,0.0,0.18974609673023224,0.0,0.0,0.0,0.234375,0.765625,link_minus20
centered_full_action_dqn,801,3301012,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,89.95422670990229,29.70955566316843,60.24467122554779,1.542497918009758,16919.012145996094,555.1890460252762,0.0,28.0,0.0,1.0,0.0,0.1992093175649643,0.0,0.0,0.0,0.078125,0.921875,link_minus20
centered_full_action_dqn,801,3301013,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,85.82323548346758,30.964275173842907,54.85896054804325,1.5764572229236364,17933.36205291748,544.1625134944916,0.0,26.0,0.0,1.0,0.0,0.19017359614372253,0.0,0.0,0.0,0.09375,0.90625,link_minus20
centered_full_action_dqn,801,3301014,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,86.41818934679031,31.041172355413437,55.377017349004745,1.57138613704592,17703.129905700684,516.1588566303253,0.0,26.0,0.0,0.0,0.0,0.19912485778331757,0.0,0.0,0.0,0.0625,0.9375,link_minus20
centered_full_action_dqn,801,3301015,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,86.18473565727473,28.35671278834343,57.8280227124691,1.4992073755711317,15870.089416503906,505.12018889188766,0.0,27.0,0.0,1.0,0.0,0.19050469994544983,0.0,0.0,0.03125,0.0625,0.90625,link_minus20
centered_full_action_dqn,801,3301016,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,78.85213659703732,28.39080209285021,50.46133464574814,1.5058324206620455,16221.944541931152,523.2244300842285,0.0,24.0,0.0,0.0,0.0,0.18957117199897766,0.0,0.0,0.0,0.078125,0.921875,link_minus20
centered_full_action_dqn,801,3301017,link_minus20,nominal,1.0,physics_correlated,1.0,1.0,1.0,1.0,0.8,87.92240186035633,29.12459673732519,58.79780489206314,1.5245823925361037,16449.950527191162,474.4813485145569,0.0,27.0,0.0,0.0,0.0,0.20079004764556885,0.0,0.0,0.0,0.03125,0.96875,link_minus20
