variant,model_seed,episode,cost,rolling_cost,immediate_cost,penalty,energy_use,latency_ms,thermal_violation,energy_violation,queue_violation,contact_violation,epsilon,loss,td_loss,auxiliary_loss
double_dqn,801,0,110.81215147078038,110.81215147078038,40.24355413019657,70.56859669983388,1.7537781996652484,23751.363697052002,0.0,32.0,0.0,1.0,0.9954761904761905,,,
double_dqn,801,1,120.32506894106973,115.56861020592505,40.54030027985573,79.7847681247722,1.809040104970336,24422.60553741455,0.0,31.0,6.0,0.0,0.9909523809523809,1.3399195671081543,1.3399195671081543,0.0
double_dqn,801,2,113.86623222380877,115.00115087855295,41.290624387562275,72.57560770213604,1.7422475572675467,23530.914863586426,0.0,30.0,0.0,0.0,0.9864285714285714,1.1581484153866768,1.1581484153866768,0.0
double_dqn,801,3,116.08582685887814,115.27231987363425,41.10026706755161,74.9855592250824,1.7478705318644643,24220.833488464355,0.0,33.0,0.0,0.0,0.981904761904762,1.1481566950678825,1.1481566950678825,0.0
double_dqn,801,4,134.66605517963572,119.15106693483453,41.039953142404556,93.6261017094056,1.8618408618494868,24224.485809326172,0.0,34.0,17.0,0.0,0.9773809523809524,1.0010794550180435,1.0010794550180435,0.0
double_dqn,801,5,104.74146591126919,116.74946676424031,36.65858459472656,68.08288177847862,1.6801577303558588,21530.110710144043,0.0,29.0,0.0,2.0,0.9728571428571429,0.8308210261166096,0.8308210261166096,0.0
double_dqn,801,6,153.80734171708485,122.04344890036097,42.59949633479118,111.20784517367738,1.915667125955224,26337.60121154785,0.0,31.0,21.0,1.0,0.9683333333333334,0.7266073785722256,0.7266073785722256,0.0
double_dqn,801,7,141.7069209992497,124.50138291272205,43.350400507450104,98.35651994045664,1.9076897371560335,25913.645668029785,0.0,33.0,14.0,1.0,0.9638095238095238,0.7902647219598293,0.7902647219598293,0.0
double_dqn,801,8,129.11729204654694,125.01426170536926,45.69646059721708,83.42083123326302,1.8412323333323002,25855.66298675537,0.0,35.0,0.0,1.0,0.9592857142857143,0.8105611652135849,0.8105611652135849,0.0
double_dqn,801,9,140.0565779178912,126.51849332662145,49.12208916246891,90.93448912795132,1.8588736755773425,27701.017570495605,0.0,35.0,13.0,1.0,0.9547619047619048,0.6264089830219746,0.6264089830219746,0.0
